name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,
5 MW Solar Photovoltaic at Rapar Khokhara  Anjar  District Kutch of Gujarat,CDMDB0008375,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.26104,70.00146,,Solar,
5 MW Solar Photovoltaic based Power Generation in Jodhpur  Rajasthan,CDMDB0009630,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.386,72.317,,Solar,
5 MW Solar Power Project by Baba Group (EKIESL-CDM-May-16-03),CDMDB0010360,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
5 MWp bundled solar power project in Gujarat,CDMDB0006925,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
5MW Solar PV Power Plant by AEPL,CDMDB0009610,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,25.8599,74.6571,,Solar,
5MW Solar PV Power Plant by GMPL,CDMDB0009527,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
5MW Solar PV Power Project in Jodhpur District  Rajasthan,CDMDB0009404,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.52,72.8497,,Solar,
Aftaab 5MW Solar PV Power Plant,CDMDB0009859,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.7328,83.4632,,Solar,
GHG abatement through Solar Power Generation at Jaisalmer  Rajasthan  India,CDMDB0007461,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.91575,70.90834,,Solar,
Grid Connected Solar PV Plant in Rajasthan,CDMDB0006883,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.4056,72.1648,,Solar,
Grid Connected Solar Photovoltaic Power Project by M/s EMCO Limited,CDMDB0007819,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.3992,71.6389,,Solar,
Grid Connected Solar Photovoltaic Power Project by M/s. ZF Steering Gear (India) Ltd,CDMDB0007838,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.9192,71.224,,Solar,
Grid Connected Solar Power Project by M/s. GSPC Pipavav Power Company Ltd. in Gujarat,CDMDB0008165,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.90389,71.20833,,Solar,
Grid Connected Solar Power Project in Bikaner,CDMDB0009531,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.84211,72.95265,,Solar,
Grid connected Solar PV Project in Rajasthan by GAIL (India) Ltd.,CDMDB0009718,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.916,70.9,,Solar,
Grid connected solar PV based power generation at Naini  Allahabad  India,CDMDB0007899,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,25.36667,81.85,,Solar,
Grid connected solar PV based power generation at Shivlakha  Kutch  India,CDMDB0008749,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.36706,70.61672,,Solar,
Grid connected solar PV power plant in Jodhpur  Rajasthan,CDMDB0006909,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.412,72.212,,Solar,
Grid connected solar PV power plant in Kutchh district of Gujarat,CDMDB0006870,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.358,70.054,,Solar,
Solar PV Power project at Jaisalmer District in Rajasthan,CDMDB0009249,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.3805,71.7247,,Solar,
Solar PV Power project at Nachna  Jaisalmer District in Rajasthan,CDMDB0009106,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.3871,71.7248,,Solar,
Solar PV Power project at Nachna-2  Jaisalmer District in Rajasthan,CDMDB0008995,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.3774,71.7248,,Solar,
Solar PV power project at Bikaner  India,CDMDB0006149,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,28.1379,72.9636,,Solar,
Solar PV power project based on polycrystalline technology by Aravali Infrapower Limited,CDMDB0008379,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.77642,70.07965,,Solar,
Solar PV power project by Moser Baer Photo Voltaic Limited,CDMDB0009919,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.7,72.9,,Solar,
Solar Photovoltaic Based Power Plant  India,CDMDB0009021,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.37614,71.65058,,Solar,
Solar Photovoltaic Power Plant in Andhra Pradesh,CDMDB0006865,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.4633,78.2353,,Solar,
Solar Photovoltaic Power project at Askandra Village  Jaisalmer District in Rajasthan,CDMDB0009189,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.38534,71.72479,,Solar,
Solar Photovoltaic Power project at Jaisalmer District in Rajasthan.,CDMDB0009175,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.38874,71.72474,,Solar,
Solar Photovoltaic based Power Plant  India,CDMDB0006325,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.39566,72.15411,,Solar,
Solar Photovoltaic based Power Plant  India 3,CDMDB0008161,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.4,71.7,,Solar,
Solar Power Generation Project,CDMDB0005129,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.9753,73.3953,,Solar,
Solar Power Project by NarasimhaSwamy Solar Generations (EKIESL-CDM.February-15-05),CDMDB0010250,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.033,82.54,,Solar,
Solar Power Project in Jaisalmer District in Rajasthan,CDMDB0009097,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.383,71.7246,,Solar,
Solar Power project at Jaisalmer District in Rajasthan,CDMDB0008298,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.39,71.72,,Solar,
Solar Power project at Patan District in Gujarat,CDMDB0008448,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.66611,71.57972,,Solar,
Solar Power project by Sai Sudhir Energy Limited,CDMDB0006317,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.76166,76.95107,,Solar,
Solar power project at Jodhpur  Rajasthan,CDMDB0009266,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
Solar power project in Gujarat by APCA Power,CDMDB0006612,5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.8228,70.0684,,Solar,
Solar Energy Project by EnvironmentFirst Energy Services  India,CDMDB0010253,4.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
4 MW Solar Energy based Power Plant,CDMDB0008923,4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.00241,79.29124,,Solar,
3 MW solar PV power project by Par Solar Private Limited at village Gadna Dist- Jodhpur in Rajasthan  INDIA,CDMDB0009424,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.4275,72.38861,,Solar,
3MWp Grid Connected Solar Power Project at Yalesandra Village  Kolar District  Karnataka  India,CDMDB0005560,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.9133,78.1534,,Solar,
Grid connected 3MWp Solar PV power plant at Raichur District of Karnataka State  India,CDMDB0009100,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
Grid connected 3MWp Solar PV power plant in Belgum District of Karnataka State  India,CDMDB0005906,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.4348,74.6749,,Solar,
Solar PV Power project by Sovox Renewables Pvt. Ltd.,CDMDB0009026,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
Solar Thermal Power Project by APCL,CDMDB0009776,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.533,75.766,,Solar,
Solar Power Project by Clover Solar Private Limited,CDMDB0006923,2.189,,India,,Clean Development Mechanism,https://cdm.unfccc.int,18.3,74.4,,Solar,
2 MW Bundled Solar Power Project Orissa,CDMDB0008094,2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
2 MW Bundled Solar Power Project in Gujarat  India,CDMDB0009542,2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
2 MWp grid connected bundled solar power project in Orissa,CDMDB0008597,2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
CIL SOLAR CDM Project,CDMDB0008447,2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
SFPL Solar Power CDM Project,CDMDB0007088,2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.408,83.0675,,Solar,
Rural Education for Development Society (REDS) CDM Photovoltaic Lighting Project,CDMDB0002279,0.54,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Solar,
Bundled Wind power project in Tamilnadu  India co-ordinated by the TamilNadu Spinning Mills Association (TASMA),CDMDB0000991,467.81,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.59,76.58,,Wind,11591.775
Bundled Wind Power Project in Tamil Nadu  India  co-ordinated by Tamil Nadu Spinning Mills Association (TASMA-II),CDMDB0004760,460.18,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Greenhouse Gas Emission Reductions Through Wind Energy Technology - Reliance Clean Power Pvt. Ltd.,CDMDB0009225,200,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
150 MW Wind Power Project of NuPower Renewables Limited,CDMDB0007432,150,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
150 MW grid connected Wind Power based electricity generation project in Gujarat  India,CDMDB0002347,150,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
125 MW Wind Power Project in Karnataka  India,CDMDB0000315,125,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.23333,76.4,,Wind,
Wind power project in Tamil Nadu by SWPPL,CDMDB0007901,111.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
102 MW Wind Power Project  ONGC  Rajasthan  India,CDMDB0010240,102.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Wind Energy by Fortune Five Hydel Projects (P) Limited,CDMDB0007880,100.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.5,76.1228,,Wind,
Renewable Wind Energy by Rayala Wind Power Company Private Limited,CDMDB0008010,100.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind based power generation by Panama Wind Energy Private Limited in Maharashtra  India,CDMDB0008524,100.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Tadas wind farm in Karnataka,CDMDB0009083,100,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
100 MW Wind Power Project by RS India Wind Energy Pvt. Ltd. at Matrewadi & Varekrwadi  Satara district in Maharashtra,CDMDB0002605,99.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.45,73.83333,,Wind,
98.7 MW wind power project at Ratlam in Madhya Pradesh by DJ Energy Private Limited,CDMDB0009230,98.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Jangi 91.8 MW wind farm in Gujarat,CDMDB0006702,91.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project by HZL in Gujarat.,CDMDB0001856,88.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Energy Project in Saundatti  Karnataka,CDMDB0006794,82.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Kaladonger wind power project in Rajasthan,CDMDB0009342,75.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
75MW wind power project in Maharashtra by Essel Mining Industries Limited,CDMDB0001115,75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.38,73.5,,Wind,
Wind Power Project at Jath  Maharashtra,CDMDB0009154,74.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
74 MW wind energy project in Tamilnadu  India,CDMDB0007647,74,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.66482,77.67675,,Wind,
Enercon Wind Farms in Karnataka Bundled Project - 73.60 MW,CDMDB0001286,73.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.18,76.72,,Wind,
Enercon Wind Farm (Hindustan) Ltd in Karnataka,CDMDB0001259,68.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.2018,77.06,,Wind,
Wind Power based electricity generation project in India by DLF Home Developers Limited,CDMDB0003642,67.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Wind Power Project by Ratnagiri Wind Power Projects Private Limited,CDMDB0008692,65.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Vajrakarur wind power project in Andhra Pradesh,CDMDB0009650,63,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.96234,77.24366,,Wind,
Enercon Wind Farm (Hindustan) Ltd in Rajasthan,CDMDB0001168,60,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.683,70.95,,Wind,
GHG abatement project through wind based energy generation  in Kutch  Gujarat,CDMDB0005087,60,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind power project in Jaisalmer (Rajasthan in India) managed by Enercon (India) Ltd.,CDMDB0000310,58.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.91667,70.9,,Wind,
56.25 MW bundled wind energy project in Tirunelveli and Coimbatore districts in Tamilnadu  India.,CDMDB0000471,56.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,11.0019,76.5814,,Wind,
Tuppadahalli Wind Energy Project,CDMDB0005198,56.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project in Maharashtra  India - Andhra Lake Phase - I,CDMDB0006882,56,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind energy project by LWEPL - 1,CDMDB0010039,54.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
52.50 MW Wind energy farm at Mokla Rajasthan by HZL,CDMDB0007895,52.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected wind power generation project by GSPL in Gujarat,CDMDB0007397,52.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Jamanwada wind power project in Gujarat,CDMDB0009483,52.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Vaayu India Wind Power Project in Gujarat.,CDMDB0004700,51.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.92,70.32,,Wind,
51 MW wind power project of ONGC at Surajbari  Gujarat in India,CDMDB0002856,51,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
50.4 MW Tata Wind Farm - in Maharashtra,CDMDB0002819,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.1381,74.831,,Wind,
50.4 MW wind power project by EN Renewable Energy Pvt. Ltd,CDMDB0004364,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Installation of wind power project in Rajasthan and Tamil Nadu,CDMDB0005401,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Lalpur wind farm in Gujarat,CDMDB0008495,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Nallakonda wind farm in Andhra Pradesh,CDMDB0008791,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Wind Energy Project,CDMDB0007372,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Wind Power Project in Maharashtra,CDMDB0007741,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Tata Power - Wind power project at Samana in Jamnagar district  Gujarat,CDMDB0008442,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Vaayu India Wind Power Project in Andhra Pradesh,CDMDB0004677,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.9862,78.0884,,Wind,
Vaayu India Wind Power Project in Jaisalmer  Rajasthan,CDMDB0005186,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Vaayu India Wind Power Project in Tamilnadu,CDMDB0004930,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.8701,77.6192,,Wind,
Wind Energy Project in Gujarat,CDMDB0006484,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Lalpur  Gujarat,CDMDB0006936,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind based renewable energy project by CLP Wind Farms India Private Limited in Gujarat,CDMDB0008955,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind based renewable energy project in Gujarat,CDMDB0002925,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.0878,70.3599,,Wind,
Wind power project at Gadag district  Karnataka,CDMDB0008102,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project in Maharashtra  India - Andhra Lake Phase - II,CDMDB0007491,50.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Tadas  Karnataka,CDMDB0009376,50.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project in Jamnagar District  Gujarat  India,CDMDB0008324,49.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.01667,69.75444,,Wind,
Grid Connected Wind Energy Project in Tamil Nadu,CDMDB0007416,49.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Project in Tamil Nadu,CDMDB0007415,49.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected wind energy project in Tamil Nadu by Super Wind Project Private Ltd.,CDMDB0003884,49.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected wind power project in Maharashtra  India by Bhilwara,CDMDB0007529,49.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Tirupur District,CDMDB0009538,49.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.91472,77.36583,,Wind,
49 MW Wind Power Project in Western India,CDMDB0003431,49,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.58,69.97,,Wind,
Wind Power Project in Maharashtra by SJVN Limited,CDMDB0010319,47.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Electricity Generation Project,CDMDB0002092,45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Vaspet  Maharashtra,CDMDB0008606,45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
42.5 MW Wind Power Project by VRL Logistics Ltd in Karnataka State (India),CDMDB0002265,42.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.2,75.75,,Wind,
Wind power project in Rajasthan,CDMDB0008591,42,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled wind power project in the state of Gujarat,CDMDB0009688,40.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.92378,69.37214,,Wind,
40.5 MW Wind Power Project by GMDC,CDMDB0007720,40.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Hetero Wind Power (EKIESL-CDM-May-16-02),CDMDB0010362,40.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
40 MW Grid Connected Wind Power Project,CDMDB0001600,40,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.2,74.15,,Wind,
