f,geo_id,carma_id,osm_id
1007431,,12104,
1006892,,12129,
1006912,,12129,
1007161,,12129,
1006792,,12132,
1007026,,12133,
1007437,,12133,
1006794,,12134,
1006445,,12140,
1016171,,12142,
1006446,,12146,
1006447,,12147,
1006797,,12155,
1007030,,12157,
1006798,,12166,
1007446,,12184,
1017948,,12191,
1005781,,12224,
1019400,,12234,
1018603,,12250,
1008373,,12270,
1008371,,12271,
1005655,,12307,
1005656,,12389,
1005657,,12389,
1002724,,12407,
1017656,,12409,
1018301,,12446,
1018643,,12464,
1006456,,12465,
1006458,,12467,
1004157,,12482,
1007452,,12496,
1005666,,12501,
1005879,,12525,
1006800,,12545,
1006462,,12546,
1008700,,12592,
1005783,,12609,
1005164,,12629,
1005667,,12629,
1006463,,12630,
1005784,,12638,
1005785,,12638,
1004162,,12643,
1004164,,12657,
1004804,,12668,
1000463,,12673,
1005165,,12678,
1017771,,12688,
1006464,,12691,
1006801,,12693,
1006466,,12698,
1006406,,12709,
1006467,,12709,
1006725,,12726,
1008211,,12744,
1008212,,12744,
1018150,,12759,
1018604,,12761,
1018629,,12762,
1019230,,12781,
1017772,,12787,
1006470,,12815,
1002022,,12817,
1005314,,12854,
1005670,,12857,
1006471,,12873,
1005402,,12886,
1017202,,12890,
1005993,,12893,
1002883,,12994,
1005674,,13013,
1004808,,13027,
1006726,,13064,
1005675,,13125,
1008631,,13144,
1005676,,13152,
1004810,,13170,
1004811,,13180,
1004812,,13180,
1005677,,13249,
1016151,,13253,
1000494,,13285,
1000587,,13294,
1017240,,13318,
1004172,,13343,
1004173,,13343,
1004815,,13352,
1006477,,13354,
1004817,,13376,
1004176,,13394,
1004177,,13418,
1017776,,13420,
1004820,,13450,
1002318,,13451,
1015798,,13472,
1003773,,13478,
1005168,,13481,
1004821,,13514,
1003895,,13530,
1006481,,13587,
1017778,,13604,
1018156,,13605,
1004182,,13625,
1005431,,13628,
1005465,,13628,
1019168,,13652,
1007045,,13676,
1007184,,13676,
1008133,,13740,
1017779,,13752,
1015799,,13762,
1002048,,13763,
1019373,,13771,
1019369,,13772,
1019405,,13773,
1002115,,13777,
1004823,,13778,
1004824,,13778,
1002631,,13779,
1015800,,13798,
1015788,,13825,
1002718,,13868,
1002719,,13868,
1003897,,13877,
1004825,,13904,
1006486,,14140,
1005169,,14145,
1017236,,14164,
1002050,,14184,
1019435,,14199,
1000605,,14208,
1006802,,14211,
1007050,,14211,
1007458,,14214,
1007749,,14216,
1018345,,14218,
1005880,,14306,
1004188,,14310,
1019392,,14366,
1018607,,14413,
1005171,,14424,
1006492,,14428,
1002051,,14434,
1005760,,14456,
1001161,,14461,
1002886,,14495,
1017610,,14499,
1006908,,14540,
1002141,,14651,
1019242,,14655,
1006494,,14672,
1008026,,14676,
1004828,,14681,
1005687,,14683,
1000754,,14691,
1004829,,14735,
1000148,,14762,
1019085,,14779,
1004851,,14804,
1005688,,14808,
1005689,,14827,
1002140,,14841,
1005845,,14877,
1017790,,14879,
1017792,,14883,
1017795,,14886,
1017796,,14888,
1002255,,14905,
1002731,,14909,
1002231,,14922,
1001728,,14973,
1008137,,15016,
1015809,,15052,
1017247,,15052,
1002053,,15065,
1002054,,15068,
1002055,,15069,
1000825,,15116,
1000755,,15152,
1004599,,15176,
1004600,,15176,
1005699,,15201,
1004200,,15222,
1004832,,15227,
1004489,,15230,
1019425,,15234,
1006008,,15244,
1004833,,15270,
1004835,,15276,
1004836,,15280,
1004837,,15288,
1002950,,15315,
1017797,,15340,
1017798,,15342,
1007052,,15373,
1000756,,15390,
1000479,,15456,
1018606,,15464,
1004204,,15496,
1017799,,15614,
1017800,,15614,
1006504,,15635,
1006505,,15635,
1005176,,15656,
1003900,,15663,
1006506,,15669,
1006507,,15669,
1006508,,15669,
1006509,,15669,
1006510,,15669,
1006511,,15669,
1006512,,15669,
1006513,,15669,
1006514,,15669,
1006515,,15669,
1006516,,15669,
1006517,,15669,
1015817,,15722,
1005177,,15769,
1004844,,15792,
1004845,,15792,
1004846,,15804,
1004848,,15809,
1005843,,15888,
1005881,,15899,
1003901,,15910,
1004212,,16001,
1002891,,16010,
1004853,,16073,
1002128,,16079,
1003902,,16093,
1018350,,16108,
1006522,,16121,
1018564,,16123,
1007756,,16129,
1000470,,16144,
1018608,,16150,
1018646,,16167,
1006407,,16182,
1007752,,16182,
1018163,,16183,
1003707,,16204,
1006524,,16225,
1006525,,16232,
1006526,,16238,
1017804,,16239,
1001936,,16246,
1005725,,16292,
1004855,,16308,
1005183,,16309,
1000759,,16322,
1002319,,16411,
1002320,,16412,
1002321,,16413,
1002322,,16413,
1001842,,16420,
1004858,,16469,
1005745,,16476,
1005901,,16476,
1005902,,16476,
1005746,,16482,
1002295,,16493,
1004220,,16498,
1004221,,16498,
1004859,,16501,
1002670,,16519,
1003905,,16540,
1005789,,16608,
1001740,,16629,
1001741,,16629,
1001742,,16629,
1005338,,16647,
1019330,,16651,
1002323,,16674,
1005641,,16678,
1004860,,16698,
1004861,,16698,
1019822,,16701,
1005963,,16717,
1002057,,16726,
1002326,,16803,
1015827,,16901,
1004862,,16903,
1004863,,16903,
1004864,,16913,
1002329,,16931,
1002330,,16931,
1002058,,16989,
1015829,,17001,
1008715,,17011,
1001744,,17037,
1005903,,17086,
1004866,,17091,
1002331,,17114,
1005728,,17120,
1003907,,17131,
1003908,,17132,
1004867,,17172,
1006527,,17296,
1006937,,17296,
1003909,,17317,
1005927,,17322,
1005834,,17326,
1004229,,17339,
1005731,,17341,
1000560,,17345,
1002332,,17350,
1002333,,17350,
1003911,,17373,
1005764,,17439,
1005348,,17454,
1000571,,17478,
1005349,,17517,
1005593,,17522,
1005350,,17536,
1019326,,17542,
1016131,,17550,
1002245,,17576,
1005351,,17640,
1005185,,17648,
1005186,,17648,
1002334,,17651,
1017268,,17677,
1004870,,17693,
1004871,,17704,
1004872,,17704,
1000345,,17709,
1006778,,17723,
1002335,,17775,
1005790,,17787,
1002338,,17820,
1000623,,17868,
1002339,,17895,
1003912,,17911,
1005802,,17948,
1005804,,17949,
1005805,,17949,
1005824,,17949,
1005796,,17954,
1005816,,17959,
1005817,,17959,
1005818,,17959,
1005819,,17959,
1005825,,17959,
1019845,,17994,
1003914,,18046,
1003915,,18049,
1005828,,18067,
1003916,,18119,
1002296,,18143,
1002117,,18149,
1004877,,18177,
1004878,,18177,
1000583,,18252,
1000503,,18253,
1000614,,18254,
1019834,,18258,
1004236,,18316,
1018354,,18392,
1015772,,18398,
1007056,,18402,
1019397,,18422,
1006533,,18447,
1007981,,18465,
1004237,,18468,
1002059,,18525,
1000423,,18535,
1003917,,18551,
1006910,,18567,
1015824,,18574,
1000394,,18598,
1001586,,18606,
1007968,,18757,
1004239,,18766,
1000535,,18795,
1019399,,18828,
1000588,,18832,
1005831,,18872,
1001573,,18879,
1001575,,18880,
1017270,,18897,
1002343,,18927,
1003918,,18972,
1002060,,18974,
1007467,,19016,
1006545,,19029,
1006027,,19094,
1002348,,19138,
1005072,,19243,
1017806,,19308,
1000832,,19351,
1000877,,19351,
1005358,,19359,
1005847,,19389,
1005964,,19391,
1002352,,19400,
1004248,,19411,
1004882,,19476,
1004883,,19477,
1004884,,19479,
1004885,,19483,
1006560,,19510,
1018302,,19532,
1018303,,19532,
1018304,,19532,
1018305,,19532,
1018306,,19532,
1005359,,19548,
1017813,,19662,
1008143,,19663,
1004255,,19673,
1015836,,19677,
1002354,,19684,
1002895,,19692,
1017815,,19725,
1018434,,19744,
1018435,,19744,
1018436,,19744,
1018169,,19781,
1017817,,19783,
1005850,,19784,
1002247,,19855,
1003714,,19873,
1006562,,19892,
1005360,,19920,
1018571,,19981,
1008144,,19983,
1001192,,20021,
1017818,,20086,
1002133,,20093,
1019038,,20139,
1019066,,20139,
1008732,,20171,
1008733,,20171,
1008734,,20171,
1008735,,20171,
1008736,,20174,
1008737,,20174,
1008738,,20175,
1000763,,20215,
1000592,,20332,
1000542,,20343,
1000543,,20343,
1015840,,20347,
1006564,,20355,
1006565,,20355,
1006566,,20355,
1006567,,20355,
1006568,,20355,
1006569,,20355,
1006570,,20355,
1000462,,20391,
1000458,,20392,
1000550,,20401,
1008145,,20411,
1000538,,20413,
1018611,,20421,
1018172,,20434,
1002356,,20450,
1002357,,20450,
1015843,,20525,
1002158,,20528,
1016085,,20533,
1018648,,20543,
1003923,,20554,
1002358,,20563,
1002359,,20565,
1018652,,20578,
1002360,,20585,
1008635,,20588,
1016160,,20604,
1003924,,20619,
1002154,,20620,
1002155,,20620,
1017820,,20626,
1002361,,20632,
1018363,,20636,
1006161,,20642,
1002362,,20649,
1002363,,20651,
1002364,,20673,
1019316,,20674,
1002616,,20684,
1002368,,20688,
1002369,,20690,
1000892,,20705,
1005853,,20722,
1002370,,20802,
1000338,,20808,
1002371,,20814,
1004259,,20829,
1002372,,20832,
1001751,,20888,
1001752,,20892,
1001753,,20903,
1001211,,20942,
1004260,,20950,
1002375,,20969,
1003718,,20971,
1015845,,21039,
1000764,,21045,
1000765,,21045,
1004263,,21104,
1004264,,21105,
1008149,,21124,
1000601,,21134,
1001213,,21135,
1000700,,21155,
1003721,,21172,
1004267,,21217,
1000768,,21293,
1002378,,21316,
1008150,,21318,
1001758,,21356,
1002063,,21363,
1005870,,21432,
1019075,,21485,
1005363,,21489,
1002382,,21505,
1002384,,21530,
1002385,,21545,
1000770,,21689,
1000773,,21719,
1005193,,21730,
1002386,,21734,
1002387,,21739,
1002388,,21740,
1015850,,21748,
1003725,,21758,
1003726,,21758,
1001839,,21760,
1002390,,21761,
1000771,,21784,
1004891,,21787,
1015851,,21812,
1017279,,21812,
1004892,,21816,
1002391,,21839,
1002610,,21839,
1004893,,21882,
1005859,,21891,
1005860,,21891,
1000772,,21902,
1015853,,21919,
1017280,,21919,
1002189,,21944,
1001667,,21956,
1019450,,22006,
1019456,,22007,
1000358,,22018,
1005692,,22058,
1004894,,22064,
1002392,,22066,
1004895,,22093,
1019835,,22101,
1002394,,22113,
1004899,,22117,
1002827,,22124,
1002828,,22124,
1002395,,22126,
1004903,,22178,
1004947,,22192,
1005909,,22270,
1004904,,22286,
1004905,,22288,
1002397,,22292,
1004906,,22296,
1008156,,22317,
1002398,,22331,
1003927,,22333,
1003928,,22391,
1003929,,22392,
1005594,,22419,
1005195,,22428,
1002064,,22459,
1004276,,22460,
1004277,,22489,
1004907,,22509,
1004908,,22513,
1005372,,22514,
1017203,,22524,
1005867,,22558,
1000226,,22598,
1002400,,22634,
1002401,,22634,
1002402,,22634,
1002403,,22647,
1002404,,22647,
1002405,,22647,
1002406,,22649,
1002407,,22696,
1003735,,22735,
1002408,,22753,
1002409,,22838,
1002082,,22854,
1001244,,22874,
1002410,,22879,
1003738,,22901,
1002412,,22929,
1019368,,23018,
1000833,,23027,
1000834,,23027,
1003740,,23051,
1005750,,23061,
1005949,,23061,
1005121,,23071,
1005199,,23098,
1019423,,23144,
1004282,,23204,
1000279,,23213,
1002418,,23230,
1002630,,23246,
1000389,,23250,
1003743,,23285,
1002421,,23330,
1002422,,23331,
1001033,,23333,
1002423,,23365,
1002424,,23367,
1002186,,23409,
1001254,,23427,
1002427,,23435,
1002429,,23436,
1002428,,23437,
1003746,,23446,
1003933,,23460,
1019320,,23463,
1019407,,23466,
1003934,,23472,
1003935,,23473,
1002069,,23475,
1019082,,23503,
1002311,,23520,
1002312,,23520,
1019433,,23523,
1017823,,23597,
1007473,,23609,
1006806,,23621,
1017824,,23628,
1006730,,23634,
1017826,,23635,
1007474,,23639,
1007475,,23639,
1007476,,23670,
1017829,,23676,
1007478,,23678,
1004285,,23685,
1007071,,23711,
1004287,,23723,
1007072,,23743,
1006582,,23771,
1007074,,23771,
1007075,,23773,
1006584,,23777,
1006587,,23805,
1007077,,23805,
1007486,,23805,
1006810,,23808,
1017611,,23814,
1007078,,23825,
1007079,,23825,
1006813,,23830,
1006589,,23831,
1004290,,23835,
1006814,,23841,
1017837,,23859,
1006591,,23867,
1006594,,23886,
1002772,,23888,
1006595,,23889,
1006815,,23892,
1007647,,23892,
1006816,,23893,
1007495,,23893,
1007389,,23895,
1007496,,23895,
1007698,,23895,
1002900,,23897,
1018561,,23903,
1016177,,23935,
1007501,,23940,
1000948,,23976,
1003748,,23977,
1006408,,24008,
1004294,,24020,
1019337,,24042,
1006599,,24043,
1006600,,24044,
1005496,,24049,
1000777,,24096,
1002070,,24101,
1004909,,24132,
1018275,,24136,
1018373,,24136,
1019780,,24269,
1004910,,24292,
1000168,,24318,
1002901,,24321,
1002251,,24325,
1019346,,24339,
1005929,,24341,
1005930,,24346,
1005200,,24354,
1019420,,24377,
1002132,,24386,
1002165,,24392,
1006006,,24406,
1002252,,24409,
1004912,,24424,
1003938,,24438,
1000501,,24441,
1005813,,24444,
1006603,,24462,
1002902,,24464,
1000514,,24473,
1002433,,24485,
1002434,,24485,
1002615,,24485,
1002903,,24506,
1000780,,24514,
1007504,,24515,
1007505,,24515,
1007090,,24520,
1006604,,24538,
1006821,,24547,
1006822,,24547,
1006823,,24547,
1006732,,24550,
1007514,,24550,
1017862,,24551,
1006607,,24557,
1006608,,24557,
1006610,,24562,
1006611,,24570,
1006612,,24570,
1006613,,24570,
1006614,,24570,
1006615,,24570,
1006616,,24570,
1006617,,24570,
1002114,,24585,
1004299,,24625,
1005931,,24626,
1005201,,24628,
1004300,,24678,
1000460,,24708,
1017288,,24755,
1017867,,24789,
1007096,,24803,
1005203,,24805,
1004913,,24819,
1002829,,24830,
1005382,,24844,
1005932,,24862,
1006146,,24865,
1005634,,24878,
1005710,,24884,
1005933,,24891,
1005455,,24907,
1019345,,24950,
1005204,,24957,
1001772,,24967,
1002437,,24975,
1006620,,24980,
1002164,,24985,
1016126,,24987,
1004915,,24991,
1007097,,24998,
1006621,,25004,
1006622,,25013,
1004311,,25048,
1000577,,25051,
1004312,,25062,
1019353,,25063,
1004313,,25067,
1002439,,25068,
1005022,,25092,
1000530,,25129,
1000506,,25132,
1002020,,25187,
1002441,,25202,
1002442,,25203,
1002145,,25240,
1019398,,25255,
1019403,,25301,
1017293,,25327,
1003942,,25367,
1004918,,25406,
1003943,,25412,
1004921,,25420,
1000486,,25458,
1002443,,25462,
1000527,,25464,
1004924,,25487,
1004321,,25503,
1019327,,25507,
1019350,,25513,
1004925,,25522,
1006626,,25527,
1004926,,25538,
1004927,,25559,
1004928,,25560,
1004929,,25561,
1004930,,25562,
1004931,,25568,
1004932,,25568,
1000783,,25601,
1017872,,25665,
1017949,,25666,
1004935,,25696,
1015882,,25717,
1000546,,25741,
1000455,,25755,
1000484,,25762,
1006583,,25785,
1007280,,25786,
1006826,,25818,
1006827,,25821,
1007532,,25821,
1017881,,25829,
1007108,,25836,
1006639,,25841,
1006641,,25850,
1007114,,25850,
1007539,,25850,
1006642,,25852,
1006643,,25852,
1006644,,25852,
1006645,,25852,
1006646,,25852,
1007115,,25854,
1007543,,25855,
1006648,,25858,
1007116,,25858,
1006651,,25875,
1017888,,25881,
1007552,,25884,
1005205,,25892,
1004328,,25904,
1019340,,25914,
1004939,,25923,
1002444,,25955,
1004941,,25962,
1001266,,25997,
1007122,,26062,
1004942,,26074,
1000510,,26076,
1004031,,26094,
1003705,,26095,
1004330,,26097,
1005678,,26117,
1004943,,26143,
1018658,,26148,
1002634,,26178,
1004944,,26263,
1006833,,26299,
1004336,,26300,
1004946,,26322,
1004881,,26328,
1018601,,26356,
1002447,,26370,
1002448,,26391,
1018612,,26429,
1002907,,26472,
1001273,,26489,
1007971,,26525,
1019261,,26526,
1004337,,26529,
1004948,,26555,
1006058,,26575,
1017298,,26609,
1006655,,26634,
1006656,,26634,
1006657,,26634,
1006658,,26634,
1006659,,26634,
1006661,,26634,
1006662,,26634,
1004406,,26648,
1018032,,26654,
1001281,,26682,
1015790,,26683,
1002073,,26692,
1000758,,26761,
1001891,,26781,
1002074,,26807,
1006779,,26836,
1015891,,26873,
1006666,,26935,
1005209,,26941,
1001780,,26944,
1001285,,26977,
1001286,,26983,
1000785,,26994,
1001892,,26999,
1001287,,27005,
1002449,,27010,
1005797,,27024,
1018414,,27065,
1000477,,27084,
1004340,,27115,
1006839,,27139,
1006837,,27140,
1006838,,27140,
1002851,,27201,
1001274,,27204,
1018415,,27206,
1005716,,27238,
1001875,,27277,
1004953,,27286,
1008161,,27321,
1005394,,27330,
1004341,,27375,
1004342,,27385,
1001781,,27419,
1004343,,27475,
1000113,,27489,
1015897,,27490,
1000715,,27509,
1002451,,27516,
1002075,,27532,
1000101,,27563,
1000673,,27587,
1004344,,27603,
1003946,,27629,
1017902,,27676,
1006840,,27686,
1007485,,27686,
1017903,,27713,
1015899,,27721,
1017302,,27721,
1006670,,27833,
1004955,,27911,
1005938,,27927,
1006672,,27965,
1006673,,27965,
1006674,,27965,
1005212,,27974,
1002452,,27998,
1000788,,28021,
1006675,,28050,
1006676,,28060,
1000807,,28069,
1017906,,28081,
1005939,,28083,
1004348,,28102,
1002453,,28111,
1005799,,28116,
1005800,,28116,
1005801,,28116,
1004987,,28133,
1002455,,28140,
1002908,,28163,
1018388,,28202,
1018389,,28202,
1018516,,28202,
1016147,,28226,
1005940,,28253,
1005943,,28255,
1005945,,28257,
1000396,,28272,
1004957,,28339,
1004958,,28344,
1015910,,28344,
1003947,,28350,
1005399,,28360,
1002116,,28366,
1002909,,28440,
1015911,,28449,
1006280,,28485,
1004960,,28491,
1008691,,28531,
1000791,,28534,
1001964,,28560,
1002190,,28585,
1004961,,28613,
1003753,,28624,
1007735,,28635,
1002975,,28641,
1018615,,28642,
1000276,,28670,
1005947,,28677,
1005108,,28679,
1005950,,28839,
1005951,,28839,
1008193,,28923,
1017308,,28938,
1007278,,28998,
1002878,,29010,
1008166,,29013,
1006842,,29042,
1001606,,29070,
1018182,,29083,
1006895,,29112,
1015914,,29126,
1017311,,29126,
1015915,,29127,
1017312,,29127,
1006685,,29139,
1007973,,29146,
1004354,,29156,
1004355,,29159,
1007138,,29169,
1017914,,29171,
1007001,,29174,
1007002,,29178,
1006844,,29180,
1017915,,29182,
1006734,,29188,
1007572,,29190,
1006687,,29200,
1006689,,29208,
1006690,,29212,
1006899,,29219,
1002745,,29227,
1007575,,29241,
1007576,,29241,
1002746,,29247,
1006691,,29273,
1002914,,29283,
1006780,,29284,
1002748,,29292,
1006693,,29341,
1007577,,29348,
1004364,,29398,
1003837,,29453,
1019279,,29483,
1019280,,29483,
1004962,,29491,
1002167,,29511,
1006377,,29519,
1004366,,29522,
1001956,,29548,
1000906,,29637,
1001791,,29666,
1001787,,29669,
1000954,,29707,
1000154,,29713,
1004963,,29721,
1002915,,29722,
1006846,,29734,
1006697,,29735,
1006888,,29735,
1001303,,29786,
1008694,,29813,
1004964,,29814,
1001669,,29821,
1007146,,29863,
1019371,,29868,
1004376,,29927,
1007583,,29928,
1015920,,29935,
1007147,,29942,
1007148,,29942,
1001653,,29943,
1001773,,29967,
1000893,,29992,
1004378,,30003,
1004381,,30028,
1003948,,30052,
1002459,,30058,
1002461,,30058,
1002460,,30059,
1004965,,30066,
1004966,,30067,
1000006,,30097,
1001521,,30101,
1002465,,30106,
1002466,,30106,
1016122,,30120,
1007584,,30123,
1002467,,30232,
1001567,,30294,
1002126,,30345,
1004967,,30429,
1002156,,30524,
1002163,,30610,
1002868,,30636,
1002138,,30659,
1006378,,30660,
1003755,,30681,
1003952,,30706,
1016075,,30726,
1003953,,30737,
1002077,,30741,
1003955,,30743,
1003956,,30744,
1005975,,30751,
1005400,,30752,
1018431,,30772,
1004385,,30807,
1004319,,30845,
1004634,,30859,
1005722,,30861,
1004389,,30863,
1004391,,30889,
1004392,,30896,
1005922,,30904,
1005573,,30910,
1001655,,30956,
1001809,,31057,
1005034,,31067,
1000793,,31084,
1001552,,31087,
1001596,,31093,
1001610,,31099,
1001603,,31100,
1000545,,31101,
1005978,,31141,
1005701,,31157,
1005980,,31166,
1002355,,31220,
1005215,,31237,
1000603,,31257,
1001549,,31283,
1000525,,31363,
1002470,,31437,
1019481,,31449,
1002259,,31461,
1019391,,31465,
1003961,,31516,
1003962,,31517,
1019421,,31518,
1016154,,31559,
1017323,,31582,
1000794,,31591,
1004970,,31607,
1017325,,31709,
1004972,,31725,
1004973,,31775,
1003763,,31781,
1003963,,31785,
1003766,,31796,
1019077,,31827,
1019079,,31827,
1002874,,31863,
1017921,,31873,
1017923,,31874,
1006345,,31883,
1006706,,31883,
1002471,,31906,
1004072,,31907,
1001331,,31910,
1005216,,31922,
1002079,,31948,
1016162,,32040,
1016163,,32040,
1017927,,32046,
1004399,,32049,
1005986,,32051,
1004400,,32059,
1004402,,32074,
1004403,,32074,
1005987,,32079,
1005988,,32080,
1005989,,32085,
1004404,,32088,
1005218,,32104,
1005771,,32224,
1007588,,32328,
1018439,,32329,
1002472,,32377,
1003964,,32381,
1000725,,32382,
1000727,,32382,
1000707,,32402,
1004975,,32442,
1006711,,32455,
1006712,,32455,
1004407,,32469,
1002475,,32475,
1007152,,32585,
1005476,,32656,
1019119,,32688,
1017933,,32691,
1017934,,32691,
1003776,,32729,
1004976,,32790,
1004977,,32817,
1002875,,32836,
1006735,,32846,
1006736,,32846,
1003965,,32911,
1002476,,32963,
1002477,,33129,
1002478,,33129,
1004978,,33136,
1004410,,33149,
1004979,,33156,
1017613,,33277,
1001023,,33303,
1002481,,33313,
1006192,,33315,
1007282,,33315,
1000346,,33324,
1002482,,33334,
1001337,,33353,
1018637,,33395,
1004413,,33437,
1002483,,33474,
1007592,,33480,
1001015,,33496,
1002484,,33505,
1000357,,33506,
1007285,,33515,
1000894,,33530,
1000966,,33559,
1004243,,33571,
1002485,,33574,
1001344,,33581,
1000796,,33648,
1007294,,33651,
1007295,,33651,
1001020,,33685,
1017614,,33694,
1018161,,33696,
1002159,,33731,
1019325,,33757,
1017957,,33796,
1005997,,33805,
1018190,,33810,
1002753,,33814,
1007732,,33831,
1002487,,33835,
1000272,,33838,
1000341,,33842,
1016128,,33859,
1004980,,33894,
1018614,,33907,
1018618,,33908,
1001354,,33921,
1006737,,33925,
1006781,,33925,
1007395,,33926,
1007158,,33927,
1004417,,33991,
1017655,,33992,
1018195,,34006,
1007160,,34013,
1005223,,34040,
1017963,,34047,
1000801,,34061,
1002488,,34087,
1000802,,34093,
1000844,,34093,
1007162,,34109,
1007163,,34109,
1007734,,34110,
1007166,,34111,
1007241,,34112,
1007168,,34113,
1007736,,34120,
1007737,,34122,
1007738,,34122,
1002029,,34123,
1019293,,34125,
1007171,,34129,
1002139,,34141,
1000397,,34142,
1000476,,34145,
1001357,,34153,
1003781,,34180,
1005999,,34193,
1000970,,34195,
1000354,,34209,
1017966,,34218,
1004419,,34227,
1004420,,34227,
1002489,,34237,
1005224,,34240,
1017967,,34267,
1003785,,34301,
1000803,,34307,
1000804,,34307,
1000805,,34307,
1000845,,34307,
1007606,,34319,
1007607,,34319,
1000294,,34371,
1005806,,34402,
1005755,,34411,
1005756,,34411,
1005757,,34411,
1006000,,34412,
1001608,,34475,
1000008,,34503,
1004549,,34509,
1006191,,34523,
1007436,,34523,
1005225,,34529,
1007172,,34534,
1007173,,34536,
1017969,,34540,
1017970,,34540,
1006002,,34566,
1005600,,34583,
1017973,,34607,
1000580,,34677,
1019300,,34699,
1007742,,34719,
1007743,,34719,
1017977,,34721,
1004425,,34722,
1001813,,34733,
1004426,,34741,
1000311,,34765,
1005944,,34769,
1002494,,34775,
1004986,,34810,
1006852,,34859,
1007175,,34860,
1007176,,34861,
1007177,,34862,
1018667,,34887,
1018597,,34925,
1004492,,34951,
1000790,,34958,
1004432,,34966,
1000918,,34978,
1000929,,34978,
1000932,,34978,
1000943,,34978,
1000945,,34978,
1000947,,34978,
1000949,,34978,
1000950,,34978,
1000965,,34978,
1000974,,34978,
1000975,,34978,
1000981,,34978,
1000983,,34978,
1000985,,34978,
1002028,,35075,
1017343,,35079,
1001003,,35147,
1019076,,35156,
1007796,,35183,
1002922,,35186,
1004436,,35223,
1018196,,35230,
1007797,,35252,
1007798,,35252,
1002496,,35327,
1007799,,35335,
1002108,,35341,
1015950,,35348,
1015951,,35348,
1017346,,35348,
1002026,,35397,
1006795,,35428,
1002498,,35442,
1002925,,35460,
1002928,,35488,
1007801,,35491,
1002926,,35495,
1002499,,35506,
1002500,,35510,
1002502,,35510,
1017982,,35513,
1001931,,35573,
1001951,,35576,
1007802,,35649,
1007803,,35649,
1004437,,35651,
1000284,,35660,
1007181,,35706,
1006004,,35712,
1017992,,35737,
1018076,,35737,
1006005,,35811,
1003787,,35812,
1007805,,35816,
1007806,,35816,
1017350,,35850,
1018460,,35854,
1002931,,35858,
1005102,,35874,
1001975,,35882,
1007817,,35929,
1017994,,35931,
1007818,,35936,
1007819,,35936,
1007824,,35973,
1007825,,35973,
1018000,,35981,
1018001,,35982,
1006381,,35991,
1019820,,36011,
1004442,,36056,
1018002,,36057,
1007826,,36068,
1007827,,36068,
1007828,,36068,
1007829,,36068,
1007830,,36068,
1007831,,36068,
1007832,,36068,
1007833,,36068,
1007834,,36068,
1007835,,36068,
1002504,,36076,
1018466,,36078,
1018670,,36080,
1002505,,36097,
1001369,,36149,
1019821,,36155,
1000576,,36186,
1000434,,36207,
1000556,,36209,
1000562,,36211,
1007837,,36282,
1007838,,36282,
1018009,,36304,
1004989,,36334,
1002512,,36346,
1005227,,36353,
1001818,,36368,
1018671,,36425,
1001452,,36458,
1006015,,36460,
1003968,,36575,
1002762,,36594,
1002135,,36600,
1004990,,36635,
1001523,,36647,
1001662,,36722,
1004992,,36730,
1004448,,36733,
1002514,,36750,
1002515,,36755,
1002516,,36755,
1004450,,36862,
1004451,,36879,
1006028,,36879,
1004994,,36905,
1001819,,36920,
1003969,,36958,
1007841,,36978,
1007842,,36978,
1004453,,36986,
1003970,,36999,
1002302,,37014,
1007616,,37036,
1007617,,37036,
1004454,,37037,
1000900,,37055,
1000781,,37081,
1003879,,37088,
1007847,,37116,
1005231,,37124,
1006023,,37137,
1004995,,37170,
1004996,,37170,
1004456,,37175,
1004971,,37191,
1004997,,37208,
1004998,,37209,
1006282,,37217,
1001004,,37220,
1007848,,37224,
1007849,,37228,
1004459,,37281,
1004999,,37324,
1018200,,37393,
1007191,,37394,
1007624,,37394,
1018201,,37406,
1018019,,37441,
1018020,,37441,
1018022,,37444,
1018023,,37444,
1018203,,37463,
1018025,,37465,
1018029,,37483,
1018030,,37492,
1006914,,37503,
1007625,,37504,
1015972,,37518,
1017360,,37518,
1002519,,37529,
1004462,,37534,
1002106,,37535,
1002480,,37542,
1002934,,37543,
1005000,,37552,
1004464,,37656,
1004465,,37677,
1005002,,37679,
1005003,,37679,
1007037,,37685,
1001822,,37756,
1002265,,37795,
1019476,,37841,
1019485,,37845,
1015977,,37878,
1015978,,37879,
1015979,,37880,
1015980,,37881,
1007290,,37884,
1018205,,37950,
1005006,,37967,
1005233,,37973,
1006033,,37978,
1003971,,37999,
1002938,,38009,
1004467,,38017,
1004227,,38018,
1005645,,38030,
1004470,,38051,
1005007,,38054,
1019434,,38075,
1004495,,38105,
1005020,,38150,
1005008,,38156,
1018485,,38195,
1006035,,38207,
1005010,,38218,
1004475,,38265,
1004477,,38266,
1002146,,38275,
1002520,,38281,
1004478,,38283,
1006036,,38381,
1002523,,38445,
1008638,,38509,
1006283,,38527,
1004486,,38544,
1019224,,38547,
1000747,,38593,
1000776,,38593,
1000779,,38593,
1000806,,38593,
1001039,,38593,
1002768,,38722,
1002769,,38722,
1000649,,38777,
1007628,,38808,
1007861,,38817,
1007864,,38857,
1002524,,38887,
1016137,,38915,
1018040,,38932,
1018041,,38932,
1018324,,38962,
1005893,,38976,
1003797,,38994,
1008721,,39002,
1018657,,39048,
1007631,,39049,
1007866,,39049,
1007867,,39049,
