country,name,gppd_idnr,wepp_location_id
JPN,Anegasaki,WRI1000625,1031619
JPN,Aoi Solar Power Plant,WRI1026465,
JPN,Aoyama Kogen,WRI1020222,1049117
JPN,Ashikita Solar Power Plant,WRI1026466,1111794
JPN,Atsumi,WRI1000640,1012253
JPN,Awaji Kifune Solar Power Plant,WRI1026467,
JPN,Azumi,WRI1000699,1031622
JPN,Boyo Kushiro,WRI1026514,
JPN,Buzen,WRI1000667,1021598
JPN,Chiba,WRI1000627,1031623
JPN,Chiba Kawatetsu,WRI1020075,1045802
JPN,Chita,WRI1000638,1012254
JPN,Chita Daini,WRI1000641,1012255
JPN,Daini Numazawa,WRI1000693,1031502
JPN,Fujimi-machi Solar Power Plant,WRI1026468,1110742
JPN,Fukuroda Solar Power Plant,WRI1026469,1103300
JPN,Fukushima Daina,WRI1000678,
JPN,Fukuyama Recyling Power,WRI1020063,1092452
JPN,Funakura Solar Power Plant,WRI1026470,
JPN,Futtsu,WRI1000621,1031632
JPN,Futtsu Solar Power Plant,WRI1026471,1107562
JPN,Genkai,WRI1000687,
JPN,Gobo,WRI1000650,1020392
JPN,Goi,WRI1000630,1031633
JPN,Gushikawa,WRI1020040,1024773
JPN,Hachijojima,WRI1020115,1038240
JPN,Hachinohe - Mitsui Solar Power Plant,WRI1026472,1031451
JPN,Hachinohe - Tohoku Electric Solar Power Plant,WRI1026473,
JPN,Hachinohe Taiheiyo,WRI1020084,1030742
JPN,Hamaoka,WRI1000680,
JPN,Haramachi,WRI1000618,1031452
JPN,Hatanagi No.2,WRI1020020,1103370
JPN,Hatchobaru Otake,WRI1020116,1021603
JPN,Hekinan,WRI1000637,1012269
JPN,Hibiki - Eneseed Solar Power Plant,WRI1026474,
JPN,Higashi Niigata,WRI1000617,1031455|1031456
JPN,Higashi Ogishima,WRI1000629,1031641
JPN,Higashi-Dori,WRI1000675,
JPN,Higashiyama Solar Power Plant,WRI1026475,
JPN,Hikari-no-Mori Solar Power Plant,WRI1026476,1094675
JPN,Himeji Daiichi,WRI1000654,1020397|1020398
JPN,Himeji Daini,WRI1000653,1020399
JPN,Himeji Solar Power Plant,WRI1026477,1106419
JPN,Hirohata,WRI1020089,1024080
JPN,Hirokawa-Hidakagawa,WRI1020211,1104882
JPN,Hirono,WRI1000623,1031644
JPN,Hitachinaka,WRI1000635,1031645
JPN,Hitotsuse,WRI1000722,1021605
JPN,Hoheiko,WRI1020234,1018564
JPN,Hongawa,WRI1000718,1028656
JPN,Iidaka Solar Power Plant,WRI1026478,
JPN,Ikata,WRI1000686,1028658
JPN,Ikata Wind,WRI1020218,1080894
JPN,Ikawa,WRI1020024,1012279
JPN,Ikawa - Juwi Solar Power Plant,WRI1026479,
JPN,Ikehara,WRI1000731,1014481
JPN,Ikushima - Kyocera Solar Power Plant,WRI1026480,
JPN,Imaichi,WRI1000696,1031650
JPN,Imizu - Orix Solar Power Plant,WRI1026481,
JPN,Isago Shin,WRI1000672,1076904
JPN,Ise Futami Solar Power Plant,WRI1026482,1111065
JPN,Ishikawa,WRI1020042,1014482
JPN,Itano Solar Power Plant,WRI1026483,
JPN,Itoigawa Power Plant,WRI1020056,1042710
JPN,Iwanuma - Marubeni Solar Power Plant,WRI1026484,
JPN,Iwaya Ecopower,WRI1020201,1054069
JPN,Izamizawa Solar Power Plant,WRI1026485,
JPN,Izumi Solar Power Plant,WRI1026486,
JPN,Izumiotsu Solar Power Plant,WRI1026487,
JPN,Izunokuni Solar Power Plant,WRI1026488,
JPN,Joetsu Solar Power Plant,WRI1026489,
JPN,Jozankei,WRI1020235,1102630
JPN,Kagoshima - Nanatsujima Solar Power Plant,WRI1026490,1090938
JPN,Kainan,WRI1000648,1020408
JPN,Kakkonda,WRI1020117,1031474
JPN,Kamaishi Thermal,WRI1020048,
JPN,Kameyama Solar Power Plant,WRI1026491,
JPN,Kamikawai Solar Power Plant,WRI1026492,
JPN,Kamogawa Solar Power Plant,WRI1026493,
JPN,Kani Mill,WRI1020086,
JPN,Kannagawa,WRI1000700,1031662
JPN,Kansai Sendai,WRI1061348,
JPN,Kasadori,WRI1020203,1074699
JPN,Kashima,WRI1000622,1031663
JPN,Kashima Kita,WRI1020073,1020589
JPN,Kashima Kyodo,WRI1020068,1020588
JPN,Kashiwazaki Kariwa,WRI1000679,
JPN,Kawagoe,WRI1000636,1012287
JPN,Kawasaki,WRI1000631,1078902|1065157
JPN,Kawasaki CCGT,WRI1020070,1065157
JPN,Kazunogawa,WRI1000698,1031669
JPN,Kikugawa Horinouchiya Solar Power Plant,WRI1026494,
JPN,Kikugawa Ishiyama Solar Power Plant,WRI1026495,
JPN,Kimitsu,WRI1020067,1020880
JPN,Kin,WRI1020039,1024777
JPN,Kinugawa Solar Power Plant,WRI1026496,
JPN,Kisenyama,WRI1000713,1020419
JPN,Kisozaki Solar Power Plant,WRI1026497,
JPN,Kitakyushu - FirstSolar Solar Power Plant,WRI1026498,1104301
JPN,Kitakyushu 13 Solar Power Plant,WRI1026499,1104301
JPN,Kitsuki Solar Power Plant,WRI1026500,
JPN,Kizuna Solar Power Plant,WRI1026501,1098611
JPN,Kokonoe Solar Power Plant,WRI1026502,
JPN,Komatsushima - Nippon Paper 1 Solar Power Plant,WRI1026503,1098120
JPN,Komatsushima - Nippon Paper 2 Solar Power Plant,WRI1026504,1098120
JPN,Komatsushima - Nippon Paper 3 Solar Power Plant,WRI1026505,1098120
JPN,Komatsushima - Softbank Solar Power Plant,WRI1026506,1090376
JPN,Komekurayama Solar Power Plant,WRI1026507,
JPN,Koriyama - Kyocera Solar Power Plant,WRI1026508,1099909
JPN,Koshimizu Solar Power Plant,WRI1026509,
JPN,Koyagi Solar Power Plant,WRI1026510,1099102
JPN,Kumamoto Arao Solar Power Plant,WRI1026511,1106508
JPN,Kurisu Solar Power Plant,WRI1026512,1108867
JPN,Kushira Solar Power Plant,WRI1026513,
JPN,Kushiro - Hoshigaura Solar Power Plant,WRI1026515,1110762
JPN,Kushiro - Tsuruno Solar Power Plant,WRI1026517,
JPN,Kyoto - Softbank Solar Power Plant,WRI1026518,
JPN,Maizuru,WRI1000652,1020426
JPN,Makurazaki Airport Solar Power Plant,WRI1026519,1094748
JPN,Masuura Kushiro,WRI1026516,
JPN,Matanogawa,WRI1000715,1012404
JPN,Matsukawa Geothermal,WRI1020119,1020053
JPN,Matsukawa Solar Power Plant,WRI1026520,
JPN,Matsushima,WRI1000673,1014493
JPN,Matsuura,WRI1020037,1021640
JPN,Matsuura,WRI1000670,1014494
JPN,Mazegawa Daiichi,WRI1000708,1012299
JPN,Mazegawa No.2,WRI1020023,1012300
JPN,Meishihama Solar Power Plant,WRI1026521,1098270
JPN,Miboro,WRI1000734,1014497
JPN,Midono,WRI1000701,1031681
JPN,Mihama,WRI1000682,
JPN,Mihama Solar Power Plant,WRI1026522,
JPN,Miike Power Plant,WRI1020060,1022613
JPN,Minabe Solar Power Plant,WRI1026523,
JPN,Minami Alps Solar Power Plant,WRI1026524,
JPN,Minami Yokohama,WRI1000632,1031683
JPN,Misaki Solar Power Plant,WRI1026525,
JPN,Mishima Mill (Taio),WRI1020079,1030747
JPN,Misumi,WRI1000660,1012405
JPN,Mito Solar Power Plant,WRI1026526,
JPN,Mitoyo Solar Power Plant,WRI1026527,
JPN,Miyama Solar Power Plant,WRI1026528,
JPN,Mizushima Energy Center,WRI1061346,1012406
JPN,Mori,WRI1020120,
JPN,Muroran Hatchodaira Solar Power Plant,WRI1026529,1106870
JPN,Mutsu-Ogawara,WRI1020194,1053555
JPN,Nabara,WRI1000716,1012409
JPN,Nagano,WRI1000733,1014500
JPN,Nago Futami Solar Power Plant,WRI1026530,
JPN,Nagoya Power Plant,WRI1020055,1056399
JPN,Nagoya Power Plant 2,WRI1020155,1056399
JPN,Naie,WRI1020030,1018577
JPN,Nakakuma Solar Power Plant,WRI1026531,
JPN,Nakoso,WRI1020046,1020154
JPN,Nanaoota,WRI1000646,1018672
JPN,Nanko,WRI1000651,1020436
JPN,Nanyo Complex,WRI1020080,1031877
JPN,Nasushiobara - Softbank Solar Power Plant (Under Construction),WRI1026532,1110682
JPN,Niigata Minato,WRI1020071,1023982
JPN,Niihama-nishi,WRI1020043,1030562
JPN,Niikappu,WRI1000691,1018580
JPN,Nishi Nagoya,WRI1000643,
JPN,Nishiki - Sojitz Solar Power Plant,WRI1026533,1104297
JPN,Nokanan,WRI1020227,1102652
JPN,Noshiro,WRI1000620,1031500
JPN,Numappara,WRI1000726,1014506
JPN,Nyugawa,WRI1020045,1030560
JPN,Ofunato Solar Power Plant,WRI1026534,
JPN,Ogiri,WRI1020121,1021703
JPN,Ogishima Solar Power Plant,WRI1026535,
JPN,Ohgishima,WRI1020066,1057695
JPN,Ohi,WRI1000634,
JPN,Ohi,WRI1000684,1020441
JPN,Ohira,WRI1000721,1021653
JPN,Oita - Hoso Solar Power Plant,WRI1026536,
JPN,Oita - JGC Solar Power Plant,WRI1026537,
JPN,Oita - Marubeni Solar Power Plant,WRI1026538,
JPN,Oita - Mitsui Fudosan Solar Power Plant,WRI1026539,
JPN,Oita IPP,WRI1020078,1053383
JPN,Oita Thermal Power Plant,WRI1020072,1024731
JPN,Okawachi,WRI1000711,1020442
JPN,Okukiyotsu,WRI1000725,1014508
JPN,Okumino,WRI1000704,1012319
JPN,Okuniikappu,WRI1020233,1018581
JPN,Okutadami,WRI1000728,1014509
JPN,Okutataragi,WRI1000710,1020443
JPN,Okuyahagi Daini,WRI1000705,1012321
JPN,Okuyoshino,WRI1000712,1020444
JPN,Omarugawa,WRI1000719,1043356
JPN,Omuta Miikekou Solar Power Plant,WRI1026540,
JPN,Onagawa,WRI1000676,
JPN,Onahama 1 Solar Power Plant,WRI1026541,
JPN,Onahama 2 Solar Power Plant,WRI1026542,1095831
JPN,Onbetsu Solar Power Plant,WRI1026543,1110761
JPN,Onikobe,WRI1020122,1014511
JPN,Onuma Plant,WRI1020123,1022897
JPN,Osaki CoolGen project,WRI1061347,1012416
JPN,Osakikamijima Solar Power Plant,WRI1026544,
JPN,Oshirakawa,WRI1020237,
JPN,Otake,WRI1020124,1021658
JPN,Otori,WRI1000735,1014512
JPN,Owase Mita,WRI1020062,1012327
JPN,Ozu Solar Power Plant,WRI1026545,
JPN,Reihoku,WRI1000666,1021664
JPN,Rokkasho - Chitosedaira North Solar Power Plant,WRI1026546,
JPN,Rokkasho - Takahoko Solar Power Plant,WRI1026547,
JPN,Saijo,WRI1020036,1028684
JPN,Saijo - Itochu Solar Power Plant,WRI1026548,
JPN,Saijo - Sumitomo Solar Power Plant,WRI1026549,
JPN,Saijocho Taguchi Solar Power Plant,WRI1026550,1106889
JPN,Sakai Solar Power Plant,WRI1026551,1073690|1073691
JPN,Sakaide,WRI1000662,1028680
JPN,Sakaide - JAG Solar Power Plant,WRI1026552,1110754
JPN,Sakaiko,WRI1000649,1077566
JPN,Sakata Kyodo,WRI1020077,1027816
JPN,Sakuma,WRI1000730,1014517
JPN,Sanyo Onoda Solar Power Plant,WRI1026553,1094279
JPN,Sendai,WRI1000668,1021667
JPN,Sendai,WRI1000688,
JPN,Sendai Solar Power Plant,WRI1026554,
JPN,Sharp - Yaita Solar Power Plant,WRI1026555,
JPN,Shibukawa Solar Power Plant,WRI1026556,
JPN,Shibushi - Solarig Solar Power Plant,WRI1026557,
JPN,Shika,WRI1000681,
JPN,Shimane,WRI1000685,
JPN,Shimogo,WRI1000724,1014524
JPN,Shin Kokura,WRI1000665,1021679
JPN,Shin Nagoya,WRI1000639,1012342
JPN,Shin Nariwagawa,WRI1000717,1012429
JPN,Shin Oita,WRI1000664,1021682
JPN,Shin Onoda,WRI1000661,1012431
JPN,Shin Takasegawa,WRI1000694,1031722
JPN,Shin Toyone,WRI1000723,1014525
JPN,Shinagawa,WRI1000633,1031725
JPN,Shinanogawa,WRI1000703,1031708
JPN,Shinchi,WRI1020064,1029453
JPN,Shinkai-machi Solar Power Plant,WRI1026558,1099252
JPN,Shinko Kobe,WRI1020065,1053381
JPN,Shinmaiko Solar Power Plant,WRI1026559,
JPN,Shinto - Softbank Solar Power Plant,WRI1026560,1090375
JPN,Shiobara,WRI1000697,1031726
JPN,Shiranuka Solar Power Plant,WRI1026561,1093986
JPN,Shiraoi - Softbank Solar Power Plant,WRI1026562,
JPN,Sodegaura,WRI1000624,1031730
JPN,Suigo Itako Solar Power Plant,WRI1026563,1100206
JPN,Sukagawa Solar Power Plant,WRI1026564,
JPN,Sumikawa Akita,WRI1020125,1031541
JPN,Sumitomo Metals Kashima Thermal,WRI1020049,
JPN,Sunagawa,WRI1020031,1018600
JPN,Tachibana-wan,WRI1020035,1028687
JPN,Tachibanawan,WRI1000669,1014527
JPN,Tadami,WRI1020236,1014528
JPN,Tagokura,WRI1000729,1014529
JPN,Tahara Daiichi Solar Power Plant,WRI1026565,
JPN,Tahara Daini Solar Power Plant,WRI1026566,
JPN,Tahara Wind Solar Power Plant,WRI1026567,
JPN,Takahama,WRI1000683,1020472
JPN,Takakuma Solar Power Plant,WRI1026568,
JPN,Takami,WRI1000692,1018601
JPN,Takasago,WRI1020041,1014530
JPN,Takasago - Softbank Solar Power Plant,WRI1026569,
JPN,Takatoge Solar Power Plant,WRI1026570,
JPN,Takehara,WRI1000671,1014531
JPN,Taketoyo,WRI1000644,1012353
JPN,Taketoyo Solar Power Plant,WRI1026571,1075954
JPN,Takidai Solar Power Plant,WRI1026572,
JPN,Takigami,WRI1020126,1043355
JPN,Takisato,WRI1020228,1041988
JPN,Tamahara,WRI1000695,1031736
JPN,Tamashima,WRI1000659,1012440
JPN,Tanagawa Daini,WRI1000655,
JPN,Tedorigawa Daiichi,WRI1000732,1014533
JPN,Tenmyo Solar Power Plant,WRI1026573,
JPN,Tenzan,WRI1000720,1021696
JPN,Tobata,WRI1020069,1031413
JPN,Tokachi,WRI1020232,1018603
JPN,Tokai Daini,WRI1000689,
JPN,Tokushima Higashi-Okinosu Solar Power Plant,WRI1026574,1106872
JPN,Tomakomai,WRI1020052,1050874
JPN,Tomakomai - Japan Petroleum Solar Power Plant,WRI1026575,
JPN,Tomakomai - Marubeni Solar Power Plant,WRI1026576,
JPN,Tomakomai - Mitsui Fudosan Solar Power Plant,WRI1026577,1102243
JPN,Tomakomai - Sumitomo Solar Power Plant,WRI1026578,1112493
JPN,Tomari,WRI1000674,
JPN,Tomato-atsuma,WRI1000616,1018606
JPN,Tomatoh Abira Solar Power Plant,WRI1026579,1090949
JPN,Tomatoh no Mori Solar Power Plant,WRI1026580,
JPN,Tomura,WRI1020230,1018607
JPN,Tosa Power Plant,WRI1020058,1045133
JPN,Tottori Yonago Solar Power Plant,WRI1026581,1090616
JPN,Toyama - Softbank Solar Power Plant,WRI1026582,1079901
JPN,Toyama Shinko,WRI1000645,1018696
JPN,Toyokawa Mitocho Solar Power Plant,WRI1026583,
JPN,Toyokoro Solar Power Plant,WRI1026584,1099654
JPN,Tsumagoi Solar Power Plant,WRI1026585,
JPN,Tsunahigashi Solar Power Plant,WRI1026586,
JPN,Tsuruga,WRI1000647,
JPN,Tsuruga,WRI1000690,1018697
JPN,Ube - Softbank Solar Power Plant,WRI1026587,
JPN,Ube - US Solar Power Plant,WRI1026588,1098257
JPN,Uenotai,WRI1020127,1031562
JPN,Ukishima Solar Power Plant,WRI1026589,1075144
JPN,Ureshino Solar Power Plant,WRI1026590,
JPN,Uryu,WRI1020229,1018611
JPN,Ushiroda Solar Power Plant,WRI1026591,
JPN,Wakayama,WRI1020076,1030572
JPN,Wakkanai Solar Power Plant,WRI1026592,
JPN,Yabasekihanto Solar Power Plant,WRI1026593,
JPN,Yabukinakajima Solar Power Plant,WRI1026594,1107001
JPN,Yagisawa,WRI1000702,1031743
JPN,Yahagi No.1,WRI1020026,1012359
JPN,Yaita - Softbank Solar Power Plant,WRI1026595,
JPN,Yamagawa,WRI1020128,1043354
JPN,Yanai,WRI1000658,1012446
JPN,Yanaizu-Nishiyama,WRI1020129,1031571
JPN,Yawata,WRI1020087,1024087
JPN,Yokkaichi,WRI1000642,
JPN,Yokohama,WRI1000626,1031746
JPN,Yokosuka,WRI1000628,1031747
JPN,Yokoyama,WRI1020021,1012363
JOR,Al Qatrana CCGT Power Plant Jordan,GEODB0046165,1074158
JOR,Amman East (AES Jordan) CCGT Power Plant Jordan,GEODB0002102,
JOR,Aqaba Thermal Power Plant Jordan,GEODB0002141,1020186
JOR,Hussein Thermal Power Plant Jordan,GEODB0003620,1020190
JOR,IPP3 ICE Power Plant Jordan,GEODB0046166,
JOR,Rehab CCGT Power Plant Jordan,GEODB0005053,1020195
JOR,Risha OCGT Power Plant Jordan,GEODB0005108,1020196
JOR,Samra CCGT Power Plant Jordan,GEODB0005246,
KAZ,Aksu Power Plant,WRI1000288,
KAZ,Almaty CHP-1,WRI1023221,1031978
KAZ,Almaty CHP-3,WRI1023220,1031977
KAZ,Almaty TPP-2,WRI1000292,1031979
KAZ,Astana 2,WRI1023215,1011722
KAZ,Atyrau,WRI1023216,1020642
KAZ,Burnoy Solar,WRI1023572,1108084
KAZ,JSC Bukhtarminskaya,WRI1000296,1020643
KAZ,JSC Ekibastuz GRES-2,WRI1000287,1014175
KAZ,Kapchagan,WRI1000297,1020647
KAZ,Karaganda GRES-2,WRI1000291,1020520
KAZ,Karaganda TETS 1,WRI1000299,
KAZ,Kumkol,WRI1023218,1089086
KAZ,LLP Ekibastuz GRES-1,WRI1000286,1009768
KAZ,MAEK-Kazatoprom TPP-2,WRI1000290,
KAZ,OJSC Zhambyl GRES,WRI1000289,1020644
KAZ,Pavlodar CHP-2,WRI1023222,1025331
KAZ,Pavlodar TPP-1,WRI1000293,1025330
KAZ,Petropavlovsk TPP-2,WRI1000294,1011720
KAZ,Ridder,WRI1023219,1010071
KAZ,Shulbinskaya HPP,WRI1000295,1020654
KAZ,Sogrinsk,WRI1023213,1010072
KAZ,Ust-Kamenogorsk CHP,WRI1023214,1010073
KAZ,Ust-Kamenogorsk HPP,WRI1000298,1020660
KAZ,Zhezkagan CHPS,WRI1023217,
KEN,Gitaru,WRI1000039,1020722
KEN,Iberafrica I & II (Nairobi south diesel PP),WRI1061216,1019070
KEN,Kamburu,WRI1000040,1020723
KEN,Kiambere,WRI1000041,1020720
KEN,Kindaruma,WRI1000042,1020724
KEN,Kipevu I,WRI1000050,1020728
KEN,Kipevu II (Tsavo),WRI1000051,1046028
KEN,Kipevu III,WRI1000052,1077885
KEN,Lake Turkana,WRI1000054,
KEN,Masinga,WRI1000043,1020721
KEN,Ngong,WRI1061215,1020718|1080954
KEN,Olkaria I,WRI1000048,
KEN,Olkaria I,WRI1061218,1020737
KEN,Olkaria I units 4 & 5,WRI1061219,
KEN,Olkaria II,WRI1061221,1020739
KEN,Olkaria III (Orpower 4),WRI1061220,1020738
KEN,Olkaria IV,WRI1061217,1020740
KEN,Rabai,WRI1061214,1068345
KEN,Sondu Miru,WRI1061222,1020745
KEN,Tana,WRI1000046,1064103
KEN,Thika,WRI1061223,1084747
KEN,Turkwel,WRI1000047,1020714
KOS,Kosovo A Coal Power Plant Kosovo,GEODB0042698,1015552
KOS,Kosovo B Coal Power Plant Kosovo,GEODB0042699,1015552
KWT,Az Zour North,WRI1023728,1021480
KWT,Az Zour South Thermal,WRI1008685,1021475
KWT,Doha East,WRI1008689,1021476
KWT,Doha West,WRI1008690,1021478
KWT,Sabiya,WRI1008692,1021485
KWT,Shuiba North,WRI1008688,1021483
KWT,Shuiba SPSS,WRI1008687,
KWT,Shuwaikh,WRI1008691,1021484
KGZ,Al-Bashy Hydroelectric Power Plant Kyrgyzstan,GEODB0041761,
KGZ,Bishkek CHP Power Plant Kyrgyzstan,GEODB0041762,1021556
KGZ,Kurpsay Hydroelectric Power Plant Kyrgyzstan,GEODB0041757,
KGZ,Osh CHP Power Plant Kyrgyzstan,GEODB0041763,1021577
KGZ,Shamaldy-Say Hydroelectric Power Plant Kyrgyzstan,GEODB0041759,
KGZ,Tash-Kumyr Hydroelectric Power Project Kyrgyzstan,GEODB0041758,1021581
KGZ,Toktogul Hydroelectric Power Plant Kyrgyzstan,GEODB0005740,1021583
KGZ,Uch-Kurgan Hydroelectric Power Plant Kyrgyzstan,GEODB0041760,
LAO,Hongsa,WRI1022391,1031276
LAO,Houay Ho,WRI1001049,1013454
LAO,Nam Leuk,WRI1001050,1015184
LAO,Nam Lik 1-2,WRI1026796,1066073
LAO,Nam Long,WRI1026797,1101261
LAO,Nam Nga,WRI1026798,1078457
LAO,Nam Ngiep 3A,WRI1026799,1089389
LAO,Nam Ngum 1,WRI1001051,1015186
LAO,Nam Ngum 2,WRI1001059,1012098
LAO,Nam Pha Gnai,WRI1026800,
LAO,Nam Samoy,WRI1026801,
LAO,Nam Sana,WRI1026802,1078457
LAO,Nam Sim,WRI1026803,1078457
LAO,Nam Theun 2,WRI1001053,1023335
LAO,Nan Mang 3,WRI1001055,1015185
LAO,Theun Hinboun,WRI1001057,1031304
LAO,Xe Namnoy 2 - Xe Katam !,WRI1026804,
LAO,Xekaman 3,WRI1026805,1057728
LAO,Xenamnoy 1,WRI1026806,1089390
LAO,Xeset 1,WRI1001058,1015196
LVA,Kegums HPP,WRI1022439,1021831
LVA,Plavinas HPP,WRI1022436,1021832
LVA,RTEC1,WRI1022440,
LVA,Riga HPP,WRI1022438,1021835
LVA,Riga Tec 2,WRI1022437,1021834
LBN,Baalback,WRI1023666,
LBN,Deir Ammar,WRI1023661,1015154
LBN,Hreishi,WRI1023665,
LBN,Jieh 1,WRI1023664,1015156
LBN,Sour,WRI1023667,
LBN,Zahrani,WRI1023662,1015162
LBN,Zouk 1,WRI1023663,
LSO,'Muela,WRI1023088,1021904
LBR,Luke Lec,WRI1023089,
LBR,Mount Coffee,WRI1023090,1021926
LBY,Al Khums,WRI1023832,1109733
LBY,Az Zawiyah,WRI1023835,
LBY,Derna Steam Station,WRI1023829,
LBY,Double Corner Power Station 1,WRI1023822,
LBY,Gulf of Sirte,WRI1023831,
LBY,Misrata,WRI1023823,
LBY,North Benghazi Station 1,WRI1023821,1015259
LBY,South Tripoli,WRI1023824,1015279
LBY,Tobruk Steam Station,WRI1023830,1015276
LBY,West Tripoli,WRI1023828,1015280
LBY,Western Mountain Station- Ruwais,WRI1023827,1059725
LBY,Zuenita,WRI1023826,
LTU,Elektrenai (Lithuania) Thermal Power Plant Lithuania,GEODB0042163,
LTU,Kaunas CHP Power Plant Lithuania,GEODB0042165,
LTU,Kaunas Hydroelectric Power Plant Lithuania,GEODB0042162,1021948
LTU,Kruonis Pumped Storage Hydroelectric Power Plant Lithuania,GEODB0042161,1021951
LTU,Mazheikiai CHP Power Plant Lithuania,GEODB0042167,
LTU,Vilnius TE-3 CHP Power Plant Lithuania,GEODB0042166,1021953
LUX,Esch-sur-Alzette CCGT Power Plant Luxembourg,GEODB0045217,
LUX,Vianden Pumped Storage Power Plant Luxembourg,GEODB0045216,1029376
MKD,Bitola Coal Power Plant Macedonia,GEODB0042700,1014452
MKD,Globocica (Crn Drim) Hydroelectric Power Plant Macedonia,GEODB0042704,1014456
MKD,Kalimantsi Hydroelectric Power Plant Macedonia,GEODB0044852,
MKD,Kozjak Hydroelectric Power Plant Macedonia,GEODB0042705,1014468
MKD,Matka Hydroelectric Power Plant Macedonia,GEODB0044851,1052114
MKD,Oslomej Coal Power Plant Macedonia,GEODB0042701,1039351
MKD,Raven Hydroelectric Power Plant Macedonia,GEODB0042709,1014462
MKD,Spilje Hydroelectric Power Plant Macedonia,GEODB0042703,1014464
MKD,Sveta Peka Hydroelectric Power Plant Macedonia,GEODB0044849,
MKD,Tikves Hydroelectric Power Plant Macedonia,GEODB0042706,1014465
MKD,Vrben Hydroelectric Power Plant Macedonia,GEODB0042707,1014467
MKD,Vrutok Hydroelectric Power Plant Macedonia,GEODB0042708,1014460
MDG,Ambatovy,WRI1023098,1076480
MDG,Ambohimanambola,WRI1023092,1020142
MDG,Andekaleka,WRI1023093,1020143
MDG,Antelomita,WRI1023097,1020144
MDG,La Mandraka,WRI1023094,1020146
MDG,Majunga,WRI1023100,
MDG,Mandroseza,WRI1023099,1067276
MDG,Sahanivotry,WRI1026779,1076389
MDG,Tamatave,WRI1023095,
MDG,Toliary (Tulear),WRI1023096,1020148
MDG,Tsiazompaniry,WRI1026780,1076410
MWI,Chichiri (Blantyre),WRI1023101,
MWI,Kapichira,WRI1023102,1014340
MWI,Nchalo Mill,WRI1023103,1058613
MWI,Nkula,WRI1023104,1014346|1063550
MWI,Tedzani Falls,WRI1023105,1014347
MYS,Batang Al,WRI1000280,1028018
MYS,Bersia,WRI1000233,1031175
MYS,Bukit Palong Solar Power Plant,WRI1026640,
MYS,Connought Bridge,WRI1000246,
MYS,GB3,WRI1000244,
MYS,Gebeng Solar Power Plant,WRI1026641,1106006
MYS,Gelugor,WRI1000231,1047801
MYS,Gemas Solar Power Plant,WRI1026642,1097699
MYS,Genting Sanyen,WRI1000248,
MYS,Hijau Solar Power Plant,WRI1026643,1103292
MYS,Hulu Terengganu,WRI1000283,
MYS,Janamanjung,WRI1000255,1031404
MYS,Jimah Power,WRI1000256,1010546
MYS,Kapar Energy Ventures (KEV),WRI1000245,
MYS,Kenering,WRI1000232,1031179
MYS,Kenyir,WRI1000239,1046865
MYS,Kuala Lumpur Airport Solar Power Plant,WRI1026644,1101460
MYS,Kuala Perlis Solar Power Plant,WRI1026645,
MYS,Kuala Sawah Solar Power Plant,WRI1026646,
MYS,MIRI,WRI1000276,1028047
MYS,Melawa (SESB),WRI1000260,1010320
MYS,Mukah,WRI1000277,1065636
MYS,Pahlawan Power,WRI1000253,
MYS,Pajam Solar Power Plant,WRI1026647,1090563
MYS,Paka,WRI1000258,1031198
MYS,Pergau,WRI1000238,1031191
MYS,Prai Power,WRI1000230,
MYS,Putrajaya,WRI1000247,
MYS,Ranhill Powertron (IPP),WRI1000262,
MYS,Ranhill Powertron II (IPP),WRI1000261,
MYS,Rimba Terjun Solar Power Plant,WRI1026648,
MYS,SG. Piah Lower,WRI1000235,
MYS,Sandakan Power Corporation(IPP),WRI1000265,1047114
MYS,Segari,WRI1000243,1028852
MYS,Seguntor Bio Energy (IPP),WRI1000266,
MYS,Sejingkat (including PPLS),WRI1000279,1052828
MYS,Sepangar Bay Power Corporation (IPP),WRI1000263,1064547
MYS,Serudong Power,WRI1000275,
MYS,TG. Kidurong,WRI1000281,
MYS,TNB Prai,WRI1000284,1031192
MYS,Tanjun Bin,WRI1000254,
MYS,Tawau Power Station (SESB),WRI1000274,1027722
MYS,Teknologi Tenaga Perlis Consortium,WRI1000228,1025387
MYS,Temenggor,WRI1000237,1031210
MYS,Tenom Pangi,WRI1000273,1061303
MYS,Tg. Bin Energy,WRI1000285,
MYS,Tuanku Jaafar (PDI),WRI1000250,1031214
MYS,Tyanku Jaafar (PDII),WRI1000251,
MYS,YTL Paka,WRI1000257,1033688
MLI,Felou Hydroelectric Power Plant Mali,GEODB0043693,1066578
MLI,Manantali Hydroelectric Power Plant Mali,GEODB0042546,1028444
MLI,Selingue Hydroelectric Power Plant Mali,GEODB0042549,1016308
MLI,Sotuba Hydroelectric Power Plant Mali,GEODB0042550,1016310
MRT,Guelbs El Rhein,WRI1023106,1029229
MRT,Nouadhibou,WRI1023107,
MRT,Nouakchott (Solar),WRI1023108,
MRT,Nouakchott (Thermal),WRI1023109,1029266
MRT,Nouakchott (Wind),WRI1023111,1099947
MRT,Zouerate,WRI1023110,1029231
MUS,Bambous,WRI1023130,1101800
MUS,Belle Vue,WRI1023112,1042113
MUS,Champagne Mauritius,WRI1023113,1011884
MUS,Ctds,WRI1023114,1065687
MUS,Deep River,WRI1023115,1054234
MUS,Ferney,WRI1023116,1042003
MUS,Fort George,WRI1023117,1011885
