wri_id,coord_source,latitude,longitude
WRI1005351,CARMA,53.08299273,5.390853882
WRI1005359,CARMA,52.508333,5.475
WRI1005363,CARMA,51.5675,3.884722
WRI1005372,CARMA,52.860833,4.836111
WRI1005373,CARMA,51.335833,3.827778
WRI1005380,CARMA,51.904167,4.248611
WRI1005382,CARMA,53.20139,5.808588
WRI1005389,CARMA,51.9725,4.948611
WRI1005394,CARMA,53.32277353,5.80198288
WRI1005400,CARMA,51.63197701,3.698959351
WRI1005402,CARMA,51.95385,4.095396
WRI1005410,CARMA,38.0211,-87.5172
WRI1005428,CARMA,52.33,5.541667
WRI1005431,CARMA,51.4425,3.573611
WRI1005455,CARMA,52.508333,5.475
WRI1005458,CARMA,52.838333,4.891667
WRI1005461,CARMA,51.704372,4.234346
WRI1005462,CARMA,52.46,4.65
WRI1005465,CARMA,51.4425,3.573611
WRI1005476,CARMA,51.645,4.859722
WRI1005477,CARMA,51.639167,4.129167
WRI1005573,CARMA,53.2333333,8.5
WRI1005575,CARMA,49.1666667,7.3166667
WRI1005579,CARMA,49.05,10.4666667
WRI1005581,CARMA,49.25161599,6.858730316
WRI1005583,CARMA,50.95572348,6.639862061
WRI1005585,CARMA,48.75,11.0166667
WRI1005586,CARMA,51.7666667,14.3333333
WRI1005590,CARMA,48.52265899,9.052219391
WRI1005592,CARMA,51.12644832,7.90333271
WRI1005593,CARMA,48.62173275,10.1760006
WRI1005594,CARMA,53.3,14.25
WRI1005596,CARMA,53.7333333,12.7833333
WRI1005601,CARMA,50.0833333,8.25
WRI1005602,CARMA,51.33962,12.371292
WRI1005603,CARMA,49.37639364,11.80523872
WRI1005608,CARMA,51.6166667,7.2
WRI1005610,CARMA,51.64103868,7.62159808
WRI1005613,CARMA,49.4883333,8.4647222
WRI1005615,CARMA,51.4833333,7.2166667
WRI1005618,CARMA,48.9166667,13.2666667
WRI1005628,CARMA,51.83864139,12.24555016
WRI1005630,CARMA,49.8166667,6.85
WRI1005631,CARMA,51.1166667,12.0666667
WRI1005632,CARMA,48.6333333,12.5
WRI1005634,CARMA,47.91306301,10.63751221
WRI1005637,CARMA,49.8958333,9.1883333
WRI1005638,CARMA,51.5166667,7.45
WRI1005639,CARMA,53.6,9.4833333
WRI1005641,CARMA,51.6666667,8.7666667
WRI1005645,CARMA,54.08869754,12.14049339
WRI1005653,CARMA,48.35100161,13.31199646
WRI1005655,CARMA,48.6,10.8666667
WRI1005656,CARMA,53.3666667,7.2166667
WRI1005657,CARMA,53.3666667,7.2166667
WRI1005666,CARMA,49.9833333,7.1166667
WRI1005667,CARMA,48.29921141,13.15029144
WRI1005670,CARMA,48.8166667,11.6666667
WRI1005674,CARMA,48.5615563,10.41006088
WRI1005675,CARMA,50.1333333,7.15
WRI1005676,CARMA,53.20206653,8.516153926
WRI1005677,CARMA,48.14810677,11.73099518
WRI1005678,CARMA,49.4811111,8.4352778
WRI1005682,CARMA,50.6333333,7.1
WRI1005685,CARMA,51.5166667,7.05
WRI1005687,CARMA,48.15,12.2833333
WRI1005688,CARMA,53.4333333,10.3666667
WRI1005689,CARMA,48.9666667,12.3333333
WRI1005692,CARMA,54.33863305,10.1769205
WRI1005696,CARMA,48.5666667,10.4833333
WRI1005699,CARMA,49.4420248,8.49366969
WRI1005701,CARMA,50.9833333,6.1
WRI1005709,CARMA,49.8705556,8.6494444
WRI1005710,CARMA,51.35143001,12.37818358
WRI1005716,CARMA,54.1166667,12.0833333
WRI1005717,CARMA,51.4833333,13.8666667
WRI1005722,CARMA,53.56149285,13.29587837
WRI1005725,CARMA,48.6166667,12.4
WRI1005728,CARMA,50.85,10
WRI1005731,CARMA,50.6333333,6.4833333
WRI1005738,CARMA,48.71908371,9.371351237
WRI1005739,CARMA,52.9,9.65
WRI1005744,CARMA,50.90447546,12.06321291
WRI1005745,CARMA,53.12388802,8.727326209
WRI1005750,CARMA,51.3333333,6.5666667
WRI1005755,CARMA,48.89723015,8.724584477
WRI1005756,CARMA,48.89723015,8.724584477
WRI1005757,CARMA,48.89723015,8.724584477
WRI1005759,CARMA,52.7333333,11.9666667
WRI1005760,CARMA,48.78232429,9.177017212
WRI1005764,CARMA,51.1666667,9.05
WRI1005767,CARMA,52.4166667,12.55
WRI1005771,CARMA,49.6061111,8.2380556
WRI1005773,CARMA,48.16030317,10.11437416
WRI1005774,CARMA,50.8166667,10.2333333
WRI1005775,CARMA,51.2666667,7.1833333
WRI1005777,CARMA,50.85661589,12.92307306
WRI1005778,CARMA,50.85661589,12.92307306
WRI1005781,CARMA,51.24813251,7.120161529
WRI1005783,CARMA,51.01722702,11.04015152
WRI1005784,CARMA,49.5897222,11.0038889
WRI1005785,CARMA,49.5897222,11.0038889
WRI1005789,CARMA,51.5,12
WRI1005790,CARMA,51.4833333,7.2166667
WRI1005797,CARMA,49.4883333,8.4647222
WRI1005799,CARMA,51.01673156,6.963400755
WRI1005800,CARMA,51.01673156,6.963400755
WRI1005801,CARMA,51.01673156,6.963400755
WRI1005802,CARMA,50.08567699,8.627864285
WRI1005806,CARMA,48.78232429,9.177017212
WRI1005810,CARMA,49.447778,11.068333
WRI1005811,CARMA,49.447778,11.068333
WRI1005812,CARMA,50.7166667,11.3333333
WRI1005813,CARMA,53.62937115,11.41316414
WRI1005816,CARMA,50.09853092,8.653271756
WRI1005817,CARMA,50.09853092,8.653271756
WRI1005818,CARMA,50.09853092,8.653271756
WRI1005819,CARMA,50.09853092,8.653271756
WRI1005825,CARMA,50.09853092,8.653271756
WRI1005826,CARMA,48.16030317,10.11437416
WRI1005828,CARMA,50.6,11.4833333
WRI1005831,CARMA,53.23748232,8.456640244
WRI1005833,CARMA,47.99589541,7.852220535
WRI1005834,CARMA,48.67798391,10.15162468
WRI1005843,CARMA,54.1,13.3833333
WRI1005845,CARMA,48.1666667,12.7333333
WRI1005847,CARMA,48.76084294,11.50299502
WRI1005850,CARMA,53.92098839,9.515292048
WRI1005855,CARMA,48.09120926,10.8791256
WRI1005859,CARMA,46.789626,11.609977
WRI1005860,CARMA,46.789626,11.609977
WRI1005867,CARMA,50.35,7.6
WRI1005870,CARMA,51.3166667,9.5
WRI1005878,CARMA,51.83864139,12.24555016
WRI1005880,CARMA,50.55161672,9.675178528
WRI1005881,CARMA,47.55,7.6833333
WRI1005893,CARMA,52.1525559,10.33143997
WRI1005896,CARMA,48.2,7.9666667
WRI1005897,CARMA,49.0141667,9.1511111
WRI1005901,CARMA,53.12388802,8.727326209
WRI1005902,CARMA,53.12388802,8.727326209
WRI1005903,CARMA,53.07515568,8.80777359
WRI1005909,CARMA,52.2,8.6333333
WRI1005922,CARMA,51.9833333,13.1
WRI1005927,CARMA,49.4076783,8.690786362
WRI1005929,CARMA,49.2075,8.1133333
WRI1005930,CARMA,52.5666667,9.1333333
WRI1005932,CARMA,50.2833333,7.45
WRI1005933,CARMA,48.13743255,11.57549143
WRI1005938,CARMA,48.55,10.85
WRI1005939,CARMA,48.2459397,10.98529816
WRI1005940,CARMA,51.45,7.0166667
WRI1005943,CARMA,50,8.2711111
WRI1005944,CARMA,49.20144816,7.605285645
WRI1005945,CARMA,52.1666667,11.6666667
WRI1005947,CARMA,49.0047222,8.3858333
WRI1005949,CARMA,51.3333333,6.5666667
WRI1005950,CARMA,52.52436817,13.41053009
WRI1005951,CARMA,52.52436817,13.41053009
WRI1005962,CARMA,52.00029991,8.614180498
WRI1005963,CARMA,51.68032582,7.820892334
WRI1005964,CARMA,48.7666667,11.4333333
WRI1005965,CARMA,50.8331277,6.314631688
WRI1005975,CARMA,50.1,7.1333333
WRI1005978,CARMA,48.6,12.3166667
WRI1005980,CARMA,51.0944668,13.60313416
WRI1005986,CARMA,47.4,10.2833333
WRI1005987,CARMA,47.56646431,11.29448175
WRI1005988,CARMA,49.84,9.1413889
WRI1005989,CARMA,48.6666667,10.9
WRI1005993,CARMA,50.6666667,6.7833333
WRI1005997,CARMA,48.57115527,13.44898224
WRI1005999,CARMA,48.2666667,12.7666667
WRI1006000,CARMA,48.4333333,12
WRI1006002,CARMA,48.7666667,12.8666667
WRI1006004,CARMA,47.6833333,10.8
WRI1006005,CARMA,48.2,10.9166667
WRI1006006,CARMA,50.05,9.6666667
WRI1006008,CARMA,48.50790486,9.31014061
WRI1006015,CARMA,48.6833333,10.9
WRI1006023,CARMA,52.52436817,13.41053009
WRI1006027,CARMA,48.82167162,8.143100739
WRI1006028,CARMA,46.469893,8.24164
WRI1006033,CARMA,47.85636626,12.12246895
WRI1006035,CARMA,48.6833333,8.35
WRI1006036,CARMA,47.55,7.7333333
WRI1006040,CARMA,48.1666667,10.9
WRI1006043,CARMA,48.15,10.85
WRI1006044,CARMA,50.65,6.45
WRI1006046,CARMA,49.57518596,6.574544907
WRI1006047,CARMA,52.4333333,9.4166667
WRI1006051,CARMA,51.2666667,7.1833333
WRI1006055,CARMA,48.29604237,11.86961174
WRI1006056,CARMA,50.0876486,8.953481922
WRI1006058,CARMA,52.1666667,11.6666667
WRI1006059,CARMA,49.0047222,8.3858333
WRI1006060,CARMA,48.8833333,12.5666667
WRI1006065,CARMA,48,10.0833333
WRI1006066,CARMA,48.1166667,12.2
WRI1006068,CARMA,52.25,13.2333333
WRI1006069,CARMA,53.52606672,10.06549983
WRI1006071,CARMA,47.89102484,7.655410767
WRI1006072,CARMA,51.3166667,12.0166667
WRI1006075,CARMA,49.75565255,6.639347076
WRI1006076,CARMA,51.65,11.5
WRI1006081,CARMA,48.39840839,9.991550446
WRI1006112,CARMA,48.2333333,10.95
WRI1006113,CARMA,50.8166667,9.9833333
WRI1006114,CARMA,48.05915162,10.12836456
WRI1006115,CARMA,48.3666667,10.8833333
WRI1006116,CARMA,48.16030317,10.11437416
WRI1006120,CARMA,49.75,11.2333333
WRI1006124,CARMA,48.7666667,11.6166667
WRI1006126,CARMA,47.5833333,11.3166667
WRI1006129,CARMA,48.06052839,12.23130226
WRI1006131,CARMA,53.56645804,9.725653553
WRI1006140,CARMA,53.07515568,8.80777359
WRI1006144,CARMA,53.56493407,8.146894208
WRI1006145,CARMA,52.52436817,13.41053009
WRI1006146,CARMA,52.3833333,9.9666667
WRI1006147,CARMA,49.8833333,6.95
WRI1006148,CARMA,47.6833333,8.25
WRI1006149,CARMA,49.0033333,9.9205556
WRI1006152,CARMA,49.95,7.0166667
WRI1006153,CARMA,52.28958261,11.67572021
WRI1006161,CARMA,41.548474,0.824509
WRI1006162,CARMA,41.85588151,-1.92243576
WRI1006163,CARMA,41.85588151,-1.92243576
WRI1006165,CARMA,37.616696,-4.322453
WRI1006167,CARMA,43.053833,-4.025495
WRI1006170,CARMA,42.433318,-8.144306
WRI1006172,CARMA,39.810605,3.091257
WRI1006173,CARMA,39.810605,3.091257
WRI1006174,CARMA,39.810605,3.091257
WRI1006175,CARMA,39.810605,3.091257
WRI1006176,CARMA,39.810605,3.091257
WRI1006177,CARMA,39.810605,3.091257
WRI1006179,CARMA,41.420588,-2.33189
WRI1006185,CARMA,41.540633,-1.716589
WRI1006191,CARMA,42.936202,-4.308332
WRI1006192,CARMA,42.035687,-6.905408
WRI1006193,CARMA,41.73892,-2.169678
WRI1006201,CARMA,43.448586,-6.705343
WRI1006207,CARMA,28.09961941,-16.68102264
WRI1006208,CARMA,28.09961941,-16.68102264
WRI1006212,CARMA,41.798001,1.954283
WRI1006221,CARMA,40.0666667,-0.2
WRI1006222,CARMA,39.809663,-5.147375
WRI1006226,CARMA,43.1,-2.75
WRI1006228,CARMA,43.125797,-4.056621
WRI1006229,CARMA,42.7333333,0.7166667
WRI1006230,CARMA,29.00093404,-13.61300468
WRI1006231,CARMA,29.00093404,-13.61300468
WRI1006233,CARMA,29.00093404,-13.61300468
WRI1006234,CARMA,29.00093404,-13.61300468
WRI1006237,CARMA,29.00093404,-13.61300468
WRI1006238,CARMA,29.00093404,-13.61300468
WRI1006246,CARMA,42.60875866,-7.77115345
WRI1006247,CARMA,37.8333333,-5.2333333
WRI1006248,CARMA,39.7166667,-1.1
WRI1006251,CARMA,42.62897005,-0.321350098
WRI1006265,CARMA,42.65,-8.9
WRI1006266,CARMA,40.419023,-2.922556
WRI1006267,CARMA,40.419023,-2.922556
WRI1006273,CARMA,40.36642742,-2.75645256
WRI1006274,CARMA,40.41532583,-4.501562119
WRI1006277,CARMA,42.887838,-8.95672
WRI1006278,CARMA,39.55,-2.0833333
WRI1006280,CARMA,39.25,-0.7666667
WRI1006282,CARMA,41.97526893,1.256078482
WRI1006283,CARMA,42.65626,-5.17528
WRI1006288,CARMA,42.50462941,0.800564289
WRI1006289,CARMA,41.874859,0.878136
WRI1006297,CARMA,43.35139655,-5.129156113
WRI1006300,CARMA,39.85,-0.75
WRI1006301,CARMA,28.3548,-16.372684
WRI1006302,CARMA,28.3548,-16.372684
WRI1006303,CARMA,28.3548,-16.372684
WRI1006304,CARMA,28.3548,-16.372684
WRI1006305,CARMA,28.3548,-16.372684
WRI1006306,CARMA,41.873141,0.720168
WRI1006319,CARMA,39.887964,-4.453876
WRI1006324,CARMA,39.650989,-7.498171
WRI1006331,CARMA,38.728796,-2.005001
WRI1006332,CARMA,42.675787,-1.239507
WRI1006339,CARMA,42.020834,-6.417007
WRI1006342,CARMA,35.89,-5.35
WRI1006343,CARMA,35.89,-5.35
WRI1006344,CARMA,35.89,-5.35
WRI1006345,CARMA,41.6333333,0.9
WRI1006356,CARMA,39.168398,-5.050487
WRI1006357,CARMA,39.168398,-5.050487
WRI1006361,CARMA,39.21666667,-1.05
WRI1006377,CARMA,36.733447,-3.541294
WRI1006378,CARMA,43.535441,-6.719349
WRI1006381,CARMA,38.6871177,-4.107341766
WRI1006390,CARMA,38.8166667,-0.6166667
WRI1006395,CARMA,42.1666667,-7.1833333
WRI1006398,CARMA,39.5333333,-1.6
WRI1006400,CARMA,42.64693,-6.320352
WRI1006401,CARMA,42.449602,-6.947579
WRI1006403,CARMA,40.0666667,-0.2
WRI1006406,CARMA,37.605121,-0.986232
WRI1006407,CARMA,42.826109,-4.846262
WRI1006408,CARMA,43.30750477,-5.690917969
WRI1006425,CARMA,36.94015102,-3.360958099
WRI1006426,CARMA,37.605121,-0.986232
WRI1006434,CARMA,41.084511,-3.859921
WRI1006435,CARMA,38.45452,-1.213952
WRI1006436,CARMA,40.3166667,-5.9166667
WRI1006437,CARMA,41.880445,-4.362428
WRI1006440,CARMA,38.9666667,-1.2166667
WRI1006442,CARMA,41.326797,-3.314356
WRI1006444,CARMA,42.648719,-3.590431
WRI1006446,CARMA,42.376352,-0.002612
WRI1006447,CARMA,41.779013,-1.983913
WRI1006454,CARMA,42.4166667,-8.6666667
WRI1006455,CARMA,37.2583333,-6.9508333
WRI1006456,CARMA,39.237851,-3.423325
WRI1006460,CARMA,43.21299564,-8.691043854
WRI1006462,CARMA,40.517524,-2.792505
WRI1006463,CARMA,42.58986771,0.492668152
WRI1006464,CARMA,42.31614654,0.746319294
WRI1006466,CARMA,41.296097,-0.337601
WRI1006467,CARMA,37.605121,-0.986232
WRI1006471,CARMA,43.426973,-8.067068
WRI1006477,CARMA,40.843575,-1.887616
WRI1006480,CARMA,42.88052412,-8.545689583
WRI1006481,CARMA,41.2307423,0.550078154
WRI1006483,CARMA,43.46039538,-8.255066872
WRI1006486,CARMA,42.1396685,-8.101258278
WRI1006489,CARMA,37.7,-1.1
WRI1006492,CARMA,40.193507,-6.16339
WRI1006494,CARMA,42.7753,-3.207291667
WRI1006500,CARMA,43.30481904,-8.507494926
WRI1006504,CARMA,39.876994,-0.05583
WRI1006505,CARMA,39.876994,-0.05583
WRI1006506,CARMA,28.118816,-16.575989
WRI1006507,CARMA,28.118816,-16.575989
WRI1006508,CARMA,28.118816,-16.575989
WRI1006509,CARMA,28.118816,-16.575989
WRI1006510,CARMA,28.118816,-16.575989
WRI1006511,CARMA,28.118816,-16.575989
WRI1006512,CARMA,28.118816,-16.575989
WRI1006513,CARMA,28.118816,-16.575989
WRI1006514,CARMA,28.118816,-16.575989
WRI1006515,CARMA,28.118816,-16.575989
WRI1006516,CARMA,28.118816,-16.575989
WRI1006517,CARMA,28.118816,-16.575989
WRI1006520,CARMA,39.56939079,2.650237083
WRI1006521,CARMA,39.56939079,2.650237083
WRI1006522,CARMA,38.311867,-3.042194
WRI1006523,CARMA,42.279327,-1.74628
WRI1006524,CARMA,28.21154167,-16.77947044
WRI1006525,CARMA,40.193507,-6.16339
WRI1006526,CARMA,37.54262076,-6.056256294
WRI1006527,CARMA,42.035687,-6.905408
WRI1006533,CARMA,42.856103,-7.163605
WRI1006534,CARMA,38.829889,-3.578126
WRI1006545,CARMA,38.90883428,1.432964802
WRI1006560,CARMA,42.71627722,-0.525627136
WRI1006562,CARMA,37.266655,-4.414322
WRI1006564,CARMA,28.042431,-15.411372
WRI1006565,CARMA,28.042431,-15.411372
WRI1006566,CARMA,28.042431,-15.411372
WRI1006567,CARMA,28.042431,-15.411372
WRI1006568,CARMA,28.042431,-15.411372
WRI1006569,CARMA,28.042431,-15.411372
WRI1006570,CARMA,28.042431,-15.411372
WRI1006574,CARMA,37.495517,-1.48016
WRI1006575,CARMA,28.35039217,-14.10760403
WRI1006576,CARMA,38.673902,-0.813299
WRI1006583,CARMA,42.774367,-4.167555
WRI1006586,CARMA,39.25,-0.9333333
WRI1006587,CARMA,39.40849,-2.201728
WRI1006591,CARMA,42.90357,-5.143736
WRI1006594,CARMA,42.77127414,-0.334482193
WRI1006595,CARMA,38.732036,-5.543902
WRI1006598,CARMA,36.01393,-5.606949
WRI1006599,CARMA,42.574054,0.182409
WRI1006600,CARMA,42.574054,0.182409
WRI1006603,CARMA,42.72381263,-0.28169632
WRI1006604,CARMA,42.40745647,-7.531642914
WRI1006607,CARMA,42.820561,-6.487473
WRI1006608,CARMA,42.820561,-6.487473
WRI1006610,CARMA,40.32359583,-4.203193188
WRI1006611,CARMA,28.50038,-13.862719
WRI1006612,CARMA,28.50038,-13.862719
WRI1006613,CARMA,28.50038,-13.862719
WRI1006614,CARMA,28.50038,-13.862719
WRI1006615,CARMA,28.50038,-13.862719
WRI1006616,CARMA,28.50038,-13.862719
WRI1006617,CARMA,28.50038,-13.862719
WRI1006619,CARMA,41.67041142,-3.68919611
WRI1006620,CARMA,41.6166667,0.6166667
WRI1006621,CARMA,40.8666667,0.7166667
WRI1006622,CARMA,41.4833333,1.2333333
WRI1006626,CARMA,42.495149,1.211007
WRI1006639,CARMA,38.15,-1.0166667
WRI1006642,CARMA,28.653838,-17.786694
WRI1006643,CARMA,28.653838,-17.786694
WRI1006644,CARMA,28.653838,-17.786694
WRI1006645,CARMA,28.653838,-17.786694
WRI1006646,CARMA,28.653838,-17.786694
WRI1006648,CARMA,36.446888,-5.285802
WRI1006651,CARMA,42.45362371,-7.733366489
WRI1006655,CARMA,39.896436,4.259713
WRI1006656,CARMA,39.896436,4.259713
WRI1006657,CARMA,39.896436,4.259713
WRI1006658,CARMA,39.896436,4.259713
WRI1006659,CARMA,39.896436,4.259713
WRI1006661,CARMA,39.896436,4.259713
WRI1006662,CARMA,39.896436,4.259713
WRI1006666,CARMA,43.234692,-8.017052
WRI1006670,CARMA,42.32269915,0.243759155
WRI1006672,CARMA,35.29,-2.94
WRI1006673,CARMA,35.29,-2.94
WRI1006674,CARMA,35.29,-2.94
WRI1006675,CARMA,41.321664,-0.35075
WRI1006676,CARMA,41.37210679,0.30169487
WRI1006677,CARMA,41.67041142,-3.68919611
WRI1006678,CARMA,41.655181,-4.72372
WRI1006685,CARMA,42.621379,1.248929
WRI1006689,CARMA,42.476778,-7.27463
WRI1006690,CARMA,40.632459,-5.622869
WRI1006691,CARMA,38.9503,-0.652004
WRI1006693,CARMA,42.46544908,0.694198608
WRI1006695,CARMA,41.0333333,0.25
WRI1006697,CARMA,38.9666667,-1.2166667
WRI1006705,CARMA,42.85,-2.6666667
WRI1006706,CARMA,41.6333333,0.9
WRI1006711,CARMA,42.068952,1.313526
WRI1006712,CARMA,42.068952,1.313526
WRI1006720,CARMA,42.73695012,-1.633132696
WRI1006724,CARMA,42.19329803,-4.293937683
WRI1006725,CARMA,42.214226,-2.164884
WRI1006730,CARMA,41.580138,-1.117193
WRI1006731,CARMA,42.035687,-6.905408
WRI1006732,CARMA,39.5,-2.1666667
WRI1006733,CARMA,42.028599,-2.231036
WRI1006734,CARMA,42.4,-8.4333333
WRI1006735,CARMA,43.660443,-8.057186
WRI1006736,CARMA,43.660443,-8.057186
WRI1006737,CARMA,42.82329504,-9.089126587
WRI1006738,CARMA,41.918037,-1.253428
WRI1006747,CARMA,42.035687,-6.905408
WRI1006748,CARMA,37.525108,-7.492476
WRI1006749,CARMA,43.3333333,-8.0166667
WRI1006753,CARMA,41.834122,-1.532708
WRI1006755,CARMA,39.6,-1.8
WRI1006756,CARMA,39.9,-1.2666667
WRI1006759,CARMA,38.950478,-2.540476
WRI1006763,CARMA,39.8666667,-1.2166667
WRI1006764,CARMA,39.5,-2.1666667
WRI1006766,CARMA,38.920876,-1.720184
WRI1006769,CARMA,42.035687,-6.905408
WRI1006770,CARMA,41.033654,-2.143398
WRI1006772,CARMA,36.686454,-6.136063
WRI1006774,CARMA,39.40849,-2.201728
WRI1006775,CARMA,41.91608,-4.780331
WRI1006778,CARMA,39.8666667,-1.2166667
WRI1006779,CARMA,43.32280494,-8.810520172
WRI1006780,CARMA,43.3,-7.6833333
WRI1006781,CARMA,42.82329504,-9.089126587
WRI1006788,CARMA,41.76401374,-2.468833923
WRI1006792,CARMA,42.748481,-1.722623
WRI1006794,CARMA,41.580138,-1.117193
WRI1006797,CARMA,42.579427,-6.468368
WRI1006798,CARMA,36.77024237,-2.954292297
WRI1006800,CARMA,41.342449,-0.959883
WRI1006801,CARMA,40.166902,-4.404839
WRI1006802,CARMA,41.342449,-0.959883
WRI1006806,CARMA,39.233956,-3.852476
WRI1006808,CARMA,38.834619,-1.460342
WRI1006810,CARMA,41.580138,-1.117193
WRI1006811,CARMA,39.2166667,-2.15
WRI1006812,CARMA,39.2166667,-2.15
WRI1006813,CARMA,41.174802,-6.519375
WRI1006814,CARMA,39.98555,-3.368976
WRI1006815,CARMA,41.633616,-1.274399
WRI1006819,CARMA,40.532667,-0.262492
WRI1006826,CARMA,36.456948,-5.927173
WRI1006827,CARMA,38.479167,-1.325
WRI1006829,CARMA,41.633616,-1.274399
WRI1006832,CARMA,38.479167,-1.325
WRI1006834,CARMA,41.832478,-1.459792
WRI1006835,CARMA,41.900894,-2.162687
WRI1006837,CARMA,41.047537,-2.204818
WRI1006838,CARMA,41.047537,-2.204818
WRI1006839,CARMA,41.047537,-2.204818
WRI1006840,CARMA,39.6,-1.8
WRI1006842,CARMA,38.0833333,-6.2666667
WRI1006846,CARMA,41.466328,-1.085029
WRI1006851,CARMA,40.532667,-0.262492
WRI1006852,CARMA,41.580138,-1.117193
WRI1006856,CARMA,41.65444507,-0.849380493
WRI1006858,CARMA,42.41712035,-7.749824524
WRI1006861,CARMA,42.042549,-0.581406
WRI1006864,CARMA,43.31256362,-7.914619446
WRI1006865,CARMA,42.4,-8.4333333
WRI1006867,CARMA,40.708106,-0.914891
WRI1006871,CARMA,43.273073,-6.621524
WRI1006877,CARMA,43.200444,-8.872763
WRI1006879,CARMA,37.346056,-2.433261
WRI1006882,CARMA,42.022834,-6.330268
WRI1006883,CARMA,40.593977,-4.411492
WRI1006884,CARMA,42.389664,-1.793211
WRI1006885,CARMA,39.8666667,-1.2166667
WRI1006888,CARMA,38.9666667,-1.2166667
WRI1006892,CARMA,36.01393,-5.606949
WRI1006899,CARMA,43.3666667,-7.4833333
WRI1006900,CARMA,43.3666667,-7.4833333
WRI1006902,CARMA,43.267392,-8.783311
WRI1006904,CARMA,42.72482149,-9.005270004
WRI1006910,CARMA,38.957904,-1.556794
WRI1006912,CARMA,36.01393,-5.606949
WRI1006913,CARMA,42.048177,-0.910253
WRI1006914,CARMA,42.6333333,-7.95
WRI1006916,CARMA,42.2166667,-8.3666667
WRI1006925,CARMA,40.743111,-4.470959
WRI1006927,CARMA,36.686454,-6.136063
WRI1006928,CARMA,41.485954,-1.595011
WRI1006930,CARMA,37.810702,-5.02037
WRI1006937,CARMA,42.035687,-6.905408
WRI1006948,CARMA,42.968437,-7.085408
WRI1006952,CARMA,39.2333333,-1.75
WRI1006954,CARMA,40.776694,-1.649786
WRI1006955,CARMA,40.776694,-1.649786
WRI1006957,CARMA,43.38278,-4.002412
WRI1006958,CARMA,43.38278,-4.002412
WRI1006959,CARMA,40.812572,-2.493773
WRI1006962,CARMA,41.172235,-2.43476
WRI1006963,CARMA,42.41683521,-7.763975859
WRI1006975,CARMA,42.527291,-3.43827
WRI1006978,CARMA,39.40849,-2.201728
WRI1006980,CARMA,41.880445,-4.362428
WRI1006984,CARMA,41.251285,-2.526839
WRI1006986,CARMA,42.60875866,-7.77115345
WRI1006988,CARMA,38.239984,-1.419874
WRI1006994,CARMA,42.904016,-8.742734
WRI1006999,CARMA,43.238384,-8.384261
WRI1007001,CARMA,43.5333333,-7.9333333
WRI1007002,CARMA,43.5333333,-7.9333333
WRI1007003,CARMA,40.812492,0.521602
WRI1007005,CARMA,37.176599,-2.950238
WRI1007006,CARMA,37.176599,-2.950238
WRI1007008,CARMA,42.65252066,-1.625976563
WRI1007014,CARMA,36.750665,-3.517902
WRI1007015,CARMA,40.453225,-4.464712
WRI1007019,CARMA,41.098287,-2.574055
WRI1007020,CARMA,41.098287,-2.574055
WRI1007021,CARMA,38.829889,-3.578126
WRI1007026,CARMA,39.45,-2.0833333
WRI1007027,CARMA,36.18482285,-5.492134094
WRI1007030,CARMA,37.471248,-5.646083
WRI1007034,CARMA,43.1,-2.6333333
WRI1007037,CARMA,41.86746,-0.460942
WRI1007042,CARMA,43.3666667,-7.4833333
WRI1007043,CARMA,40.502082,-0.191328
WRI1007044,CARMA,40.502082,-0.191328
WRI1007050,CARMA,41.342449,-0.959883
WRI1007055,CARMA,36.01393,-5.606949
WRI1007064,CARMA,37.34485,-2.509129
WRI1007065,CARMA,37.34485,-2.509129
WRI1007066,CARMA,43.359831,-4.34927
WRI1007067,CARMA,39.2166667,-2.15
WRI1007071,CARMA,38.649163,-1.979981
WRI1007072,CARMA,36.01393,-5.606949
WRI1007075,CARMA,38.920876,-1.720184
WRI1007077,CARMA,39.40849,-2.201728
WRI1007078,CARMA,42.043877,-3.937011
WRI1007079,CARMA,42.043877,-3.937011
WRI1007084,CARMA,40.81267,-0.845447
WRI1007085,CARMA,40.81267,-0.845447
WRI1007087,CARMA,36.01393,-5.606949
WRI1007090,CARMA,42.188998,-2.295061
WRI1007093,CARMA,41.880445,-4.362428
WRI1007096,CARMA,43.466846,-7.723832
WRI1007098,CARMA,38.9497,-2.35419
WRI1007115,CARMA,41.555754,-0.960134
WRI1007116,CARMA,36.446888,-5.285802
WRI1007122,CARMA,42.035687,-6.905408
WRI1007125,CARMA,38.672154,-2.409913
WRI1007126,CARMA,39.166684,-3.854187
WRI1007127,CARMA,39.166684,-3.854187
WRI1007128,CARMA,40.637747,-0.340412
WRI1007138,CARMA,42.660853,-8.112852
WRI1007139,CARMA,42.25,-7.3833333
WRI1007145,CARMA,39.042167,-2.480684
WRI1007146,CARMA,42.188998,-2.295061
WRI1007147,CARMA,43.16148,-5.623441
WRI1007148,CARMA,43.16148,-5.623441
WRI1007152,CARMA,41.970212,-2.314934
WRI1007157,CARMA,42.648719,-3.590431
WRI1007158,CARMA,42.82329504,-9.089126587
WRI1007159,CARMA,42.60875866,-7.77115345
WRI1007160,CARMA,42.776173,-9.060316
WRI1007161,CARMA,36.01393,-5.606949
WRI1007162,CARMA,42.25,-7.3833333
WRI1007163,CARMA,42.25,-7.3833333
WRI1007166,CARMA,43.131146,-9.181715
WRI1007171,CARMA,42.4666667,-8.4666667
