wri_id,coord_source,latitude,longitude
WRI1016009,GEO,50.0614,-82.1612
WRI1016011,GEO,49.45539,-117.51979
WRI1016012,GEO,51.074824,-115.402365
WRI1016014,GEO,42.897,-82.3984
WRI1016017,GEO,49.2295,-122.3555
WRI1016018,GEO,47.511,-64.906
WRI1016020,GEO,45.40696218,-76.50670767
WRI1016022,GEO,49.99615359,-125.5847168
WRI1016026,GEO,53.5072,-114.5567
WRI1016030,GEO,43.107,-79.198
WRI1016033,GEO,50.10285438,-67.9444313
WRI1016034,GEO,45.996,-73.1726
WRI1016036,GEO,47.75253992,-72.87849426
WRI1016037,GEO,45.6202,-62.6498
WRI1016038,GEO,44.6763,-63.5968
WRI1016041,GEO,48.18354,-56.1734
WRI1016042,GEO,49.2295,-122.3555
WRI1016044,GEO,54.94,-117.237
WRI1016047,GEO,49.236556,-121.680556
WRI1016048,GEO,49.0041,-117.6116
WRI1016049,GEO,49.0041,-117.6116
WRI1016050,GEO,46.43142,-83.38596
WRI1016052,GEO,42.28,-83.087
WRI1016053,GEO,49.9104,-118.0717
WRI1016054,GEO,43.8594,-78.9033
WRI1016059,GEO,42.2876,-82.9803
WRI1016061,GEO,44.1732,-76.4446
WRI1016062,GEO,44.1732,-76.4446
WRI1016063,GEO,46.5308,-60.44
WRI1016065,GEO,44.07555,-79.531667
WRI1016067,GEO,16.40154748,-92.77846813
WRI1016069,GEO,17.18072905,-93.60089779
WRI1016071,GEO,18.23122636,-96.41172409
WRI1016073,GEO,18.27133062,-101.895833
WRI1016076,GEO,28.97720966,-109.6417093
WRI1016078,GEO,25.85404861,-107.9020071
WRI1016079,GEO,21.83951135,-104.8033047
WRI1016080,GEO,26.8429167,-108.3691667
WRI1016082,GEO,20.63647917,-99.56480026
WRI1016084,GEO,19.61795087,-98.97999287
WRI1016086,GEO,19.02716997,-104.3197989
WRI1016087,GEO,19.02457343,-104.3202281
WRI1016088,GEO,20.56899257,-101.1702633
WRI1016089,GEO,21.83154407,-100.9344864
WRI1016090,GEO,22.49774875,-97.90221691
WRI1016093,GEO,28.16558371,-105.4438162
WRI1016094,GEO,31.32907924,-106.4868736
WRI1016095,GEO,25.49294575,-103.5704327
WRI1016096,GEO,29.90579671,-112.6928186
WRI1016097,GEO,27.93677772,-110.8628011
WRI1016100,GEO,19.79513323,-90.61308861
WRI1016102,GEO,25.6077461,-109.0513229
WRI1016105,GEO,32.40460311,-115.2115202
WRI1016106,GEO,19.719,-96.406
WRI1016109,GEO,17.98257012,-102.1160316
WRI1016110,GEO,31.32907924,-106.4868736
WRI1016113,GEO,19.08523666,-96.14676476
WRI1016114,GEO,20.45721261,-100.1205003
WRI1016116,GEO,20.52670786,-97.49196768
WRI1016117,GEO,24.22301504,-110.3093433
WRI1016118,GEO,19.79055,-100.66477
WRI1016119,GEO,20.0144444,-97.4055556
WRI1016120,GEO,19.3419444,-102.0827778
WRI1016121,GEO,26.50575692,-108.5744476
WRI1016124,GEO,19.67152422,-97.4558115
WRI1016125,GEO,25.09850218,-107.3892117
WRI1016127,GEO,20.90885163,-103.7088776
WRI1016130,GEO,29.09442708,-111.0969257
WRI1016132,GEO,26.895,-111.99
WRI1016133,GEO,29.4358333,-101.1208333
WRI1016135,GEO,20.843,-97.241
WRI1016136,GEO,20.83819759,-97.25363731
WRI1016138,GEO,25.601,-103.468
WRI1016139,GEO,20.7013889,-103.2444444
WRI1016143,GEO,25.71721672,-100.0958133
WRI1016144,GEO,22.49774875,-97.90221691
WRI1016145,GEO,22.49402167,-97.90168047
WRI1016148,GEO,31.33259835,-106.4885902
WRI1016149,GEO,31.22230713,-109.6078062
WRI1016152,GEO,20.84504591,-97.24447489
WRI1016153,GEO,21.25802141,-98.78648758
WRI1017185,GEO,49.09,-64.65
WRI1017190,GEO,48.692,-67.9
WRI1017205,GEO,48.236,-66.146
WRI1017210,GEO,50.1594,-107.4664
WRI1017222,GEO,50.0172,-108.5096
WRI1017262,GEO,49.202,-65.65
WRI1017265,GEO,52.2664,-112.044
WRI1017281,GEO,43.8484,-81.659
WRI1017285,GEO,48.4444,-67.728
WRI1017289,GEO,49.053,-66.748
WRI1017305,GEO,44.0915,-80.2986
WRI1017306,GEO,44.1415,-80.2929
WRI1017313,GEO,49.1888,-64.983
WRI1017320,GEO,48.2265,-65.6652
WRI1017347,GEO,42.8072,-80.15
WRI1017348,GEO,46.6131,-84.4806
WRI1017352,GEO,55.2054,-120.843
WRI1017391,GEO,50.0539,-108.4244
WRI1017413,GEO,44.1732,-76.4446
WRI1017612,GEO,17.18072905,-93.60089779
WRI1017620,GEO,-38.9362,-68.357
WRI1017621,GEO,-34.58395,-69.03622
WRI1017627,GEO,-40.5861,-70.7525
WRI1017649,GEO,-39.10755,-68.5854
WRI1017651,GEO,-33.9669,-59.20624
WRI1017662,GEO,-32.191,-64.323
WRI1017673,GEO,-25.2697,-65.3308
WRI1017683,GEO,-32.1753,-64.3743
WRI1017690,GEO,-34.5723,-58.381
WRI1017713,GEO,-45.815,-67.4436
WRI1017719,GEO,-34.6254,-58.3392
WRI1017721,GEO,-33.0346,-68.7958
WRI1017730,GEO,-26.9952,-65.16133
WRI1017731,GEO,-26.9935,-65.1684
WRI1017732,GEO,-26.997,-65.1685
WRI1017741,GEO,-31.3931,-64.2058
WRI1017743,GEO,-34.8905,-57.9323
WRI1017744,GEO,-34.6529,-58.3419
WRI1017749,GEO,-26.6156,-65.1929
WRI1017754,GEO,-33.29932,-68.71987
WRI1017756,GEO,-39.2663,-68.7571
WRI1017766,GEO,-34.61,-68.61357
WRI1017768,GEO,-25.2323,-64.4762
WRI1017769,GEO,-32.2316,-64.44398
WRI1017770,GEO,-34.8747,-57.91854
WRI1017777,GEO,-32.1784,-64.4207
WRI1017784,GEO,-43.1292,-71.63
WRI1017788,GEO,-34.9022,-58.7333
WRI1017789,GEO,-34.9022,-58.7333
WRI1017794,GEO,-38.946,-67.6008
WRI1017833,GEO,-34.8747,-57.91854
WRI1017843,GEO,-27.4185,-55.9098
WRI1017875,GEO,-38.5127,-68.6061
WRI1017882,GEO,-31.5186,-68.9825
WRI1017886,GEO,-31.8184,-64.5033
WRI1017889,GEO,-34.60266,-68.64142
WRI1017893,GEO,-33.0534,-68.981
WRI1017895,GEO,-34.1845,-59.006
WRI1017897,GEO,-36.7208,-56.694
WRI1017898,GEO,-38.0497,-57.5463
WRI1017913,GEO,-33.1607,-64.3649
WRI1017919,GEO,-38.5785,-58.7109
WRI1017920,GEO,-34.833,-68.5168
WRI1017941,GEO,-24.2595,-65.1871
WRI1017945,GEO,-33.3652,-60.1438
WRI1017962,GEO,-45.7926,-67.5139
WRI1017968,GEO,-40.0112,-69.9903
WRI1017971,GEO,-40.19025,-69.992
WRI1017972,GEO,-32.1675,-64.2438
WRI1017979,GEO,-38.5609,-68.4748
WRI1017993,GEO,-27.1149,-65.7523
WRI1017997,GEO,-42.7368,-65.055
WRI1018007,GEO,-31.474,-68.65
WRI1018017,GEO,-33.1519,-64.362
WRI1018018,GEO,-33.1519,-64.362
WRI1018021,GEO,-32.2254,-64.63853
WRI1018024,GEO,-27.5225,-64.8861
WRI1018038,GEO,-31.2755,-57.9374
WRI1018042,GEO,-31.2755,-57.9374
WRI1018048,GEO,-31.4384,-62.1115
WRI1018052,GEO,-31.4384,-62.1115
WRI1018060,GEO,-33.3559,-60.1734
WRI1018063,GEO,-31.3533,-64.3938
WRI1018078,GEO,-32.905,-60.6805
WRI1018088,GEO,-33.3652,-60.1438
WRI1018092,GEO,-32.5687,-60.7982
WRI1018114,GEO,-37.2479,-56.9966
WRI1018117,GEO,-32.4311,-63.1927
WRI1018121,GEO,-27.4828,-56.7251
WRI1018124,GEO,-23.00773,-44.4588
WRI1018125,GEO,-9.361627,-38.2145
WRI1018128,GEO,-22.1538,-48.7537
WRI1018134,GEO,-21.5752,-46.6238
WRI1018135,GEO,-12.622,-38.3488
WRI1018137,GEO,-13.4018,-48.1424
WRI1018138,GEO,-31.5514,-53.6828
WRI1018141,GEO,-29.9512,-51.623
WRI1018147,GEO,-29.4478,-53.2854
WRI1018149,GEO,-20.77778,-51.629167
WRI1018151,GEO,-6.588,-47.4646
WRI1018152,GEO,-21.6033,-46.9495
WRI1018154,GEO,-23.8523,-50.3907
WRI1018158,GEO,-26.00944,-51.66667
WRI1018159,GEO,-25.54381,-53.498
WRI1018160,GEO,-25.79306,-52.113056
WRI1018166,GEO,-20.38278,-51.36222
WRI1018168,GEO,-25.4082,-54.5898
WRI1018170,GEO,-20.02195,-47.4346
WRI1018171,GEO,-23.1957,-46.0209
WRI1018173,GEO,-28.454,-48.969
WRI1018176,GEO,-21.6255,-47.0088
WRI1018177,GEO,-9.1439,-38.3133
WRI1018178,GEO,-27.5256,-51.78528
WRI1018180,GEO,-18.909,-48.0425
WRI1018185,GEO,-21.117,-50.2019
WRI1018186,GEO,-19.13,-47.6974
WRI1018187,GEO,-23.4126,-45.6026
WRI1018193,GEO,-9.396944,-38.202222
WRI1018194,GEO,-9.4158,-38.20715
WRI1018197,GEO,-29.97029,-51.19495
WRI1018198,GEO,-22.47528,-52.95833
WRI1018206,GEO,-22.9043,-49.9986
WRI1018208,GEO,-25.629,-52.6152
WRI1018209,GEO,-8.7515,-63.4546
WRI1018218,GEO,-9.4316,-40.8278
WRI1018223,GEO,-29.7652,-57.0002
WRI1018224,GEO,-20.0345,-48.223
WRI1018227,GEO,-37.3644,-71.4895
WRI1018229,GEO,-33.501,-70.1931
WRI1018237,GEO,-37.31,-71.6267
WRI1018239,GEO,-23.0912,-70.417
WRI1018243,GEO,-32.917,-70.3287
WRI1018244,GEO,-37.0218,-73.1663
WRI1018250,GEO,-34.034,-70.6136
WRI1018251,GEO,-31.3022,-71.6185
WRI1018253,GEO,-41.5278,-72.3416
WRI1018265,GEO,-34.2755,-70.4523
WRI1018273,GEO,-35.7863,-70.8075
WRI1018293,GEO,-35.8055,-70.9417
WRI1018326,GEO,-37.2728,-71.4593
WRI1018355,GEO,-32.90055,-70.26325
WRI1018357,GEO,-28.47,-71.2535
WRI1018359,GEO,-35.8096,-70.8353
WRI1018362,GEO,-32.917,-70.3287
WRI1018366,GEO,-34.8338,-70.5535
WRI1018367,GEO,-34.7516,-70.7142
WRI1018370,GEO,-33.1031,-71.677
WRI1018371,GEO,-33.1031,-71.677
WRI1018372,GEO,-37.24417,-72.52976
WRI1018387,GEO,-35.7913,-70.9819
WRI1018398,GEO,-30.7438,-70.5878
WRI1018401,GEO,-37.086,-72.3249
WRI1018403,GEO,-32.8665,-70.4079
WRI1018405,GEO,-32.8439,-71.013
WRI1018409,GEO,-35.7323,-71.3978
WRI1018411,GEO,-33.5306,-70.2616
WRI1018413,GEO,-37.5365,-71.7073
WRI1018430,GEO,-32.9366,-71.3232
WRI1018432,GEO,-32.9366,-71.3232
WRI1018437,GEO,-33.4184,-70.687
WRI1018442,GEO,-38.0424,-71.4786
WRI1018443,GEO,-37.9105,-71.6117
WRI1018447,GEO,-35.7329,-71.1575
WRI1018463,GEO,-39.5956,-72.2172
WRI1018470,GEO,-33.8128,-70.2194
WRI1018472,GEO,-37.3362,-71.9565
WRI1018476,GEO,-37.9992,-71.5196
WRI1018477,GEO,-34.0414,-71.5886
WRI1018480,GEO,-33.4173,-70.6883
WRI1018493,GEO,-35.6147,-71.5412
WRI1018494,GEO,-32.936,-71.315
WRI1018495,GEO,-32.936,-71.315
WRI1018499,GEO,-37.093,-72.3164
WRI1018503,GEO,-34.2527,-70.631
WRI1018504,GEO,-34.2356,-70.6553
WRI1018523,GEO,-24.988,-70.466
WRI1018562,GEO,10.3555,-75.5109
WRI1018566,GEO,4.90083,-73.29694
WRI1018573,GEO,5.56055,-74.8866
WRI1018575,GEO,6.9394,-75.1398
WRI1018576,GEO,6.21083,-74.84055
WRI1018580,GEO,10.9368,-74.7643
WRI1018582,GEO,6.4656,-74.3912
WRI1018584,GEO,5.7682,-73.1472
WRI1018585,GEO,3.5649,-76.4532
WRI1018588,GEO,4.9666,-73.9166
WRI1018635,GEO,8.30386,-62.6677
WRI1018642,GEO,10.2898,-66.6813
WRI1018645,GEO,8.16,-62.8
WRI1018650,GEO,11.75,-70.1716
WRI1018656,GEO,10.2561,-66.7922
WRI1018659,GEO,8.836265,-70.0989
WRI1018660,GEO,10.1771,-67.9462
WRI1018665,GEO,10.4949,-68.1552
WRI1018672,GEO,10.59775,-71.6135
WRI1018677,GEO,7.76585,-62.9982
WRI1018680,GEO,10.4883,-71.6354
WRI1018682,GEO,48.18916,15.0682
WRI1018683,GEO,56.583,25.2394
WRI1018684,GEO,56.9904,24.1788
WRI1018685,GEO,56.918,24.2766
WRI1018686,GEO,56.852,24.2724
WRI1018687,GEO,56.7405,24.7113
WRI1018688,GEO,56.918,24.2766
WRI1018707,GEO,39.1951,27.6357
WRI1018712,GEO,39.0777,37.2955
WRI1018721,GEO,39.9509,28.8702
WRI1018759,GEO,41.2407,36.4776
WRI1018918,GEO,38.1595,41.2025
WRI1018919,GEO,37.3732,36.4615
WRI1018921,GEO,37.05333,37.89
WRI1018928,GEO,38.34692,40.0252
WRI1018929,GEO,36.5342,33.1911
WRI1018937,GEO,38.226,39.1352
WRI1018939,GEO,38.80734,38.7537
WRI1018946,GEO,37.6762,36.8493
WRI1018948,GEO,40.7707,34.7881
WRI1018953,GEO,37.5008,36.5965
WRI1019025,GEO,40.1135,44.504
WRI1019026,GEO,40.1135,44.504
WRI1019029,GEO,39.3194392,46.1460919
WRI1019031,GEO,39.6494,45.85
WRI1019032,GEO,51.666,21.464
WRI1019033,GEO,50.135,18.5223
WRI1019035,GEO,50.751,17.8825
WRI1019037,GEO,53.207,14.465
WRI1019040,GEO,51.666,21.464
WRI1019044,GEO,50.2086,19.4609
WRI1019046,GEO,52.1872,21.0889
WRI1019052,GEO,49.976,19.804
WRI1019056,GEO,50.5525,22.081111
WRI1019065,GEO,49.3956,22.454
WRI1019067,GEO,51.9513,15.488
WRI1019069,GEO,50.356,18.29
WRI1019073,GEO,52.4363,16.9879
WRI1019078,GEO,52.283,18.27
WRI1019084,GEO,52.4363,16.9879
WRI1019092,GEO,44.6698,23.4077
WRI1019093,GEO,44.32154151,28.05684456
WRI1019094,GEO,44.9068,23.1383
WRI1019095,GEO,44.6733,22.532
WRI1019096,GEO,45.9134,22.8254
WRI1019097,GEO,44.8802,25.9988
WRI1019098,GEO,46.4677,24.1833
WRI1019099,GEO,44.3886,23.718
WRI1019100,GEO,45.4472,23.7683
WRI1019102,GEO,45.436,27.9814
WRI1019104,GEO,45.3391,22.7213
WRI1019106,GEO,44.4233,25.979
WRI1019107,GEO,44.4233,25.979
WRI1019108,GEO,44.345,23.8156
WRI1019109,GEO,44.59028,28.565278
WRI1019110,GEO,44.3074,22.5672
WRI1019111,GEO,44.8802,25.9988
WRI1019112,GEO,45.3667,24.6307
WRI1019113,GEO,46.6679,23.059
WRI1019114,GEO,46.9386,26.1029
WRI1019116,GEO,44.372,26.1073
WRI1019118,GEO,45.04,24.29
WRI1019120,GEO,45.6892,23.6094
WRI1019121,GEO,45.5879,23.6279
WRI1019122,GEO,45.426,22.4757
WRI1019123,GEO,45.3647,23.261
WRI1019128,GEO,45.0444,22.9472
WRI1019129,GEO,39.0116,-8.9519
WRI1019132,GEO,40.1247,-8.7751
WRI1019146,GEO,41.684,-8.02174
WRI1019147,GEO,41.4886,-6.2656
WRI1019153,GEO,41.0965,-8.2631
WRI1019155,GEO,41.7634,-8.209
WRI1019163,GEO,48.0122,13.5895
WRI1019167,GEO,50.4146,14.4138
WRI1019176,GEO,48.6333,14.2375
WRI1019183,GEO,48.6333,14.2375
WRI1019222,GEO,50.0275,15.4533
WRI1019289,GEO,53.4441,6.856
WRI1019290,GEO,52.5772,5.53
WRI1019295,GEO,51.9626,4.0217
WRI1019296,GEO,51.9626,4.0217
WRI1019298,GEO,52.4049,4.8465
WRI1019305,GEO,52.5772,5.53
WRI1019306,GEO,52.468,6.1088
WRI1019307,GEO,51.8561,5.8294
WRI1019310,GEO,52.3389,5.0213
WRI1019313,GEO,52.4758,4.6048
WRI1019331,GEO,62.02722,14.284
WRI1019333,GEO,62.0411,14.9004
WRI1019338,GEO,39.9783,116.4382
WRI1019341,GEO,24.5459,118.2262
WRI1019351,GEO,31.73576,120.03705
WRI1019357,GEO,30.06637,121.10376
WRI1019410,GEO,38.3585,22.6883
WRI1019457,GEO,12.6764,101.1356
WRI1019458,GEO,12.644,101.161
WRI1019459,GEO,13.0862,101.086
WRI1019460,GEO,12.67628,101.13715
WRI1019462,GEO,13.0002,101.1367
WRI1019463,GEO,12.7014,101.1258
WRI1019464,GEO,12.7547,101.1637
WRI1019466,GEO,12.7623,101.1562
WRI1019468,GEO,9.2357,99.8593
WRI1019478,GEO,12.67465,101.1346
WRI1019479,GEO,12.6943,101.1454
WRI1019482,GEO,14.605,101.0259
WRI1019483,GEO,13.492,100.8416
WRI1019487,GEO,13.0913,100.8943
WRI1019493,GEO,13.0988,100.9606
WRI1019532,GEO,23.9086,71.2027
WRI1019533,GEO,23.9086,71.2027
WRI1019535,GEO,23.9086,71.2027
WRI1019866,GEO,-5.298,38.604
WRI1019867,GEO,-7.64,36.883
WRI1019868,GEO,-8.5752,35.851
WRI1019869,GEO,-7.1366,35.988
WRI1019870,GEO,-3.826,37.47
WRI1019871,GEO,-5.349,38.651
WRI1019872,GEO,-6.794,39.2086
WRI1019877,GEO,-6.6741,39.1873
WRI1020021,GEO,35.593,136.4553
WRI1020030,GEO,43.422,141.8439
WRI1020031,GEO,43.4639,141.891
WRI1020035,GEO,33.856,134.6513
WRI1020036,GEO,33.9327,133.1677
WRI1020037,GEO,33.3552,129.6925
WRI1020039,GEO,26.446,127.9214
WRI1020040,GEO,26.3799,127.8757
WRI1020041,GEO,34.7535,134.7663
WRI1020042,GEO,26.43074,127.8419
WRI1020046,GEO,36.9128,140.8128
WRI1020062,GEO,34.067,136.207
WRI1020064,GEO,37.8427,140.9456
WRI1020065,GEO,34.7032,135.24
WRI1020066,GEO,35.4954,139.745
WRI1020067,GEO,35.36186983,139.8651195
WRI1020068,GEO,35.9409,140.6888
WRI1020070,GEO,35.51228,139.76257
WRI1020071,GEO,37.99625,139.2373
WRI1020072,GEO,33.26725,131.707583
WRI1020077,GEO,38.9686,139.8322
WRI1020115,GEO,33.11169404,139.777986
WRI1020116,GEO,33.1053,131.1874
WRI1020117,GEO,39.8291,140.86494
WRI1020119,GEO,39.92705549,140.9332665
WRI1020120,GEO,42.1331,140.4553
WRI1020121,GEO,31.9318,130.7977
WRI1020122,GEO,38.8098,140.7086
WRI1020123,GEO,39.9813,140.7819
WRI1020124,GEO,33.1217,131.190217
WRI1020125,GEO,39.9813,140.78218
WRI1020126,GEO,33.2115,131.2731
WRI1020127,GEO,39.0012,140.6039
WRI1020128,GEO,31.19083,130.61422
WRI1020129,GEO,37.44,139.694
WRI1020236,GEO,37.3357,139.30243
WRI1020249,GEO,47.3283,18.9169
WRI1020277,GEO,44.6684,22.5268
WRI1020278,GEO,44.7307,21.2104
WRI1020281,GEO,43.9645,19.4102
WRI1020282,GEO,43.9645,19.4102
WRI1020283,GEO,44.7229,21.1717
WRI1020284,GEO,44.30646,22.5667
WRI1020285,GEO,44.4806,20.2934
WRI1020288,GEO,44.2248,21.1627
WRI1021293,GEO,45.457,8.6496
WRI1021298,GEO,42.554,12.6176
WRI1021322,GEO,40.9319,14.385
WRI1021763,GEO,43.236,10.8672
WRI1021869,GEO,37.1399,15.2158
WRI1022033,GEO,56.603,11.209
WRI1022038,GEO,55.486,7.84
WRI1022042,GEO,56.4584,10.0475
WRI1022044,GEO,56.1214,9.0068
WRI1022047,GEO,-17.7772,-71.186983
WRI1022049,GEO,-13.7159,-75.9695
WRI1022052,GEO,-12.498,-76.729
WRI1022053,GEO,-12.498,-76.729
WRI1022056,GEO,-12.0401,-77.0119
WRI1022057,GEO,-11.9358,-77.118
WRI1022059,GEO,-11.811254,-76.62483
WRI1022060,GEO,-11.32484,-75.30056
WRI1022064,GEO,-17.7762,-71.18958
