eic_p,eic_g,name_p,name_g,capacity_p,capacity_g,type_g,lat,lon,country,NUTS2,status_g,year_commissioned,year_decommissioned,water_type,cooling_type,water_withdrawal,water_consumption
50WP00000000079X,50WG00000000211S,Breive,"Breive P6 Hydro",24,3,"Hydro Water Reservoir",70.597,22.109,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000079X,50WG00000000214M,Breive,"Breive P7 Hydro",24,3,"Hydro Water Reservoir",70.597,22.109,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000079X,50WG00000000212Q,Breive,"Breive P4 Hydro",24,3,"Hydro Water Reservoir",70.597,22.109,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000079X,50WG00000000213O,Breive,"Breive P8 Hydro",24,3,"Hydro Water Reservoir",70.597,22.109,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000382W,50WG00000000891H,Krossen,"Krossen G101 Hydro",1.5,0.5,"Hydro Run-of-river and poundage",58.096,7.528,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000382W,50WG00000000892F,Krossen,"Krossen G103 Hydro",1.5,0.5,"Hydro Run-of-river and poundage",58.096,7.528,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000382W,50WG00000000893D,Krossen,"Krossen G102 Hydro",1.5,0.5,"Hydro Run-of-river and poundage",58.096,7.528,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000381Y,50WG00000000890J,Krokevatn,"Krokevatg1 Hydro",3.6,3.6,"Hydro Water Reservoir",60.984,5.699,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000078Z,50WG00000000206L,Breiava,"Breiava G1 Hydro",16,16,"Hydro Water Reservoir",59.159,6.617,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP000000002560,50WG000000006421,Havoygavlen,"Havoygav22sg1 Hydro",40,40,"Wind Onshore",71.011,24.582,Norway,NO07,COMMISSIONED,,,None,,0.00,0.00
50WP00000000691J,50WG00000001785B,Svabo,"Svabo G109 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001784D,Svabo,"Svabo G106 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001783F,Svabo,"Svabo G102 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001782H,Svabo,"Svabo G119 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001781J,Svabo,"Svabo G118 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001776C,Svabo,"Svabo G116 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001775E,Svabo,"Svabo G111 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001774G,Svabo,"Svabo G112 Hydro",8.1,0.3,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001773I,Svabo,"Svabo G107 Hydro",8.1,0.6,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001772K,Svabo,"Svabo G110 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001771M,Svabo,"Svabo G117 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001770O,Svabo,"Svabo G103 Hydro",8.1,1.3,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG000000017796,Svabo,"Svabo G115 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001777A,Svabo,"Svabo G105 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG000000017788,Svabo,"Svabo G113 Hydro",8.1,0.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001780L,Svabo,"Svabo G101 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001768B,Svabo,"Svabo G114 Hydro",8.1,0.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG000000017699,Svabo,"Svabo G104 Hydro",8.1,3.3,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000691J,50WG00000001767D,Svabo,"Svabo G108 Hydro",8.1,0.5,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000122L,50WG000000002922,Dovikfoss,"Dovikfosg1 Hydro",17,17,"Hydro Run-of-river and poundage",59.933,10,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000388K,50WG000000009005,Kveasa,"Kveasa G1 Hydro",5.5,5.5,"Hydro Run-of-river and poundage",60.371,6.146,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000121N,50WG000000002914,Dynjanfoss,"Dynjanfog2 Hydro",39,13,"Hydro Water Reservoir",58.952,8.395,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000121N,50WG000000002906,Dynjanfoss,"Dynjanfog3 Hydro",39,13,"Hydro Water Reservoir",58.952,8.395,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000121N,50WG00000000289S,Dynjanfoss,"Dynjanfog1 Hydro",39,13,"Hydro Water Reservoir",58.952,8.395,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000690L,50WG00000001766F,Suvdola,"Suvdola G1 Hydro",13.4,13.4,"Hydro Run-of-river and poundage",59.149,8.792,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP000000002552,50WG000000006413,Haukrei,"Haukrei G2 Hydro",18.8,9.4,"Hydro Water Reservoir",59.205,7.832,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP000000002552,50WG000000006405,Haukrei,"Haukrei G1 Hydro",18.8,9.4,"Hydro Water Reservoir",59.205,7.832,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000387M,50WG000000008991,Kvannvatn,"Kvannvatg1 Hydro",4.2,4.2,"Hydro Water Reservoir",59.876,8.734,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WPI00000005425,50WG00000001287R,Osbu,"Osbu G1 Hydro",28,28,"Hydro Water Reservoir",62.517,8.5,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000386O,50WG000000008983,Kvanndal,"Kvanndalg1 Hydro",50,50,"Hydro Water Reservoir",59.658,6.983,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP000000002544,50WG00000000639R,Haukland,"Hauklandg1 Hydro",5.5,5.5,"Hydro Water Reservoir",58.465,6.544,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000120P,50WG00000000288U,Dversetelva,"Dverseteg2 Hydro",4.4,2.2,"Hydro Water Reservoir",67.145,15.292,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000120P,50WG00000000287W,Dversetelva,"Dverseteg1 Hydro",4.4,2.2,"Hydro Water Reservoir",67.145,15.292,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP000000002536,50WG00000000638T,Haukeli,"Haukeli G1 Hydro",5.5,5.5,"Hydro Water Reservoir",59.733,7.546,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000562U,50WG000000013266,Reinskar,"Reinskarg2 Hydro",11.9,9.3,"Hydro Water Reservoir",69.937,19.629,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000562U,50WG000000013258,Reinskar,"Reinskarg1 Hydro",11.9,2.6,"Hydro Water Reservoir",69.937,19.629,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000695B,50WG00000001790I,Svartisen,"Svartisena1 Therm",720,0,"Hydro Water Reservoir",66.729,13.914,Norway,NO07,DECOMMISSIONED,1993,,Freshwater,,,
50WP00000000695B,50WG00000001791G,Svartisen,"Svartiseg2 Hydro",720,400,"Hydro Water Reservoir",66.728,13.914,Norway,NO07,COMMISSIONED,1993,,Freshwater,,,
50WP00000000695B,50WG00000001792E,Svartisen,"Svartiseg1 Hydro",720,320,"Hydro Water Reservoir",66.728,13.914,Norway,NO07,COMMISSIONED,1993,,Freshwater,,,
50WP00000000126D,50WG00000000298R,Eidseter,"Eidseterg103 Hydro",3.6,0.8,"Hydro Water Reservoir",60.379,11.074,Norway,NO01,COMMISSIONED,,,Freshwater,,,
50WP00000000126D,50WG00000000299P,Eidseter,"Eidseterg101 Hydro",3.6,1.2,"Hydro Water Reservoir",60.379,11.074,Norway,NO01,COMMISSIONED,,,Freshwater,,,
50WP00000000126D,50WG00000000297T,Eidseter,"Eidseterg102 Hydro",3.6,1.6,"Hydro Water Reservoir",60.379,11.074,Norway,NO01,COMMISSIONED,,,Freshwater,,,
50WP00000000561W,50WG00000001324A,Reinset,"Reinset G1 Hydro",5.3,5.3,"Hydro Water Reservoir",60.25,6.567,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000258X,50WG00000000644Y,Hegsetfoss,"Hegsetfog1 Hydro",40.3,40,"Hydro Water Reservoir",63.165,11.231,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000258X,50WG00000000645W,Hegsetfoss,"Hegsetfog102 Hydro",40.3,0.3,"Hydro Water Reservoir",63.165,11.231,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000694D,50WG000000017893,Svartelva,"Svartelvg2 Hydro",16,8,"Hydro Water Reservoir",60.781,11.273,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000694D,50WG000000017885,Svartelva,"Svartelvg1 Hydro",16,8,"Hydro Water Reservoir",60.781,11.273,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000257Z,50WGI00000006435,Heggmoen,"Heggmoeng1 Hydro",12,12,"Hydro Water Reservoir",67.356,14.852,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000560Y,50WG00000001322E,Reinforsen,"Reinforsg1 Hydro",4,2,"Hydro Water Reservoir",66.35,14.333,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000560Y,50WG00000001323C,Reinforsen,"Reinforsg2 Hydro",4,2,"Hydro Water Reservoir",66.35,14.333,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000124H,50WG00000000295X,Eidefossen,"Eidefossg1 Hydro",14,14,"Hydro Water Reservoir",61.804,9.304,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000693F,50WG000000017877,Svartdalen,"Svartdalg1 Hydro",7.3,7.3,"Hydro Water Reservoir",59.587,8.551,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000692H,50WG000000017869,Svandalsflona,"Svandalsg1 Hydro",20,20,"Hydro Water Reservoir",59.625,6.29,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WG000000009013,Kvilldal,"Kvilldalg3 Hydro",1240,310,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WG000000009021,Kvilldal,"Kvilldalg2 Hydro",1240,310,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WG00000000904Y,Kvilldal,"Kvilldalg4 Hydro",1240,310,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WG00000000906U,Kvilldal,"Kvilldalg1 Hydro",1240,310,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WG00000000905W,Kvilldal,"Kvilldalg101 Hydro",1240,3.4,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,DECOMMISSIONED,,,Freshwater,,,
50WP00000000389I,50WGI00000009035,Kvilldal,"Kvilldalg102 Hydro",1240,0.8,"Hydro Water Reservoir",59.512,6.585,Norway,NO04,DECOMMISSIONED,,,Freshwater,,,
50WP00000000123J,50WG00000000294Z,Eid,"Eid G1 Hydro",10.6,5.3,"Hydro Water Reservoir",61.921,6.012,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000123J,50WG000000002930,Eid,"Eid G2 Hydro",10.6,5.3,"Hydro Water Reservoir",61.921,6.012,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP000000004342,50WGI00000010005,Lyngen,"Lyngen G101 Hydro",1.6,1.6,"Hydro Run-of-river and poundage",69.576,20.211,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000566M,50WG00000001332B,Rendalen,"Rendaleng101 Hydro",113.1,1.7,"Hydro Water Reservoir",61.812,11.121,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000566M,50WG00000001331D,Rendalen,"Rendaleng1 Hydro",113.1,110,"Hydro Water Reservoir",61.812,11.121,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000566M,50WG000000013339,Rendalen,"Rendaleng102 Hydro",113.1,1.4,"Hydro Water Reservoir",61.812,11.121,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP00000000300N,50WG00000000735V,Hynna,"Hynna G2 Hydro",5.4,1.8,"Hydro Water Reservoir",63.058,11.439,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000300N,50WG00000000734X,Hynna,"Hynna G1 Hydro",5.4,3.6,"Hydro Water Reservoir",63.058,11.439,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP000000006993,50WG00000001794A,Svean,"Svean G1 Hydro",42,14,"Hydro Water Reservoir",63.279,10.473,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP000000006993,50WG000000017958,Svean,"Svean G2 Hydro",42,14,"Hydro Water Reservoir",63.279,10.473,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP000000006993,50WG000000017966,Svean,"Svean G3 Hydro",42,14,"Hydro Water Reservoir",63.279,10.473,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP000000004334,50WG00000000999Y,Lya,"Lya G1 Hydro",6,3,"Hydro Water Reservoir",60.664,8.681,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP000000004334,50WGI00000009985,Lya,"Lya G2 Hydro",6,3,"Hydro Water Reservoir",60.664,8.681,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000565O,50WG00000001330F,"Rendal 2","Rendal_2g1 Hydro",114,114,"Hydro Water Reservoir",61.812,11.121,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000006985,50WG00000001793C,Svartkulp,"Svartkulg1 Hydro",4.3,4.3,"Hydro Water Reservoir",60.028,10.672,Norway,NO01,COMMISSIONED,,,Freshwater,,,
50WP000000001297,50WG00000000303N,Eidsfossen_SFE,"Eids_Sfeg1 Hydro",8.2,0.5,"Hydro Water Reservoir",61.804,9.304,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000001297,50WG00000000306H,Eidsfossen_SFE,"Eids_Sfeg2 Hydro",8.2,0.9,"Hydro Water Reservoir",61.804,9.304,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000001297,50WG00000000305J,Eidsfossen_SFE,"Eids_Sfeg4 Hydro",8.2,5.3,"Hydro Water Reservoir",61.804,9.304,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000001297,50WG00000000304L,Eidsfossen_SFE,"Eids_Sfeg3 Hydro",8.2,1.5,"Hydro Water Reservoir",61.804,9.304,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000004326,50WG000000009971,Lutufallet,"Lutufallg1 Hydro",15,15,"Hydro Water Reservoir",61.066,12.582,Norway,NO02,COMMISSIONED,,,Freshwater,,,
50WP000000004318,50WG000000009963,Luostejok,"Luostejog1 Hydro",1.8,1.8,"Hydro Water Reservoir",69.829,25.167,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000563S,50WG000000013290,Rekvatn,"Rekvatn G2 Hydro",27.1,10,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000563S,50WG000000013282,Rekvatn,"Rekvatn G3 Hydro",27.1,10,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000563S,50WG000000013274,Rekvatn,"Rekvatn G1 Hydro",27.1,7.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP000000001289,50WG00000000302P,Eidsfoss,"Eidsfossg1 Hydro",18,18,"Hydro Water Reservoir",59.297,9.22,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000127B,50WG00000000301R,"Eidsfo 2","Eidsfo_2g2 Hydro",4.6,1.8,"Hydro Water Reservoir",59.297,9.22,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000127B,50WG00000000300T,"Eidsfo 2","Eidsfo_2g1 Hydro",4.6,2.8,"Hydro Water Reservoir",59.297,9.22,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000430A,50WG000000009955,Lundsater,"Lundsateg1 Hydro",0.8,0.8,"Hydro Water Reservoir",67.783,14.817,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000740W,50WG000000018873,Tjeldbergodden,"Tjeldberdg1 Therm",37.5,37.5,"Fossil Gas",63.409,8.686,Norway,NO05,DECOMMISSIONED,,2016,Freshwater,"Air Cooling",0.01,0.01
50WP00000000437X,50WG00000001009I,Lysebotn,"Lysebotng101 Hydro",228,0,"Hydro Water Reservoir",59.055,6.649,Norway,NO04,DECOMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001008K,Lysebotn,"Lysebotng5 Hydro",228,43,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001007M,Lysebotn,"Lysebotng1 Hydro",228,33,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001006O,Lysebotn,"Lysebotng2 Hydro",228,33,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001005Q,Lysebotn,"Lysebotng6 Hydro",228,43,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001004S,Lysebotn,"Lysebotng4 Hydro",228,43,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000437X,50WG00000001003U,Lysebotn,"Lysebotng3 Hydro",228,33,"Hydro Water Reservoir",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000304F,50WGI00000007415,Honefo.2,"Honefos2g1 Hydro",26,26,"Hydro Water Reservoir",58.419,6.109,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002200N,Askara,"Askara G101 Hydro",133,1,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002201L,Askara,"Askara G1 Hydro",133,90,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002192X,Askara,"Askara G102 Hydro",133,0.4,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002193V,Askara,"Askara G2 Hydro",133,43,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002191Z,Askara,"Askara G108 Hydro",133,0.5,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002196P,Askara,"Askara G105 Hydro",133,1.7,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002197N,Askara,"Askara G104 Hydro",133,2.2,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002198L,Askara,"Askara G109 Hydro",133,1.3,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002194T,Askara,"Askara G103 Hydro",133,0.2,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002195R,Askara,"Askara G107 Hydro",133,0.6,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000872F,50WG00000002199J,Askara,"Askara G106 Hydro",133,1.4,"Hydro Water Reservoir",61.812,5.662,Norway,NO05,DECOMMISSIONED,,,Freshwater,,,
50WP00000000303H,50WG00000000739N,Honefo.1,"Honefos1g2 Hydro",8.3,3.7,"Hydro Water Reservoir",58.419,6.109,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000303H,50WG000000007401,Honefo.1,"Honefos1g1 Hydro",8.3,4.6,"Hydro Water Reservoir",58.419,6.109,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000302J,50WG00000000737R,Hogefoss,"Hogefossg7 Hydro",27,22.5,"Hydro Water Reservoir",60.168,10.256,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000302J,50WG00000000738P,Hogefoss,"Hogefossg6 Hydro",27,4.5,"Hydro Water Reservoir",60.168,10.256,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WGI00000021825,Asen,"Asen G106 Hydro",10.4,0.7,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002189M,Asen,"Asen G105 Hydro",10.4,0.4,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002186S,Asen,"Asen G107 Hydro",10.4,0.1,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002187Q,Asen,"Asen G104 Hydro",10.4,1.5,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG000000021900,Asen,"Asen G109 Hydro",10.4,0.1,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002184W,Asen,"Asen G111 Hydro",10.4,5,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002185U,Asen,"Asen G110 Hydro",10.4,1.2,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG00000002183Y,Asen,"Asen G102 Hydro",10.4,0.1,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG000000021811,Asen,"Asen G103 Hydro",10.4,0.1,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000871H,50WG000000021803,Asen,"Asen G108 Hydro",10.4,1.2,"Hydro Water Reservoir",63.608,11.052,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000568I,50WG000000013347,Reppa,"Reppa G1 Hydro",11.5,11.1,"Hydro Water Reservoir",66.65,13.547,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000568I,50WG000000013355,Reppa,"Reppa G101 Hydro",11.5,0.4,"Hydro Water Reservoir",66.65,13.547,Norway,NO07,COMMISSIONED,,,Freshwater,,,
50WP00000000870J,50WG00000002179P,Aselva,"Aselva G1 Hydro",3.5,3.5,"Hydro Water Reservoir",63.615,9.713,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP000000004350,50WG00000001001Y,Lysbotn,"Lysbotn G1 Hydro",6.3,6.3,"Hydro Run-of-river and poundage",59.054,6.626,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000301L,50WG00000000736T,"Hog Jare","Hog_Jareg1 Wind",73.6,73.6,"Wind Onshore",58.646,5.748,Norway,NO04,COMMISSIONED,,,None,,0.00,0.00
50WP000000006124,50WG00000001471Y,Selbu,"Selbu G101 Hydro",1.3,1.3,"Hydro Water Reservoir",63.219,11.041,Norway,NO06,COMMISSIONED,,,Freshwater,,,
50WP00000000744O,50WG000000018938,50WP00000000744O,"Tofte_Vkg1 Therm",67.6,17.6,"Fossil Gas",,,Norway,,DECOMMISSIONED,,2015,Freshwater,"Air Cooling",0.01,0.01
50WP00000000744O,50WG00000001892A,50WP00000000744O,"Tofte_Vkg2 Therm",67.6,50,"Fossil Gas",,,Norway,,DECOMMISSIONED,,2015,Freshwater,"Air Cooling",0.01,0.01
50WP000000008783,50WG00000001475Q,"Lang Sima","Sima G3 Hydro",580,290,"Hydro Water Reservoir",60.499,7.145,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP000000008783,50WG00000001477M,"Lang Sima","Sima G4 Hydro",580,290,"Hydro Water Reservoir",60.499,7.145,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP000000003095,50WG00000000749K,Hoya.kr5,"Hoya_Kr5g4 Hydro",111,75,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP000000003095,50WG00000000748M,Hoya.kr5,"Hoya_Kr5g2 Hydro",111,18,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP000000003095,50WG00000000750Z,Hoya.kr5,"Hoya_Kr5g1 Hydro",111,18,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP000000000819,50WG00000000217G,Brekkefoss,"Brekkefog1 Hydro",2,2,"Hydro Water Reservoir",60.888,8.46,Norway,NO03,COMMISSIONED,,,Freshwater,,,
50WP000000003087,50WG00000000747O,Hoya.kr4,"Hoya_Kr4g1 Hydro",2.2,2.2,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
50WP00000000743Q,50WG00000001891C,Tjorhom,"Tjorhom G2 Hydro",120,60,"Hydro Water Reservoir",58.879,6.821,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000743Q,50WG00000001890E,Tjorhom,"Tjorhom G1 Hydro",120,60,"Hydro Water Reservoir",58.879,6.821,Norway,NO04,COMMISSIONED,,,Freshwater,,,
50WP00000000080B,50WG00000000216I,Brekke,"Brekke G2 Hydro",9,4.5,"Hydro Run-of-river and poundage",61.019,5.462,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP00000000080B,50WG00000000215K,Brekke,"Brekke G1 Hydro",9,4.5,"Hydro Run-of-river and poundage",61.019,5.462,Norway,NO05,COMMISSIONED,,,Freshwater,,,
50WP000000003079,50WG00000000746Q,Hoya.kr3,"Hoya_Kr3g1 Hydro",4.1,4.1,"Hydro Water Reservoir",,,Norway,,COMMISSIONED,,,Freshwater,,,
