wri_id,wri_name,country,geo_id,geo_name,carmav3_id,carmav3_name,osm_id,osm_name
1015778,Riverside Energy Center,United States of America,5113,Riverside Energy Center Gas Plant WI USA,72220,RIVERSIDE ENERGY CENTER,,
1015780,Riverside Generating LLC,United States of America,5117,Riverside Generating LLC Gas Plant KY USA,37587,RIVERSIDE GENERATING LLC,280778601,Riverside Generating Station
1015788,Riviera,United States of America,44711,Riviera Beach Next Generation Clean Energy Center FL USA,70444,RIVIERA,48914639,Riviera Power Plant
1015799,Robert Moses Niagara,United States of America,45842,Robert Moses Niagara Hydro Power Plant NY USA,37667,ROBERT MOSES NIAGARA,111646277,Robert Moses Power Plant
1015800,Robert Moses Power Dam,United States of America,45842,Robert Moses Niagara Hydro Power Plant NY USA,70854,ROBERT MOSES POWER DAM,111646277,Robert Moses Power Plant
1015803,Robert P Mone Plant,United States of America,5135,Robert P Mone Plant Gas Plant OH USA,37668,ROBERT P MONE PLANT,,
1015816,Rock Island,United States of America,1485,Rock Island Hydro Power Plant WA USA,71052,ROCK ISLAND,5740471,Rock Island Dam
1015824,RockGen Energy Center,United States of America,5149,RockGen Energy Center Gas Plant WI USA,37754,ROCKGEN ENERGY CENTER,,
1015825,Rockingham County CT Station,United States of America,5150,Rockingham Power LLC Gas Plant NC USA,37755,ROCKINGHAM COUNTY CT STATION,97251418,Remington CT
1015828,Rockport,United States of America,1486,Rockport Coal Power Plant IN USA,71115,ROCKPORT (6594),104067242,Rockport Generating Station
1015843,Rocky Mountain Energy Center,United States of America,5155,Rocky Mountain Energy Center Gas Plant CO USA,37773,ROCKY MOUNTAIN ENERGY CENTER,1211553020,Rocky Mountain Energy Center Unit #CTG2
1015844,Rocky Mountain Hydroelectric Plant,United States of America,5155,Rocky Mountain Energy Center Gas Plant CO USA,,,316004975,Rocky Mountain Hydroelectric Plant
1015845,Rocky Reach,United States of America,1492,Rocky Reach Hydro Power Plant WA USA,37776,ROCKY REACH,419361414,Rocky Reach Powerhouse
1015861,Rolling Hills Generating,United States of America,5161,Rolling Hills Generating LLC Gas Plant OH USA,37860,ROLLING HILLS GENERATING LLC,170532935,Rolling Hills Generating Station
1015879,Roseton Generating Facility,United States of America,,,37985,ROSETON GENERATING STATION,,
1015889,Rowan,United States of America,5175,Rowan Gas Plant NC USA,38116,ROWAN,162810649,Plant Rowan
1015892,Roxboro,United States of America,1502,Roxboro Coal Plant NC USA,38126,ROXBORO,66763717,Roxboro Steam Electric Plant
1015908,Rush Island,United States of America,1508,Rush Island Coal Plant MO USA,38277,RUSH ISLAND,,
1015909,Russell City Energy Center,United States of America,5186,Russell Energy Center Gas Plant KS USA,71295,RUSSELL ENERGY CENTER,398233739,Russell City Energy Center
1015931,Sabine,United States of America,5202,Sabine Gas Plant TX USA,38470,SABINE,422852282,Sabine Power Plant
1015973,Sam Bertron,United States of America,5238,Sam Bertron Gas Plant TX USA,70952,SAM BERTRON 1,,
1015996,San Juan,United States of America,1534,San Juan Coal Plant NM USA,39249,SAN JUAN MESA,426046888,San Juan plant
1016003,Sand Hill,United States of America,5260,Sand Hill Gas Plant TX USA,39403,SAND HILL,,
1016006,Sandersville Energy Facility,United States of America,5261,Sandersville Energy Facility Gas Plant GA USA,,,,
1016008,Sandow No 4,United States of America,1537,Sandow No 4 Coal Plant TX USA,71119,SANDOW NO 4,,
1016010,Sandy Creek Energy Station,United States of America,,,39444,SANDY CREEK,419366188,Sandy Creek Energy Station
1016013,Sanford,United States of America,5263,Sanford Gas Plant FL USA,39453,SANFORD (620),299714066,FPL Sanford Power Plant
1016024,Santan,United States of America,5274,Santan Gas Plant AZ USA,39665,SANTAN,428222869,Santan Generating Station
1016046,Scattergood,United States of America,5292,Scattergood Gas Plant CA USA,40047,SCATTERGOOD,26663638,Scattergood Generating Station
1016053,Scherer,United States of America,1550,Scherer Coal Power Plant GA USA,,,160308079,Robert W Scherer Power Plant
1016070,Seabrook,United States of America,5299,Seabrook Nuclear Power Plant United States of America,40312,SEABROOK,144802912,Seabrook Nuclear Power Plant
1016092,Seminole (FL),United States of America,1563,Seminole Coal Power Plant FL USA,,,166899376,Seminole Generating Station - Units 1 and 2
1016093,Seminole (OK),United States of America,5328,Seminole Gas Plant OK USA,40505,SEMINOLE (2956),,
1016103,Sequoyah,United States of America,5337,Sequoyah Nuclear Power Plant United States of America,40593,SEQUOYAH,80436685,Sequoyah Nuclear Generating Station
1016112,Seward (PA),United States of America,1567,Seward Coal Plant PA USA,70367,SEWARD (92),,
1016113,Sewell Creek Energy,United States of America,5343,Sewell Creek Energy Gas Plant GA USA,40742,SEWELL CREEK ENERGY,,
1016116,Shady Hills Generating Station,United States of America,5345,Shady Hills Generating Station Gas Plant FL USA,40784,SHADY HILLS GENERATING STATION,,
1016124,Shasta,United States of America,6099,Wheelabrator Shasta Waste Plant CA USA,40916,SHASTA,,
1016128,Shawnee,United States of America,1570,Shawnee Coal Power Plant KY USA,78768,SHAWNEE (KY),157842461,Shawnee Fossil Plant
1016130,Shawville,United States of America,1571,Shawville Coal Plant PA USA,40931,SHAWVILLE,,
1016152,Sherburne County,United States of America,1576,Sherburne County Coal Plant MN USA,41026,SHERBURNE COUNTY,358412918,Sherburne County (Sherco) Power Plant
1016157,Sherwood H Smith Jr Energy Complex,United States of America,,,78784,SHERWOOD H SMITH,159455268,Smith Energy Complex combustion turbine
1016179,Sibley,United States of America,1583,Sibley Coal Plant MO USA,41464,SIBLEY,,
1016212,Silverhawk,United States of America,5411,Silverhawk Gas Plant NV USA,72258,SILVERHAWK,398602702,Silverhawk Generating Station
1016214,Sim Gideon,United States of America,5412,Sim Gideon Gas Plant TX USA,41659,SIM GIDEON,,
1016221,Sioux,United States of America,1591,Sioux Coal Plant MO USA,41759,SIOUX,,
1016226,Sithe Independence Station,United States of America,,,19307,SITHE INDEPENDENCE STATION,,
1016253,Smith Mountain,United States of America,43962,Smith Mountain Pumped Storage Hydro Power Plant VA USA,42052,SMITH MOUNTAIN,39644356,Smith Mountain Dam
1016301,Somerset Operating Co LLC,United States of America,18,AES Somerset LLC Coal Plant NY USA,342,AES SOMERSET LLC,,
1016309,Sooner,United States of America,1620,Sooner Coal Plant OK USA,42404,SOONER,,
1016339,South Oak Creek,United States of America,1629,South Oak Creek Coal Plant WI USA,32000,SOUTH OAK CREEK,,
1016342,South Point Energy Center,United States of America,5473,South Point Energy Center Gas Plant AZ USA,42543,SOUTH POINT ENERGY CENTER,,
1016345,South Texas Project,United States of America,5474,South Texas Project Nuclear Power Plant United States of America,42554,SOUTH TEXAS PROJECT,39832696,South Texas Nuclear Generating Station
1016360,Southwestern,United States of America,5488,Southwestern Gas Plant OK USA,42601,SOUTHWESTERN,425146901,Southwestern Power Plant
1016401,Springerville,United States of America,44370,Springerville Coal Power Plant AZ USA,71343,SPRINGERVILLE,1208170580,Springerville Generating Station Unit #1
1016422,SRW Cogen LP,United States of America,5515,SRW Cogen LP Gas Plant TX USA,72111,SRW COGEN LP,,
1016424,St Clair,United States of America,1650,St Clair Coal Plant MI USA,42814,ST CLAIR,2611135460,St Clair Energy Centre
1016427,St Francis Energy Facility,United States of America,5519,St Francis Energy Facility Gas Plant MO USA,42828,ST FRANCIS ENERGY FACILITY,,
1016432,St Johns River Power Park,United States of America,1652,St Johns River Power Park Coal Power Plant FL USA,42857,ST JOHNS RIVER POWER PARK,,
1016436,St Lucie,United States of America,5213,Saint Lucie Nuclear Power Plant United States of America,42874,ST LUCIE,230701154,Saint Lucie Power Plant
1016455,Stanton Energy Center,United States of America,1661,Stanton Energy Center Coal Power Plant FL USA,7767,STANTON ENERGY CENTER,47432734,Stanton Energy Center - Unit 1 & 2
1016467,State Line Combined Cycle,United States of America,5539,State Line Combined Cycle Gas Plant MO USA,43097,STATE LINE COMBINED CYCLE,,
1016515,Stony Brook,United States of America,5563,Stony Brook Oil Plant MA USA,43357,STONY BROOK,3367805,Stony Brook Power Plant
1016535,Stryker Creek,United States of America,5571,Stryker Creek Gas Plant TX USA,43468,STRYKER CREEK,,
1016549,Sugar Creek Power,United States of America,4308,Mirant Sugar Creek Power Plant Gas Plant IN USA,43572,SUGAR CREEK POWER,,
1016571,Sundance,United States of America,5597,Sundance Energy LLC Gas Plant AZ USA,43724,SUNDANCE,397175804,Sundance Generating Station
1016572,Sundevil Power Holdings - Gila River,United States of America,3316,Gila River Power LP Gas Plant AZ USA,15100,GILA RIVER POWER STATION,154421542,Gila River Power Station
1016590,Sunrise Power LLC,United States of America,5601,Sunrise Power LLC Gas Plant CA USA,43789,SUNRISE POWER LLC,,
1016598,Surry,United States of America,5608,Surry Nuclear Power Plant United States of America,43863,SURRY,422832203,Dominion Surry Power Station
1016600,Sutter Energy Center,United States of America,5611,Sutter Energy Center Gas Plant CA USA,43890,SUTTER ENERGY CENTER,,
1016609,Sweeny Cogen Facility,United States of America,5618,Sweeny Cogen Facility Gas Plant TX USA,43998,SWEENY COGEN FACILITY,,
1016630,T H Wharton,United States of America,5628,T H Wharton Gas Plant TX USA,45165,T H WHARTON,126452423,T. H. Wharton Power Plant
1016638,Taft Cogeneration Facility,United States of America,5634,Taft Cogeneration Facility Gas Plant LA USA,72104,TAFT COGENERATION FACILITY,,
1016644,Talbot County Energy,United States of America,5643,Talbot County Energy Gas Plant GA USA,44353,TALBOT COUNTY ENERGY,,
1016651,Tanners Creek,United States of America,1705,Tanners Creek Coal Power Plant IN USA,70508,TANNERS CREEK,,
1016677,Tenaska Central Alabama Generating Stn,United States of America,5683,Tenaska Central Alabama Generating Stn Gas Plant AL USA,44962,TENASKA CENTRAL ALABAMA GENERATING STN,164658812,Tenaska Central Alabama Generation Station
1016678,Tenaska Frontier Generation Station,United States of America,5685,Tenaska Frontier Generation Station Gas Plant TX USA,44964,TENASKA FRONTIER GENERATION STATION,205129452,Tenaska Frontier Generating Station
1016679,Tenaska Gateway Generating Station,United States of America,5686,Tenaska Gateway Generating Station Gas Plant TX USA,44965,TENASKA GATEWAY GENERATING STATION,82950820,Tenaska Virginia Generating Station
1016680,Tenaska Georgia Generation Facility,United States of America,5687,Tenaska Georgia Generation Facility Gas Plant GA USA,44966,TENASKA GEORGIA GENERATION FACILITY,,
1016681,Tenaska Lindsay Hill Generating Station,United States of America,5688,Tenaska Lindsay Hill Generating Station Gas Plant AL USA,44968,TENASKA LINDSAY HILL GENERATING STATION,164658810,Tenaska Lindsay Hill Generating Station
1016682,Tenaska Virginia Generating Station,United States of America,5689,Tenaska Virginia Generating Station Gas Plant VA USA,44969,TENASKA VIRGINIA GENERATING STATION,82950820,Tenaska Virginia Generating Station
1016711,The Dalles,United States of America,45856,The Dalles Hydro Power Plant OR USA,45210,THE DALLES,422872608,The Dalles Powerhouse
1016728,Thomas C Ferguson,United States of America,5708,Thomas C Ferguson Gas Plant TX USA,44792,THOMAS C FERGUSON,,
1016730,Thomas Hill,United States of America,1726,Thomas Hill Coal Plant MO USA,45279,THOMAS HILL,,
1016745,Three Mile Island,United States of America,43793,Three Mile Island I Nuclear Power Plant United States of America,45319,THREE MILE ISLAND,114249907,Three Mile Island
1016780,Tolk,United States of America,1741,Tolk Coal Plant TX USA,45746,TOLK,,
1016786,Topaz Solar Farm,United States of America,45315,Topaz Solar PV Farm California USA,58680,TOPAZ SOLAR FARM,320842292,Topaz Solar Farm
1016803,Tracy,United States of America,5762,Tracy Gas Plant NV USA,46127,TRACY,90091909,Frank A. Tracy Generating Station
1016810,Transalta Centralia Generation,United States of America,44403,Transalta Centralia Generation Coal Plant WA USA,70988,TRANSALTA CENTRALIA GENERATION,,
1016817,Trenton Channel,United States of America,1748,Trenton Channel Coal Plant MI USA,46235,TRENTON CHANNEL,186966291,Trenton Channel Power Plant
1016827,Trimble County,United States of America,1752,Trimble County Coal Power Plant KY USA,78737,TRIMBLE COUNTY,144178065,Trimble County Generating Station
1016835,Troy Energy LLC,United States of America,5790,Troy Energy LLC Gas Plant OH USA,46385,TROY ENERGY LLC,254362770,Troy Energy LLC
1016858,Turkey Point,United States of America,5810,Turkey Point Oil Plant FL USA,70445,TURKEY POINT,,
1016870,TVA Southaven Combined Cycle,United States of America,,,42570,TVA SOUTHAVEN COMBINED CYCLE,90962695,Southaven Combined-Cycle Plant
1016912,Union Power Partners LP,United States of America,5848,Union Power Partners LP Gas Plant AR USA,47078,UNION POWER PARTNERS LP,,
1016970,Urquhart,United States of America,1804,Urquhart Coal Plant SC USA,47292,URQUHART,170166817,Urquhart Station
1016979,V C Summer,United States of America,5948,Virgil C. Summer Nuclear Power Plant United States of America,43678,V C SUMMER,359445492,Virgil C. Summer Nuclear Generating Station Unit 1
1016980,V H Braunig,United States of America,5889,V H Braunig Gas Plant TX USA,48063,V H BRAUNIG,,
1016996,Valley (CA),United States of America,5903,Valley Gas Plant CA USA,,,,
1016997,Valley (TX),United States of America,5904,Valley Gas Plant TX USA,,,,
1017011,Vandolah Power Station,United States of America,5912,Vandolah Power Station Gas Plant FL USA,47727,VANDOLAH POWER STATION,,
1017019,Venice,United States of America,5920,Venice Gas Plant IL USA,47939,VENICE (72),,
1017027,Vermillion Energy Facility,United States of America,5924,Vermillion Energy Facility Gas Plant IN USA,47997,VERMILLION ENERGY FACILITY,,
1017037,Victor J Daniel Jr,United States of America,1818,Victor J Daniel Jr Coal Plant MS USA,48440,VICTOR J DANIEL JR,130060636,Victor J. Daniel Electric Generating Plant
1017066,Virginia City Hybrid Energy Center,United States of America,,,42898,VIRGINIA CITY HYBRID,,
1017072,Vogtle,United States of America,5954,Vogtle Nuclear Power Plant United States of America,70450,VOGTLE,160057249,Vogtle Electric Generating Plant - Units 1 2
1017076,W A Parish,United States of America,1825,W A Parish Coal Plant TX USA,48638,W A PARISH,43706421,W. A. Parish Electric Generating Station
1017080,W H Zimmer,United States of America,1829,W H Zimmer Coal Plant OH USA,51019,W H ZIMMER,129145081,W. H. Zimmer Generating Station
1017086,Wabash River,United States of America,1834,Wabash River Coal Power Plant IN USA,70516,WABASH RIVER 1,,
1017115,Walnut Creek Energy Park,United States of America,,,48820,WALNUT CREEK PEAKER,,
1017121,Walter Scott Jr Energy Center,United States of America,,,9542,WALTER SCOTT JR ENERGY CENTER,,
1017127,Wanapum,United States of America,1848,Wanapum Hydro Power Plant WA USA,70994,WANAPUM,419361416,Wanapum Powerhouse
1017129,Wansley,United States of America,1850,Wansley Coal Power Plant GA USA,48900,WANSLEY,159784562,Wansley Unit 6 & 7
1017130,Wansley Combined Cycle,United States of America,5981,Wansley Combined Cycle Gas Plant GA USA,48901,WANSLEY COMBINED CYCLE,,
1017131,Wansley Unit 9,United States of America,5982,Wansley Unit 9 Gas Plant GA USA,48902,WANSLEY UNIT 9,159784558,Wansley Unit 9
1017142,Warren County,United States of America,,,58732,WARREN COUNTY (NJ) PPL,,
1017148,Warrick,United States of America,1856,Warrick Coal Power Plant IN USA,48958,WARRICK,,
