country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
AUS,Australia,Club Merrylands,AUS0000402,0.8,-33.8381,150.9905,Oil,,,,,Club Merrylands,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Cluny,AUS0000125,17.0,-42.5064,146.6812,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Cockburn,AUS0000183,240.0,-32.2001,115.7737,Gas,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Codrington Wind Farm,AUS0000015,18.2,-38.2835,141.9547,Wind,,,,,Energy Pacific (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Collgar Wind Farm,AUS0000307,206.0,-31.5002,118.4633,Wind,,,,,UBS IIT/ REST,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Collie (Bluewaters),AUS0000184,416.0,-33.3310,116.2290,Coal,,,,,Griffin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Collie A,AUS0000208,340.0,-33.3422,116.2612,Coal,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Collinsville,AUS0000179,190.0,-20.5447,147.8049,Coal,,,,,RATCH Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Colongra,AUS0000271,724.0,-33.2099,151.5448,Gas,,,,,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Condamine A,AUS0000154,144.0,-26.6682,150.2700,Gas,,,,,Queensland Gas Company,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Condong Sugar Mill,AUS0000263,30.0,-28.3138,153.4341,Biomass,,,,,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Copeton,AUS0000301,20.0,-29.9102,150.9235,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Coral Bay Diesel Backup,AUS0000351,2.24,-23.1521,113.7762,Oil,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Coral Bay Wind Turbines,AUS0000350,0.83,-23.1544,113.7721,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Corio,AUS0000336,1.0,-38.0587,144.4056,Waste,,,,,EDL LFG Vic Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Crookwell Wind Farm,AUS0000046,4.8,-34.5165,149.5425,Wind,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Cue,AUS0000360,0.8,-27.4212,117.8895,Oil,,,,,Energy Developments,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Cullerin Range Wind Farm,AUS0000003,30.0,-34.8050,149.4001,Wind,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Daandine,AUS0000155,30.0,-27.0863,150.9430,Gas,,,,,Energy Infrastructure Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Dampier,AUS0000185,120.0,-20.6480,116.7219,Gas,,,,,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Darling Downs,AUS0000156,644.0,-27.1169,150.8942,Gas,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Darlot Gold Mine,AUS0000321,11.7,-27.8972,121.2698,Gas,,,,,Barrick Gold,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,185.0,-36.5564,147.5206,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Denham Diesel Backup,AUS0000353,1.6,-25.9167,113.5340,Oil,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Denham Wind Turbines,AUS0000352,0.92,-25.9115,113.5493,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Derby,AUS0000366,12.53,-17.3141,123.6441,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Devils Gate,AUS0000136,63.0,-41.3505,146.2632,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Diamantina,AUS0000459,242.0,-20.7837,139.4833,Gas,,,,,APA Group and AGL Energy Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,,,,,,
AUS,Australia,Djarindjin,AUS0000380,0.7,-16.5199,122.9036,Oil,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,DoubleTree by Hilton Hotel,AUS0000468,0.3,-23.7150,133.8795,Solar,,,,,DoubleTree by Hilton Hotel (was Alice Springs Crowne Plaza),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2014,,,,,
AUS,Australia,Dry Creek,AUS0000233,156.0,-34.8475,138.5818,Gas,,,,,Synergen Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,EarthPower Biomass Plant,AUS0000272,3.9,-33.8204,151.0420,Waste,,,,,Earthpower Technologies Sydney Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eastern Creek,AUS0000045,5.0,-33.8142,150.8537,Waste,,,,,Energy Developments LFG(NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eastern Creek 2,AUS0000044,7.7,-33.8125,150.8617,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eildon,AUS0000084,135.0,-37.2220,145.9215,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eildon Small Hydro,AUS0000335,4.5,-37.2431,145.8974,Hydro,,,,,Pacific Hydro Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Emu Downs Wind Farm,AUS0000043,79.2,-30.4881,115.3370,Wind,,,,,Griffin Energy & Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Energy Brix,AUS0000085,189.0,-38.2546,146.4137,Coal,,,,,Energy Brix (Aust) Corp,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eraring,AUS0000273,42.0,-33.0617,151.5223,Oil,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Eraring,AUS0000306,2820.0,-33.0621,151.5206,Coal,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Ernabella,AUS0000463,0.01,-26.2780,132.1314,Oil,,,,,Ananga Pitjantjatjara Council,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Erskine Park,AUS0000403,0.4,-33.8182,150.8032,Gas,,,,,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Esperance,AUS0000186,39.0,-33.8762,121.8998,Gas,,,,,Infrastructure Capital Group,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Esperance Wind Farm Nine Mile Beach,AUS0000042,3.6,-33.8927,121.7778,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Esperance Wind Farm Ten Mile Lagoon,AUS0000391,2.03,-33.8802,121.7690,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Exmouth,AUS0000372,8.0,-21.9465,114.1250,Gas,,,,,Burns and Roe Worley,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Exmouth Advanced Mini Wind Farm,AUS0000388,0.06,-21.8126,114.1335,Wind,,,,,,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Fisher,AUS0000135,46.0,-41.6732,146.2685,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Fitzroy Crossing,AUS0000367,4.06,-18.1956,125.5597,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Fraser Coast Community Solar Farm,AUS0000435,0.4,-25.3184,152.7902,Solar,,,,,Wide Bay Water Corporation,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Gadara,AUS0000274,20.0,-35.2959,148.1371,Biomass,,,,,Visy Pulp & Paper,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Gascoyne Junction,AUS0000383,0.4,-25.0557,115.2083,Oil,,,,,Energy Developments,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Geraldton,AUS0000187,21.0,-28.7701,114.6485,Gas,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,German Creek,AUS0000157,31.8,-22.9281,148.5515,Gas,,,,,Energy Developments CSM (Qld) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Gladstone,AUS0000158,1680.0,-23.8508,151.2187,Coal,,,,,GPS Joint Venture,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Glenbawn,AUS0000275,5.0,-32.1097,150.9982,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Glennies Creek,AUS0000276,10.0,-32.4598,151.1286,Gas,,,,,EnviroGen Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Glenorchy,AUS0000418,1.6,-42.8415,147.2550,Waste,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Gordon,AUS0000143,432.0,-42.7386,145.9812,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Gosnells,AUS0000331,1.1,-32.0228,116.0129,Waste,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Grange Avenue,AUS0000041,1.3,-33.7029,150.8312,Waste,,,,,Energy Developments LFG (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Grasmere Wind Farm (Albany stage II),AUS0000309,13.8,-35.0507,117.7638,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Greenough River Solar Farm,AUS0000474,10.0,-28.9043,115.1119,Solar,,,,,Verve Energy/GE Energy Financial Services JV,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2014,,,,,
AUS,Australia,Gunning,AUS0000040,46.5,-34.6958,149.3832,Wind,,,,,Acciona Energy Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Guthega,AUS0000303,60.0,-36.3501,148.4135,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallam Road,AUS0000077,6.7,-38.0533,145.2699,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett,AUS0000250,228.3,-33.3487,138.7517,Gas,,,,,TRUenergy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 1 Brown Hill  Wind Farm,AUS0000022,94.5,-33.3397,138.7323,Wind,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 1 Brown Hill  Wind Farm,AUS0000453,94.5,-33.3950,138.7299,Wind,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 2 Hallet Hill  Wind Farm,AUS0000023,71.4,-33.5226,138.8552,Wind,,,,,ANZ Energy Infrastructure Trust,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 2 Hallet Hill  Wind Farm,AUS0000455,71.4,-33.5717,138.8580,Wind,,,,,ANZ Energy Infrastructure Trust,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 4 North Brown Hill  Wind Farm,AUS0000024,132.3,-33.3093,138.7296,Wind,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hallett 5 The Bluff  Wind Farm,AUS0000454,94.5,-33.3855,138.7928,Wind,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Halls Creek,AUS0000368,3.69,-18.2328,127.6619,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hazelwood,AUS0000087,1600.0,-38.2731,146.3923,Coal,,,,,Hazelwood Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Henderson,AUS0000355,3.2,-32.1650,115.8008,Waste,,,,,Waste Gas Resources,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hermannsburg,AUS0000471,0.19,-23.9374,132.7719,Solar,,,,,Solar Systems,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2014,,,,,
AUS,Australia,Highbury,AUS0000343,1.0,-34.8490,138.7203,Waste,,,,,EDL LFG SA Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hobart,AUS0000419,1.0,-42.8883,147.2888,Waste,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hopetoun Diesel Backup,AUS0000412,1.3,-33.9050,120.1299,Oil,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hopetoun Wind Turbines,AUS0000413,1.2,-33.9078,120.1297,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hume,AUS0000076,58.0,-36.1066,147.0326,Hydro,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hunter,AUS0000277,29.0,-32.8360,151.4505,Oil,,,,,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Hunter Valley,AUS0000278,50.0,-32.3893,150.9664,Gas,,,,,Macquarie Generation,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Inkerman Sugar Mill,AUS0000145,10.5,-19.6422,147.4016,Biomass,,,,,CSR,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Invicta Sugar Mill,AUS0000056,50.0,-19.5167,147.1065,Biomass,,,,,CSR,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Isis Central Sugar Mill,AUS0000159,25.0,-25.1940,152.2086,Biomass,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Jacks Gully,AUS0000039,2.3,-34.0734,150.7427,Waste,,,,,Energy Developments LFG (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Jeeralang A,AUS0000088,212.0,-38.2753,146.4263,Gas,,,,,Industry Funds Management Nominees Ltd Ecogen Holdings,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Jeeralang B,AUS0000089,228.0,-38.2746,146.4249,Gas,,,,,Industry Funds Management Nominees Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Jindabyne Dam Mini Hydro,AUS0000021,1.1,-36.4351,148.6333,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,John Butters,AUS0000134,143.0,-42.1548,145.5345,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Jounama,AUS0000038,14.4,-35.5620,148.3055,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
