Plant Code,Country,Plant Name,Owner,Latitude,Longitude,Primary Fuel,Total Capacity (MW),Net Generation (MWh),Operating Year,,,Total cap. (MW),Total gen. (MWh),
BRA0028630,Brazil,,,-4.125556,-38.150278,Wind,25.2,0,2009,,,,,
BRA0028630,Brazil,,,-4.125556,-38.150278,Wind,25.2,0,2009,,,,,
BRA0028630,Brazil,,,-4.125556,-38.150278,Wind,25.2,33919.2,2009,,,,,
BRA0028631,Brazil,,,-2.905097,-41.039248,Wind,105,299901.84,2009,,,,,
BRA0028631,Brazil,,,-2.905097,-41.039248,Wind,105,303473.52,2009,,,,,
BRA0028631,Brazil,,,-2.905097,-41.039248,Wind,105,268178.4,2009,,,,,
BRA0028038,Brazil,,,-29.87241,-51.137435,Gas,248.5726,1104017.04,2001,,,,,
BRA0028038,Brazil,,,-29.87241,-51.137435,Gas,248.5726,613502.4,2001,,,,,
BRA0028038,Brazil,,,-29.87241,-51.137435,Gas,248.5726,5913.6,2001,,,,,
BRA0001161,Brazil,,,-25.426944,-54.593056,Hydro,7000,39652536,1989,,,,,
BRA0001161,Brazil,,,-25.426944,-54.593056,Hydro,7000,39588864,1989,,,,,
BRA0001161,Brazil,,,-25.426944,-54.593056,Hydro,7000,48898584,1989,,,,,
BRA0030350,Brazil,,,-30.801842,-55.714248,Wind,30,102520.32,2011,,,,,
BRA0030350,Brazil,,,-30.801842,-55.714248,Wind,30,82918.08,2011,,,,,
BRA0030350,Brazil,,,-30.801842,-55.714248,Wind,30,0,2011,,,,,
BRA0002952,Brazil,,,-2.62193,-60.250165,Oil,552.564,0,1973,,,,,
BRA0002952,Brazil,,,-2.62193,-60.250165,Oil,552.564,0,1973,,,,,
BRA0002952,Brazil,,,-2.62193,-60.250165,Oil,552.564,0,1973,,,,,
BRA0030355,Brazil,,,-15.27137,-49.157965,Biomass,48,0,2011,,,,,
BRA0030355,Brazil,,,-15.27137,-49.157965,Biomass,48,0,2011,,,,,
BRA0030355,Brazil,,,-15.27137,-49.157965,Biomass,48,0,2011,,,,,
BRA0002958,Brazil,,,-20.61579,-48.0004,Biomass,97,0,1994,,,,,
BRA0002958,Brazil,,,-20.61579,-48.0004,Biomass,97,0,1994,,,,,
BRA0002958,Brazil,,,-20.61579,-48.0004,Biomass,97,534223.2,1994,,,,,
BRA0027484,Brazil,,,-18.659722,-48.435278,Hydro,210,887544,2007,,,,,
BRA0027484,Brazil,,,-18.659722,-48.435278,Hydro,210,800016,2007,,,,,
BRA0027484,Brazil,,,-18.659722,-48.435278,Hydro,210,983304,2007,,,,,
BRA0030443,Brazil,,,-9.874592,-41.095715,Wind,30,122119.2,2013,,,,,
BRA0030443,Brazil,,,-9.874592,-41.095715,Wind,30,111488.16,2013,,,,,
BRA0030443,Brazil,,,-9.874592,-41.095715,Wind,30,0,2013,,,,,
BRA0000190,Brazil,,,-1.915833,-59.473333,Hydro,249.75,1308048,1989,,,,,
BRA0000190,Brazil,,,-1.915833,-59.473333,Hydro,249.75,1075872,1989,,,,,
BRA0000190,Brazil,,,-1.915833,-59.473333,Hydro,249.75,487284,1989,,,,,
BRA0001084,Brazil,,,-23.875278,-46.448611,Hydro,889,323568,1926,,,,,
BRA0001084,Brazil,,,-23.875278,-46.448611,Hydro,889,245280,1926,,,,,
BRA0001084,Brazil,,,-23.875278,-46.448611,Hydro,889,442209.6,1926,,,,,
BRA0030290,Brazil,,,-5.16732,-36.406751,Wind,26,89898.48,2011,,,,,
BRA0030290,Brazil,,,-5.16732,-36.406751,Wind,26,92058.96,2011,,,,,
BRA0030290,Brazil,,,-5.16732,-36.406751,Wind,26,95659.2,2011,,,,,
BRA0030295,Brazil,,,-3.54216,-38.878403,Wind,18.9,0,2014,,,,,
BRA0030295,Brazil,,,-3.54216,-38.878403,Wind,18.9,0,2014,,,,,
BRA0030295,Brazil,,,-3.54216,-38.878403,Wind,18.9,91072.8,2014,,,,,
BRA0027733,Brazil,,,-25.584343,-49.346368,Gas,484.15,3554616.24,2002,,,,,
BRA0027733,Brazil,,,-25.584343,-49.346368,Gas,484.15,2463575.52,2002,,,,,
BRA0027733,Brazil,,,-25.584343,-49.346368,Gas,484.15,79833.6,2002,,,,,
BRA0030053,Brazil,,,-21.209697,-50.189535,Biomass,65,0,2012,,,,,
BRA0030053,Brazil,,,-21.209697,-50.189535,Biomass,65,0,2012,,,,,
BRA0030053,Brazil,,,-21.209697,-50.189535,Biomass,65,8652,2012,,,,,
BRA0001401,Brazil,,,-14.874444,-55.785833,Hydro,210.9,770952,2000,,,,,
BRA0001401,Brazil,,,-14.874444,-55.785833,Hydro,210.9,686448,2000,,,,,
BRA0001401,Brazil,,,-14.874444,-55.785833,Hydro,210.9,636316.8,2000,,,,,
BRA0000866,Brazil,,,-17.989283,-48.531028,Hydro,375.3,1850184,1996,,,,,
BRA0000866,Brazil,,,-17.989283,-48.531028,Hydro,375.3,1480416,1996,,,,,
BRA0000866,Brazil,,,-17.989283,-48.531028,Hydro,375.3,1305679.2,1996,,,,,
BRA0031344,Brazil,,,-14.141481,-42.478267,Wind,23.8,0,2015,,,,,
BRA0031344,Brazil,,,-14.141481,-42.478267,Wind,23.8,0,2015,,,,,
BRA0031344,Brazil,,,-14.141481,-42.478267,Wind,23.8,156609.6,2015,,,,,
BRA0027968,Brazil,,,-29.030278,-51.520556,Hydro,130,689976,2004,,,,,
BRA0027968,Brazil,,,-29.030278,-51.520556,Hydro,130,668808,2004,,,,,
BRA0027968,Brazil,,,-29.030278,-51.520556,Hydro,130,517608,2004,,,,,
BRA0029718,Brazil,,,-21.51391,-54.701835,Biomass,90,0,2009,,,,,
BRA0029718,Brazil,,,-21.51391,-54.701835,Biomass,90,0,2009,,,,,
BRA0029718,Brazil,,,-21.51391,-54.701835,Biomass,90,662474.4,2009,,,,,
BRA0029719,Brazil,,,-8.28301,-35.025535,Oil,381.259,2332394.4,2013,,,,,
BRA0029719,Brazil,,,-8.28301,-35.025535,Oil,381.259,1669735.2,2013,,,,,
BRA0029719,Brazil,,,-8.28301,-35.025535,Oil,381.259,1385143.2,2013,,,,,
BRA0002715,Brazil,,,-25.783333,-52.133333,Hydro,1260,7553448,1992,,,,,
BRA0002715,Brazil,,,-25.783333,-52.133333,Hydro,1260,7304304,1992,,,,,
BRA0002715,Brazil,,,-25.783333,-52.133333,Hydro,1260,8127890.4,1992,,,,,
BRA0028225,Brazil,,,-5.37851,-36.809146,Gas,322.967,2597498.4,2008,,,,,
BRA0028225,Brazil,,,-5.37851,-36.809146,Gas,322.967,2421617.52,2008,,,,,
BRA0028225,Brazil,,,-5.37851,-36.809146,Gas,322.967,1956830.4,2008,,,,,
BRA0030455,Brazil,,,-9.863844,-41.104175,Wind,30,25068.96,2013,,,,,
BRA0030455,Brazil,,,-9.863844,-41.104175,Wind,30,0,2013,,,,,
BRA0030455,Brazil,,,-9.863844,-41.104175,Wind,30,0,2013,,,,,
BRA0001174,Brazil,,,-9.143992,-38.313367,Hydro,1479.6,4177656,1988,,,,,
BRA0001174,Brazil,,,-9.143992,-38.313367,Hydro,1479.6,3713640,1988,,,,,
BRA0001174,Brazil,,,-9.143992,-38.313367,Hydro,1479.6,3173839.2,1988,,,,,
BRA0029554,Brazil,,,-12.656565,-38.265535,Oil,151.7,872141.76,2009,,,,,
BRA0029554,Brazil,,,-12.656565,-38.265535,Oil,151.7,685814.64,2009,,,,,
BRA0029554,Brazil,,,-12.656565,-38.265535,Oil,151.7,316411.2,2009,,,,,
BRA0029555,Brazil,,,-12.686287,-38.292479,Oil,150,858893.28,2010,,,,,
BRA0029555,Brazil,,,-12.686287,-38.292479,Oil,150,483050.4,2010,,,,,
BRA0029555,Brazil,,,-12.686287,-38.292479,Oil,150,235468.8,2010,,,,,
BRA0002555,Brazil,,,-22.6,-52.869444,Hydro,354,1949808,1987,,,,,
BRA0002555,Brazil,,,-22.6,-52.869444,Hydro,354,2224152,1987,,,,,
BRA0002555,Brazil,,,-22.6,-52.869444,Hydro,354,2539404,1987,,,,,
BRA0028532,Brazil,,,-6.355454,-39.289146,Oil,14.76,0,2002,,,,,
BRA0028532,Brazil,,,-6.355454,-39.289146,Oil,14.76,0,2002,,,,,
BRA0028532,Brazil,,,-6.355454,-39.289146,Oil,14.76,285.6,2002,,,,,
BRA0028531,Brazil,,,-4.549065,-37.760535,Oil,11.48,0,2002,,,,,
BRA0028531,Brazil,,,-4.549065,-37.760535,Oil,11.48,0,2002,,,,,
BRA0028531,Brazil,,,-4.549065,-37.760535,Oil,11.48,268.8,2002,,,,,
BRA0030203,Brazil,,,-19.75401,-40.376535,Gas,337.6,2598319.92,2013,,,,,
BRA0030203,Brazil,,,-19.75401,-40.376535,Gas,337.6,1005264.96,2013,,,,,
BRA0030203,Brazil,,,-19.75401,-40.376535,Gas,337.6,1484834.4,2013,,,,,
BRA0002003,Brazil,,,-29.016667,-53.183333,Hydro,158,958272,1973,,,,,
BRA0002003,Brazil,,,-29.016667,-53.183333,Hydro,158,872256,1973,,,,,
BRA0002003,Brazil,,,-29.016667,-53.183333,Hydro,158,823586.4,1973,,,,,
BRA0002553,Brazil,,,-20.916667,-41.7,Hydro,55,182112,2000,,,,,
BRA0002553,Brazil,,,-20.916667,-41.7,Hydro,55,94752,2000,,,,,
BRA0002553,Brazil,,,-20.916667,-41.7,Hydro,55,136029.6,2000,,,,,
BRA0030054,Brazil,,,-19.532269,-39.799242,Gas,204,1653807.12,2010,,,,,
BRA0030054,Brazil,,,-19.532269,-39.799242,Gas,204,1636837.44,2010,,,,,
BRA0030054,Brazil,,,-19.532269,-39.799242,Gas,204,1575621.6,2010,,,,,
BRA0028887,Brazil,,,-4.447197,-37.759557,Wind,50,186149.04,2010,,,,,
BRA0028887,Brazil,,,-4.447197,-37.759557,Wind,50,190508.64,2010,,,,,
BRA0028887,Brazil,,,-4.447197,-37.759557,Wind,50,180129.6,2010,,,,,
BRA0001079,Brazil,,,-19.708333,-42.96,Hydro,140.04,267960,1997,,,,,
BRA0001079,Brazil,,,-19.708333,-42.96,Hydro,140.04,221592,1997,,,,,
BRA0001079,Brazil,,,-19.708333,-42.96,Hydro,140.04,269220,1997,,,,,
BRA0028923,Brazil,,,-3.024103,-59.959186,Oil,15.6,0,2008,,,,,
BRA0028923,Brazil,,,-3.024103,-59.959186,Oil,15.6,0,2008,,,,,
BRA0028923,Brazil,,,-3.024103,-59.959186,Oil,15.6,0,2008,,,,,
BRA0000203,Brazil,,,-22.153333,-48.7525,Hydro,136.8,401856,1969,,,,,
BRA0000203,Brazil,,,-22.153333,-48.7525,Hydro,136.8,576072,1969,,,,,
BRA0000203,Brazil,,,-22.153333,-48.7525,Hydro,136.8,772312.8,1969,,,,,
BRA0030321,Brazil,,,-13.860574,-42.657342,Wind,30.4,0,2014,,,,,
BRA0030321,Brazil,,,-13.860574,-42.657342,Wind,30.4,0,2014,,,,,
BRA0026792,Brazil,,,-0.65,-52.516667,Hydro,373.4,0,2014,,,,,
BRA0026792,Brazil,,,-0.65,-52.516667,Hydro,373.4,0,2014,,,,,
BRA0026792,Brazil,,,-0.65,-52.516667,Hydro,373.4,1305141.6,2014,,,,,
BRA0029668,Brazil,,,-3.52743,-44.517385,Oil,165.87,901410.72,2010,,,,,
BRA0029668,Brazil,,,-3.52743,-44.517385,Oil,165.87,834351.84,2010,,,,,
BRA0029668,Brazil,,,-3.52743,-44.517385,Oil,165.87,378352.8,2010,,,,,
BRA0002167,Brazil,,,-26.65,-52.533333,Hydro,121.5,645456,2003,,,,,
BRA0002167,Brazil,,,-26.65,-52.533333,Hydro,121.5,750792,2003,,,,,
BRA0002167,Brazil,,,-26.65,-52.533333,Hydro,121.5,674217.6,2003,,,,,
BRA0002821,Brazil,,,-22.541944,-52,Hydro,525,2181984,1992,,,,,
BRA0002821,Brazil,,,-22.541944,-52,Hydro,525,2443728,1992,,,,,
BRA0002821,Brazil,,,-22.541944,-52,Hydro,525,3079591.2,1992,,,,,
BRA0028028,Brazil,,,-20.81711,-48.813235,Biomass,9.4,0,1980,,,,,
BRA0028028,Brazil,,,-20.81711,-48.813235,Biomass,9.4,0,1980,,,,,
BRA0001269,Brazil,,,-14.756111,-58.023056,Hydro,42,0,1995,,,,,
BRA0001269,Brazil,,,-14.756111,-58.023056,Hydro,42,0,1995,,,,,
BRA0001269,Brazil,,,-14.756111,-58.023056,Hydro,42,185858.4,1995,,,,,
BRA0000208,Brazil,,,-22.519444,-48.534444,Hydro,140.76,289800,1963,,,,,
BRA0000208,Brazil,,,-22.519444,-48.534444,Hydro,140.76,455448,1963,,,,,
BRA0000208,Brazil,,,-22.519444,-48.534444,Hydro,140.76,633007.2,1963,,,,,
BRA0001304,Brazil,,,-9.757222,-48.371389,Hydro,902.5,4706520,2001,,,,,
BRA0001304,Brazil,,,-9.757222,-48.371389,Hydro,902.5,3817296,2001,,,,,
BRA0001304,Brazil,,,-9.757222,-48.371389,Hydro,902.5,2972004,2001,,,,,
BRA0027862,Brazil,,,-12.75851,-60.127757,Oil,23.75,0,1984,,,,,
BRA0027862,Brazil,,,-12.75851,-60.127757,Oil,23.75,0,1984,,,,,
BRA0028353,Brazil,,,-12.239083,-48.382369,Hydro,498.75,2393328,2006,,,,,
BRA0028353,Brazil,,,-12.239083,-48.382369,Hydro,498.75,2041200,2006,,,,,
BRA0028353,Brazil,,,-12.239083,-48.382369,Hydro,498.75,1706695.2,2006,,,,,
BRA0028537,Brazil,,,-4.842399,-42.183591,Oil,13.12,0,2002,,,,,
BRA0028537,Brazil,,,-4.842399,-42.183591,Oil,13.12,0,2002,,,,,
BRA0028537,Brazil,,,-4.842399,-42.183591,Oil,13.12,252,2002,,,,,
BRA0002889,Brazil,,,-3.832222,-49.652222,Hydro,8535,39613392,1984,,,,,
BRA0002889,Brazil,,,-3.832222,-49.652222,Hydro,8535,35200032,1984,,,,,
BRA0002889,Brazil,,,-3.832222,-49.652222,Hydro,8535,25852948.8,1984,,,,,
BRA0030349,Brazil,,,-30.848473,-55.685552,Wind,30,105109.2,2011,,,,,
BRA0030349,Brazil,,,-30.848473,-55.685552,Wind,30,83758.08,2011,,,,,
BRA0030349,Brazil,,,-30.848473,-55.685552,Wind,30,0,2011,,,,,
BRA0030348,Brazil,,,-30.840661,-55.725111,Wind,30,98458.08,2012,,,,,
BRA0030348,Brazil,,,-30.840661,-55.725111,Wind,30,80707.2,2012,,,,,
BRA0030348,Brazil,,,-30.840661,-55.725111,Wind,30,0,2012,,,,,
BRA0001552,Brazil,,,-21.118889,-50.201111,Hydro,347.4,955920,1982,,,,,
BRA0001552,Brazil,,,-21.118889,-50.201111,Hydro,347.4,1292760,1982,,,,,
BRA0001552,Brazil,,,-21.118889,-50.201111,Hydro,347.4,1816836,1982,,,,,
BRA0027244,Brazil,,,-17.090647,-54.830736,Hydro,156,1019088,2002,,,,,
BRA0027244,Brazil,,,-17.090647,-54.830736,Hydro,156,918792,2002,,,,,
BRA0027244,Brazil,,,-17.090647,-54.830736,Hydro,156,588084,2002,,,,,
BRA0029641,Brazil,,,-7.16141,-34.860315,Oil,170.852,991060.56,2010,,,,,
BRA0029641,Brazil,,,-7.16141,-34.860315,Oil,170.852,1010704.8,2010,,,,,
BRA0029641,Brazil,,,-7.16141,-34.860315,Oil,170.852,495381.6,2010,,,,,
BRA0031079,Brazil,,,-3.896667,-40.610556,Hydro,0.86,0,2013,,,,,
BRA0031079,Brazil,,,-3.896667,-40.610556,Hydro,0.86,0,2013,,,,,
BRA0031079,Brazil,,,-3.896667,-40.610556,Hydro,0.86,0,2013,,,,,
BRA0031193,Brazil,,,-4.814121,-44.343646,Gas,56.277,385615.44,2013,,,,,
BRA0031193,Brazil,,,-4.814121,-44.343646,Gas,56.277,409311.84,2013,,,,,
BRA0031193,Brazil,,,-4.814121,-44.343646,Gas,56.277,212200.8,2013,,,,,
BRA0028443,Brazil,,,-5.124306,-36.383306,Wind,100.65,283775.52,2011,,,,,
BRA0028443,Brazil,,,-5.124306,-36.383306,Wind,100.65,287537.04,2011,,,,,
BRA0028443,Brazil,,,-5.124306,-36.383306,Wind,100.65,283365.6,2011,,,,,
BRA0001097,Brazil,,,-21.759167,-48.990556,Hydro,131.49,512232,1969,,,,,
BRA0001097,Brazil,,,-21.759167,-48.990556,Hydro,131.49,617736,1969,,,,,
BRA0001097,Brazil,,,-21.759167,-48.990556,Hydro,131.49,834976.8,1969,,,,,
BRA0028538,Brazil,,,-5.032121,-42.435813,Oil,13.12,0,2002,,,,,
BRA0028538,Brazil,,,-5.032121,-42.435813,Oil,13.12,0,2002,,,,,
BRA0028538,Brazil,,,-5.032121,-42.435813,Oil,13.12,218.4,2002,,,,,
BRA0030511,Brazil,,,-6.033889,-36.544,Wind,30,0,2016,,,,,
BRA0030511,Brazil,,,-6.033889,-36.544,Wind,30,0,2016,,,,,
BRA0030511,Brazil,,,-6.033889,-36.544,Wind,30,183909.6,2016,,,,,
BRA0029456,Brazil,,,-28.139444,-55.047778,Hydro,77,0,2012,,,,,
BRA0029456,Brazil,,,-28.139444,-55.047778,Hydro,77,0,2012,,,,,
BRA0029456,Brazil,,,-28.139444,-55.047778,Hydro,77,402948,2012,,,,,
BRA0030199,Brazil,,,-23.095732,-49.58359,Biomass,76,265752.48,2011,,,,,
BRA0030199,Brazil,,,-23.095732,-49.58359,Biomass,76,274369.2,2011,,,,,
BRA0030199,Brazil,,,-23.095732,-49.58359,Biomass,76,279921.6,2011,,,,,
BRA0030697,Brazil,,,-3.098412,-39.666283,Wind,24.3,0,2014,,,,,
BRA0030697,Brazil,,,-3.098412,-39.666283,Wind,24.3,0,2014,,,,,
BRA0030697,Brazil,,,-3.098412,-39.666283,Wind,24.3,89628,2014,,,,,
BRA0029556,Brazil,,,-5.86881,-35.304648,Oil,66.4,216800.64,2009,,,,,
BRA0029556,Brazil,,,-5.86881,-35.304648,Oil,66.4,218141.28,2009,,,,,
BRA0029556,Brazil,,,-5.86881,-35.304648,Oil,66.4,34339.2,2009,,,,,
BRA0030695,Brazil,,,-3.098249,-39.678552,Wind,21.6,0,2014,,,,,
BRA0030695,Brazil,,,-3.098249,-39.678552,Wind,21.6,0,2014,,,,,
BRA0030695,Brazil,,,-3.098249,-39.678552,Wind,21.6,75667.2,2014,,,,,
BRA0027130,Brazil,,,-2.811667,-54.298889,Hydro,30.3,199920,1977,,,,,
BRA0027130,Brazil,,,-2.811667,-54.298889,Hydro,30.3,201264,1977,,,,,
BRA0027130,Brazil,,,-2.811667,-54.298889,Hydro,30.3,164808,1977,,,,,
BRA0001098,Brazil,,,-19.983333,-47.75,Hydro,210,750624,1998,,,,,
BRA0001098,Brazil,,,-19.983333,-47.75,Hydro,210,566832,1998,,,,,
BRA0001098,Brazil,,,-19.983333,-47.75,Hydro,210,913080,1998,,,,,
BRA0001417,Brazil,,,-20.301111,-49.196667,Hydro,1440,2800728,1975,,,,,
BRA0001417,Brazil,,,-20.301111,-49.196667,Hydro,1440,2174928,1975,,,,,
BRA0001417,Brazil,,,-20.301111,-49.196667,Hydro,1440,6320059.2,1975,,,,,
BRA0029461,Brazil,,,-20.526482,-51.234535,Biomass,40,0,2007,,,,,
BRA0029461,Brazil,,,-20.526482,-51.234535,Biomass,40,0,2007,,,,,
BRA0029461,Brazil,,,-20.526482,-51.234535,Biomass,40,0,2007,,,,,
BRA0002757,Brazil,,,-21.94,-43.37,Hydro,60,208320,1998,,,,,
BRA0002757,Brazil,,,-21.94,-43.37,Hydro,60,190512,1998,,,,,
BRA0002757,Brazil,,,-21.94,-43.37,Hydro,60,258720,1998,,,,,
BRA0030599,Brazil,,,-10.005454,-67.720535,Oil,43.839,0,2012,,,,,
BRA0030599,Brazil,,,-10.005454,-67.720535,Oil,43.839,0,2012,,,,,
BRA0030599,Brazil,,,-10.005454,-67.720535,Oil,43.839,0,2012,,,,,
BRA0027985,Brazil,,,-20.613056,-40.787778,Hydro,21,0,2008,,,,,
BRA0027985,Brazil,,,-20.613056,-40.787778,Hydro,21,0,2008,,,,,
BRA0027985,Brazil,,,-20.613056,-40.787778,Hydro,21,0,2008,,,,,
BRA0002672,Brazil,,,-25.65,-52.616667,Hydro,1420,7966056,1980,,,,,
BRA0002672,Brazil,,,-25.65,-52.616667,Hydro,1420,6998208,1980,,,,,
BRA0002672,Brazil,,,-25.65,-52.616667,Hydro,1420,8329154.4,1980,,,,,
BRA0029458,Brazil,,,-21.921111,-42.790278,Hydro,305.7,459312,2013,,,,,
BRA0029458,Brazil,,,-21.921111,-42.790278,Hydro,305.7,453600,2013,,,,,
BRA0029458,Brazil,,,-21.921111,-42.790278,Hydro,305.7,841310.4,2013,,,,,
BRA0002406,Brazil,,,-8.720454,-63.905257,Oil,43.448,0,1988,,,,,
BRA0002406,Brazil,,,-8.720454,-63.905257,Oil,43.448,0,1988,,,,,
BRA0002406,Brazil,,,-8.720454,-63.905257,Oil,43.448,0,1988,,,,,
BRA0001120,Brazil,,,-20.382222,-51.363611,Hydro,3444,11895240,1973,,,,,
BRA0001120,Brazil,,,-20.382222,-51.363611,Hydro,3444,9159192,1973,,,,,
BRA0001120,Brazil,,,-20.382222,-51.363611,Hydro,3444,13579120.8,1973,,,,,
BRA0028655,Brazil,,,-5.870621,-35.293312,Oil,53.12,191429.28,2009,,,,,
BRA0028655,Brazil,,,-5.870621,-35.293312,Oil,53.12,185324.16,2009,,,,,
BRA0028655,Brazil,,,-5.870621,-35.293312,Oil,53.12,30592.8,2009,,,,,
BRA0000917,Brazil,,,-20.150556,-47.279444,Hydro,1048,2352504,1969,,,,,
BRA0000917,Brazil,,,-20.150556,-47.279444,Hydro,1048,1537872,1969,,,,,
BRA0000917,Brazil,,,-20.150556,-47.279444,Hydro,1048,2760962.4,1969,,,,,
BRA0002176,Brazil,,,-16.208889,-47.321667,Hydro,105.45,448392,2004,,,,,
BRA0002176,Brazil,,,-16.208889,-47.321667,Hydro,105.45,298200,2004,,,,,
BRA0002176,Brazil,,,-16.208889,-47.321667,Hydro,105.45,177424.8,2004,,,,,
BRA0030340,Brazil,,,-4.968617,-36.900937,Wind,27.3,0,2014,,,,,
BRA0030340,Brazil,,,-4.968617,-36.900937,Wind,27.3,0,2014,,,,,
BRA0030340,Brazil,,,-4.968617,-36.900937,Wind,27.3,115449.6,2014,,,,,
BRA0001007,Brazil,,,-20.647057,-46.328599,Hydro,1216,2502696,1963,,,,,
BRA0001007,Brazil,,,-20.647057,-46.328599,Hydro,1216,1222200,1963,,,,,
BRA0001007,Brazil,,,-20.647057,-46.328599,Hydro,1216,3173637.6,1963,,,,,
BRA0028424,Brazil,,,-5.309701,-35.386705,Wind,49.3,144066.72,2006,,,,,
BRA0028424,Brazil,,,-5.309701,-35.386705,Wind,49.3,140327.04,2006,,,,,
BRA0028424,Brazil,,,-5.309701,-35.386705,Wind,49.3,142682.4,2006,,,,,
BRA0001946,Brazil,,,-16.80601,-49.914979,Oil,175.56,799713.6,2012,,,,,
BRA0001946,Brazil,,,-16.80601,-49.914979,Oil,175.56,419134.8,2012,,,,,
BRA0001946,Brazil,,,-16.80601,-49.914979,Oil,175.56,0,2012,,,,,
BRA0002077,Brazil,,,-23.154444,-49.38,Hydro,81,381024,2002,,,,,
BRA0002077,Brazil,,,-23.154444,-49.38,Hydro,81,388248,2002,,,,,
BRA0002077,Brazil,,,-23.154444,-49.38,Hydro,81,526797.6,2002,,,,,
IND0000001,India,AGARTALA GT,,,,Gas,109.5,617789.264,2002,,,,,
IND0000002,India,AKALTARA TPP,,,,Coal,1200,3035550,2014,,,,,
IND0000003,India,AKRIMOTA LIG,,,,Coal,250,1153421,2005,,,,,
IND0000004,India,ALIYAR,,,,Hydro,60,157558.25,1970,,,,,
IND0000005,India,ALLAIN DUHANGAN,,,,Hydro,192,674391.1,2010,,,,,
IND0000006,India,ALMATTI DAM,,,,Hydro,290,480594.95,2005,,,,,
IND0000007,India,AMAR KANTAK,,,,Coal,450,1887904,1992,,,,,
IND0000008,India,AMARAVATI TPP,,,,Coal,1350,1920971,2014,,,,,
IND0000009,India,ANANDPUR SAHIB ST-I&II,,,,Hydro,134,614412.5,1985,,,,,
IND0000010,India,"ANAPARA ""C""",,,,Coal,1200,7744000,2011,,,,,
IND0000011,India,ANDHRA,,,,Hydro,16.95,0,1987,,,,,
IND0000012,India,ANOOPGARH ST I&II,,,,Hydro,9,0,1988,,,,,
IND0000013,India,ANPARA,,,,Coal,1630,9670879,1992,,,,,
IND0000014,India,ANTA GT,,,,Gas,419.33,1611987,1989,,,,,
IND0000015,India,AURAIYA GT,,,,Gas,652,1607000,1989,,,,,
IND0000016,India,AVANTHA BHANDAR TPP,,,,Coal,600,0,2014,,,,,
IND0000017,India,B. BRIDGE D.G,,,,Oil,200,573274,1999,,,,,
IND0000018,India,BADARPUR,,,,Coal,705,2936000,1977,,,,,
IND0000019,India,BAGLIHAR HEP,,,,Hydro,450,2925210.45,2008,,,,,
IND0000020,India,BAIRA SIUL,,,,Hydro,198,792686.65,1980,,,,,
IND0000021,India,BAKRESWAR,,,,Coal,1050,7235281,2003,,,,,
IND0000022,India,BALIMELA,,,,Hydro,510,1332533.85,1984,,,,,
IND0000023,India,BANDEL,,,,Coal,450,946141,1973,,,,,
IND0000024,India,BANER,,,,Hydro,12,0,1996,,,,,
IND0000025,India,BANSAGAR (I),,,,Hydro,315,1075953.2,1992,,,,,
IND0000026,India,BANSAGAR (II),,,,Hydro,30,85659.55,2002,,,,,
IND0000027,India,BANSAGAR (III),,,,Hydro,60,120444.75,2001,,,,,
IND0000028,India,BANSAGAR (IV),,,,Hydro,20,0,2006,,,,,
IND0000029,India,BARADARHA TPP,,,,Coal,1200,265780,2015,,,,,
IND0000030,India,BARAMURA,,,,Gas,42,304832.8,2006,,,,,
IND0000031,India,BARAUNI,,,,Coal,220,0,1984,,,,,
IND0000032,India,BARGI,,,,Hydro,90,495967.7,1988,,,,,
IND0000033,India,BARH STPP II,,,,Coal,1320,1221000,2014,,,,,
IND0000034,India,BARKHERA TPP,,,,Coal,90,505760,2012,,,,,
IND0000035,India,BARSINGAR LIGNITE,,,,Coal,250,1255732,2011,,,,,
IND0000036,India,BASIN BRIDGE GT,,,,Oil,120,2853.87,1996,,,,,
IND0000037,India,BASPA,,,,Hydro,300,1246317.1,2003,,,,,
IND0000038,India,BASSI,,,,Hydro,60,293534.95,1973,,,,,
IND0000039,India,BELGAUM DG,,,,Oil,81.3,0,2001,,,,,
IND0000040,India,BELLARY DG,,,,Oil,25.2,0,2000,,,,,
IND0000041,India,BELLARY TPS,,,,Coal,1000,5445763,2010,,,,,
IND0000042,India,BHADRA,,,,Hydro,39.2,50337.05,1968,,,,,
IND0000043,India,BHAKRA,,,,Hydro,1325,5241809.25,1964,,,,,
IND0000044,India,BHANDARDHARA,,,,Hydro,34,65073,1996,,,,,
IND0000045,India,BHATGARH,,,,Hydro,16,0,1977,,,,,
IND0000046,India,BHATSA,,,,Hydro,15,0,1991,,,,,
IND0000048,India,BHAWANI KATTALAI -II,,,,Hydro,30,136872.2,2013,,,,,
IND0000049,India,BHAWANI KATTALAI -III,,,,Hydro,30,0,2013,,,,,
IND0000047,India,BHAWANI KATTALAI BARRAGE,,,,Hydro,30,67560.5,2006,,,,,
IND0000050,India,BHILAI TPP,,,,Coal,500,2962720,2009,,,,,
IND0000051,India,BHIRA,,,,Hydro,300,832884.65,1963,,,,,
IND0000052,India,BHIRA TAIL RACE,,,,Hydro,80,90793.75,1988,,,,,
IND0000053,India,BHIVPURI,,,,Hydro,75,299176.6,1998,,,,,
IND0000054,India,BHUSAWAL,,,,Coal,1420,5855070,2003,,,,,
IND0000055,India,BINA TPP,,,,Coal,500,2236990.8,2013,,,,,
IND0000056,India,BINWA,,,,Hydro,6,0,1984,,,,,
