country,id,name,lat,lon,loc_type,capacity,capacity_type,area,structure
MNG,70951,Khushight Kundi,47.67,106.77,inexact,15.0,AC,,
MNG,70404,Sumber Soum,46.44,108.415,inexact,10.0,AC,,
MNG,72178,Zamyn-Üüd,43.725,111.827,exact,15.0,AC,46.2,Fixed tilt (N-S)
MUS,72749,Beau Champ,-20.261,57.771,exact,14.2,AC,13.5,Fixed tilt (N-S)
MUS,72748,Henrietta MU,-20.334,57.463,exact,25.6,AC,22.0,Fixed tilt (N-S)
MUS,62527,Plaine des Roches,-20.1457,57.7016,exact,15.0,DC,3.0,Fixed tilt (N-S)
MUS,72746,Queen Victoria,-20.2314,57.7036,exact,13.8,AC,19.2,Fixed tilt (N-S)
MUS,72747,Solitude,-20.075, 57.54,inexact,28.3,AC,33.0,
MYS,70609,Jasin,2.34,102.35,inexact,50.0,AC,,
MYS,69823,Kuala Langat,2.745,101.56,inexact,50.0,AC,98.0,
MYS,69738,Kudat,6.915,116.789,exact,50.0,AC,47.2,Fixed tilt (N-S)
MYS,70611,Merchang,4.934,103.336,exact,50.0,AC,,Fixed tilt (N-S)
MYS,62322,Sepang 5,2.715,101.75,inexact,5.0,DC,14.6,
NAM,64808,Arandis,-22.43,14.964,exact,50.0,AC,,1-axis horizontal
NAM,71830,Aussenkehr ,-28.41,17.445,inexact,5.0,DC,,
NAM,69506,Ohorongo,-19.53,17.44,inexact,5.0,AC,,1-axis horizontal
NAM,71829,Osona ,-22.05,16.93,inexact,5.0,DC,,
NAM,71884,Otjikoto,-23.195,19.56,inexact,7.0,AC,,
NER,68276,Malbaza,13.97,5.525,inexact,7.0,DC,,
NGA,68714,Ibadan,7.455, 3.885,inexact,10.0,DC,,
NIC,69472,Puerto Sandino,12.2,-86.735,inexact,12.6,DC,,
NLD,66277,Ameland,53.4503,5.6734,exact,6.0,DC,9.6,Fixed tilt (N-S)
NLD,72735,Andijk,52.737,5.229,inexact,15.0,DC,,
NLD,71714,Budel-Dorplein,51.236,5.615,inexact,43.9,DC,60.0,
NLD,68863,Delfzijl,53.3,6.958,exact,30.0,DC,,Double-pitch (offset)
NLD,71773,Groene Hoek,52.3,4.716,inexact,15.0,AC,,Fixed tilt (N-S)
NLD,65729,Louisegroeve,50.989,5.801,inexact,4.0,DC,,
NLD,71324,Moerdijk,51.687,4.546,inexact,20.0,AC,,
NLD,73215,Rilland ,51.405,4.243,inexact,11.7,DC,,Double-pitch (offset)
NLD,73412,Roodehaan ,53.334,6.415,inexact,11.3,DC,9.0,
NLD,71885,Scaldia,51.481,3.71,inexact,54.5,DC,,
NLD,71735,Veendam,53.11,6.935,inexact,15.5,DC,15.0,
NLD,73210,Zierikzee,51.64,3.99,inexact,14.1,DC,,
NPL,71837,Devighat,27.86,85.115,inexact,25.0,AC,,
NPL,62309,Panauti,27.564,85.534,inexact,5.0,DC,,
OMN,73061,Mina Al Fahal,23.6294,58.5158,exact,4.4,AC,8.0,Carport-roof
OMN,71487,Miraah CSP1,18.35,55.71,inexact,113.4,AC,,
OMN,66498,Miraah CSP,18.35,55.71,inexact,1021.0,AC,300.0,
PAK,66501,Adhi Kot,32.12, 71.83,inexact,12.0,AC,,
PAK,61269,Din Garh,29.115,72.265,inexact,50.0,DC,,
PAK,63088,QeA} Jinnah,29.321,71.823,exact,98.0,AC,304.7,Fixed tilt (N-S)
PAK,63162,QeA} Zorlu,29.274,71.799,exact,117.4,AC,,Fixed tilt (N-S)
PAN,65072,Divisa Solar,8.185,-80.711,exact,9.9,DC,27.1,Fixed tilt (N-S)
PAN,71143,Estrella,8.18,-80.675,inexact,8.0,AC,,
PAN,69401,Ingenio,8.19,-80.721,exact,10.0,AC,59.5,Fixed tilt (N-S)
PER,61623,Moquegua,-17.5389,-71.03,inexact,16.0,AC,134.0,1-axis horizontal
PER,69946,Rubi,-17.19,-71.01,inexact,144.5,AC,,
PHL,65263,Burgos,18.528,120.6378,exact,4.1,AC,10.0,Fixed tilt (N-S)
PHL,61756,Cavite,14.42,120.88,inexact,3.0,AC,,
PHL,65747,Cavite Economic,14.417,120.875,exact,41.3,DC,61.1,Rooftop
PHL,62351,Centrala,6.3338,124.7444,exact,6.2,AC,8.0,Fixed tilt (N-S)
PHL,65447,Concepcion,15.335, 120.695,inexact,100.0,AC,150.0,
PHL,67801,Dalayap,15.5365,120.615,exact,7.4,DC,10.0,Fixed tilt (N-S)
PHL,61764,Kirahon,8.556,124.787,exact,12.6,DC,15.0,Fixed tilt (N-S)
PHL,65288,La Carlota 2B,10.424,122.928,exact,14.0,DC,18.1,Fixed tilt (N-S)
PHL,70647,Labne,15.135,121.01,inexact,50.0,AC,,
PHL,61762,Leyte I,11.085,124.629,exact,30.4,DC,40.6,Fixed tilt (N-S)
PHL,61758,Macabud,14.795,121.145,inexact,30.0,AC,324.0,
PHL,70660,Manaoag,16.02,120.43,inexact,20.0,AC,,
PHL,65753,Montesol,9.636,123.095,exact,18.0,DC,,Fixed tilt (N-S)
PHL,64259,Raslag,15.132,120.635,exact,10.0,AC,26.1,Fixed tilt (N-S)
PHL,66180,Raslag 2,15.132,120.635,exact,13.2,DC,,
PHL,64334,SaCaSol 1B,10.523,123.43,exact,9.0,DC,,
PHL,64793,SaCaSol 1C/D,10.523,123.43,exact,23.0,AC,32.4,Fixed tilt (N-S)
PHL,70648,San Francisco PH,8.485,125.895,inexact,10.0,AC,,
PHL,68487,San Ildefonso,15.004,121.028,exact,15.0,DC,21.5,Fixed tilt (N-S)
PHL,70671,Saranay,15.82,120.965,inexact,10.0,AC,,
PHL,62558,Surallah 12,6.34,124.74,inexact,12.0,DC,,
PHL,70613,Tanauan,14.14,121.1,inexact,50.0,AC,,
PRI,72975,Ceiba Norte,18.2365,-65.9117,exact,7.6,DC,6.9,Fixed tilt (N-S)
PRI,69042,Humacao,18.135,-65.817,exact,46.7,DC,,Fixed tilt (N-S)
PRT,64396,Montijo,38.727,-8.62,exact,13.3,DC,23.4,Fixed tilt (N-S)
PRT,66183,Ourique,37.665,-8.192,inexact,46.0,DC,,
PRT,70717,Solara4,37.365,-7.665,inexact,218.8,AC,,
PRT,63925,Tagus cluster (bal),38.729,-8.595,exact,11.1,DC,,
PRT,71741,Vale de Moura,38.13,-7.255,inexact,28.8,DC,55.0,
PRT,69587,Vale Matancas,38.41,-8.42,inexact,7.2,AC,,
PRT,60283,Loures,38.872,-9.1088,exact,5.9,AC,9.7,Rooftop
PSE,73950,Jericho,31.93,35.46,inexact,7.6,DC,,
REU,70435,Les Cedres,-21.2704,55.3758,exact,9.0,DC,9.0,Greenhouse roof
REU,60342,Mangassaye,-21.1642,55.8058,exact,5.1,DC,9.1,Fixed tilt hillside
ROU,63799,Ariceştii,44.96,25.918,exact,27.0,DC,99.3,Fixed tilt (N-S)
ROU,71383,Balcesti,44.362,24.137,exact,5.5,DC,29.2,Fixed tilt (N-S)
ROU,73446,Berceni A,44.927,26.144,exact,5.0,DC,11.1,
ROU,62409,Berceni I,44.913,26.148,exact,10.0,DC,22.2,Fixed tilt (N-S)
ROU,62410,Berceni II,44.936,26.091,exact,9.0,DC,49.9,Fixed tilt (N-S)
ROU,62306,Bucşani,44.36,25.62,exact,18.5,AC,41.6,Fixed tilt (N-S)
ROU,63550,Butimanu,44.677,25.88,exact,7.1,DC,21.6,Fixed tilt (N-S)
ROU,63800,Caracal,44.101,24.378,exact,7.0,DC,14.2,Fixed tilt (N-S)
ROU,68760,Cluj N,46.9358,23.783,exact,5.0,AC,8.9,Fixed tilt (N-S)
ROU,63362,Cluj S,46.881,23.783,exact,6.0,DC,12.0,Fixed tilt (N-S)
ROU,66668,Colibași,44.255,26.238,exact,6.5,DC,,Fixed tilt (N-S)
ROU,66669,Colibași II,44.255,26.238,exact,5.0,DC,15.1,
ROU,73447,Coșereni A,44.663,26.536,exact,5.0,DC,12.1,Fixed tilt (N-S)
ROU,73901,Deta A,45.3954,21.1997,exact,6.0,DC,12.7,Fixed tilt (N-S)
ROU,61552,Doba,47.749,22.729,exact,5.9,DC,13.1,Fixed tilt (N-S)
ROU,61551,Fierbinti,44.897,27.82,exact,10.0,DC,29.6,Fixed tilt (N-S)
ROU,63549,Fundulea,44.445,26.6325,exact,7.4,DC,15.3,Fixed tilt (N-S)
ROU,61408,Isaccea,45.25,28.4831,exact,8.8,DC,17.4,Fixed tilt (N-S)
ROU,65228,Lechința,47.031,24.35,exact,5.1,DC,26.6,Fixed tilt (N-S)
ROU,63100,Lehliu,44.4807,26.8104,exact,4.3,AC,8.6,Fixed tilt (N-S)
ROU,73449,Lehliu 2,44.479,26.816,exact,10.0,DC,24.9,Fixed tilt (N-S)
ROU,71384,Maxineni,45.395,27.672,exact,5.5,DC,13.2,Fixed tilt (N-S)
ROU,62149,Păuleşti,44.963,25.955,exact,8.0,DC,11.6,Fixed tilt (N-S)
ROU,71374,Ploiesti,44.9469,26.0693,exact,9.0,DC,17.5,Fixed tilt (N-S)
ROU,66664,Podari,44.22,23.683,exact,10.0,DC,30.1,Fixed tilt (N-S)
ROU,68761,Sebiș,46.428,22.108,exact,15.0,AC,41.7,Fixed tilt (N-S)
ROU,63885,Sibiului,45.895,23.743,exact,25.0,DC,53.9,Fixed tilt (N-S)
ROU,62305,Şimnicu de Sus,44.357,23.859,exact,14.0,DC,14.3,Fixed tilt (N-S)
ROU,63191,Slobozia,43.876,25.888,exact,45.0,DC,96.0,Fixed tilt (N-S)
ROU,62486,Solaris,47.868,23.054,exact,56.0,DC,134.3,Fixed tilt (N-S)
ROU,71382,Stanesti,43.903,25.87,exact,5.5,DC,23.8,Fixed tilt (N-S)
ROU,62304,Târgu Cărbuneşti,44.933,23.539,exact,14.0,DC,48.5,Fixed tilt (N-S)
ROU,62336,Ucea de Sus,45.706,24.693,exact,55.0,DC,117.0,Fixed tilt (N-S)
ROU,65443,Ucea de Sus E,45.752,24.716,exact,6.0,DC,25.0,1-axis horizontal
ROU,71369,Urziceni,44.714,26.596,exact,22.6,DC,38.4,Fixed tilt (N-S)
ROU,63902,Vieru,43.878,25.794,exact,7.2,DC,14.0,Fixed tilt (N-S)
RUS,73286,Akhtubinsky ,48.405,46.235,inexact,60.0,DC,,
RUS,71420,Akjar Hevel,51.945,58.195,exact,5.0,DC,20.8,Fixed tilt (N-S)
RUS,71425,Aleksandrovskaya,44.78,43.055,inexact,10.0,DC,,
RUS,71442,Balei,51.54,116.655,inexact,15.0,DC,,
RUS,71435,Bashkir SES-5,54.355,56.785,inexact,10.0,DC,26.5,Fixed tilt (N-S)
RUS,73856,Bashkir SES-6,54.255,56.785,inexact,5.0,DC,,
RUS,71413,Baymak,52.605,58.055,inexact,10.0,DC,,
RUS,71436,Borodinovskaya,53.48,60.765,inexact,15.0,DC,,
RUS,73865,Buribay 3,54.355,56.785,inexact,25.0,DC,,
RUS,71448,BVS,53.935,110.14,inexact,15.0,DC,,
RUS,71406,Caspian,44.46,46.465,inexact,5.0,DC,,
RUS,71434,Chesmenskaya,53.485,60.435,inexact,15.0,DC,,
RUS,71405,Derzhavinskaya,53.2,52.33,inexact,5.0,DC,,
RUS,71398,Elista East,46.36,44.315,inexact,15.0,DC,,
RUS,71400,Elista North,46.51,44.2,inexact,15.0,DC,,
RUS,71399,Elista West,46.265,43.97,inexact,15.0,DC,,
RUS,73858,Elshan,51.324,55.031,exact,25.0,DC,42.6,Fixed tilt (N-S)
RUS,71416,Enotaevka,47.26,47.026,exact,15.0,DC,26.8,Fixed tilt (N-S)
RUS,71407,Hunzah 1,42.55,46.775,inexact,5.0,DC,,
RUS,73861,Ininskaya,51.974,85.856,exact,10.0,DC,19.9,Fixed tilt (N-S)
RUS,65422,Isyangulovo,52.171,56.518,exact,9.0,DC,17.1,Fixed tilt (N-S)
RUS,71447,Kabanskaya,52.125,106.52,inexact,15.0,DC,,
RUS,69841,Machatschkala,43.019,47.458,inexact,4.0,DC,,
RUS,70135,Maima,51.948,85.832,exact,20.0,DC,44.5,Fixed tilt (N-S)
RUS,71415,Matraevskaya,54.36,56.165,inexact,5.0,DC,,
RUS,71403,Mikhailovskaya,50.215,43.1,inexact,15.0,DC,,
RUS,73843,Novouzenskaya,50.477,48.176,exact,15.0,DC,30.4,Fixed tilt (N-S)
RUS,70136,Onguday,50.769,86.115,exact,5.0,DC,13.4,Fixed tilt (N-S)
RUS,71460,Orenburg 1T,51.14,55.49,inexact,45.0,DC,,
RUS,71455,Orenburg 3T,51.13,55.49,inexact,60.0,DC,,
RUS,71426,Orenburg SES-5,51.49,59.41,inexact,10.0,DC,,
RUS,71438,Orenburg SES-6,51.48,59.4,inexact,15.0,DC,,
RUS,70953,Orlov-Gay,50.94,47.88,inexact,5.0,DC,,
RUS,68463,Pugachyovsky,52.125,48.74,inexact,15.0,DC,31.1,Fixed tilt (N-S)
RUS,71411,Rubber,47.345,47.48,inexact,15.0,DC,,
RUS,71408,Rudnik,50.74,37.435,inexact,15.0,DC,,
RUS,71412,Volodarovka CI,46.42,48.405,inexact,15.0,DC,,
RUS,71418,Volodarovka MRTS,46.44,48.645,inexact,15.0,DC,,
RUS,71421,Yuldybaevskaya,52.295,57.945,inexact,10.0,DC,,
RUS,73849,Samara SS,53.017,49.814,exact,61.5,AC,215.8,Fixed tilt (N-S)
SAU,63560,Al Khafji,28.487,48.457,exact,20.0,AC,,1-axis horizontal
SAU,71081,Duba 1 ISCC,27.35,35.715,inexact,43.0,AC,,
SAU,66024,Layla,22.25, 46.61,inexact,10.0,DC,,
SAU,71108,Waad Al Shamal ISCC,31.62,38.795,inexact,50.0,AC,,
SEN,67471,Bokhol,16.515,-15.465,inexact,15.7,AC,50.0,Fixed tilt (offset)
SEN,72742,Kahone 1,14.178,-16.027,exact,21.2,DC,44.3,Fixed tilt (N-S)
SEN,69752,Mérina Dakhar,15.155,-16.593,exact,34.4,AC,82.9,Fixed tilt (N-S)
SEN,67472,Ten Merina,15.13,-16.676,exact,34.4,AC,62.8,Fixed tilt (N-S)
SLV,72573,Antares,13.455,-89.005,inexact,76.0,AC,,
SLV,72575,El Carmen,13.365,-88.012,inexact,10.0,AC,,
SLV,72577,La Union,13.34,-87.885,inexact,10.0,AC,,
SLV,64351,Los Remedios,13.584,-89.814,exact,20.0,AC,51.0,1-axis horizontal
SLV,72576,Pasaquina,13.565,-87.825,inexact,10.0,AC,,
SLV,72574,Spica,13.451,-89.011,inexact,25.0,AC,,
SLV,73415,Trinidad / Marquez,13.579,-89.797,exact,18.0,DC,29.1,1-axis horizontal
SLV,68230,Providencia,13.4, -88.98,inexact,101.0,AC,,
SUR,63569,Rosebel,5.089,-55.2552,exact,5.0,AC,7.4,Double-pitch (offset)
SVK,63339,Badín,48.265,19.056,exact,6.0,DC,16.6,Fixed tilt (N-S)
SVK,61864,L'adovo,48.347,19.62,exact,18.0,DC,85.5,Fixed tilt (N-S)
THA,67792,Ang Thong,11.425, 99.565,inexact,24.0,DC,,
THA,63636,Bangchak III,14.169,100.553,exact,25.0,DC,,
THA,62040,Bo-Thong,13.964,101.833,exact,8.3,AC,32.7,Fixed tilt (N-S)
THA,63744,Cham Phak Phaeo,14.5396,101.0783,exact,5.7,DC,9.3,Fixed tilt (N-S)
THA,68291,Chang Wat A,14.849,99.809,exact,5.4,DC,13.6,
THA,62044,Di Lang,14.936,100.936,inexact,8.0,AC,50.0,
THA,62083,Had Siao,17.509,99.795,exact,8.0,AC,14.7,Fixed tilt (N-S)
THA,61727,Horseshoe Point,12.8789,100.971,inexact,12.0,DC,,
THA,63742,Huaihaeng,14.482,101.021,exact,5.7,DC,14.3,Fixed tilt (offset)
THA,61130,Khorat III,14.9123,101.864,inexact,7.6,DC,20.0,
THA,63763,Lopburi SSP,15.011,100.693,exact,40.0,AC,133.0,Fixed tilt (N-S)
THA,62076,Mae Chan,20.225,99.975,inexact,9.5,DC,24.0,
THA,65999,Nong Muang,14.7173,103.0661,exact,4.0,DC,11.3,Fixed tilt (N-S)
THA,65888,Phran Kratai I,16.638,99.597,exact,8.0,AC,15.5,Fixed tilt (N-S)
THA,65887,Phran Kratai II,16.637,99.602,exact,8.0,AC,17.4,Fixed tilt (N-S)
THA,65889,Phran Kratai III,16.682,99.56,exact,8.0,AC,15.8,Fixed tilt (N-S)
THA,65890,Phran Kratai IV,16.678,99.567,exact,8.0,AC,20.9,Fixed tilt (N-S)
THA,65025,Prakhon Chai,14.61, 103.045,inexact,50.0,DC,,
THA,66275,Sa Kaeo,13.8, 102.3,inexact,8.0,DC,,
THA,68898,Samut Sakhon,13.58, 100.2,inexact,5.0,DC,9.1,Fixed tilt (N-S)
THA,61813,Saraburi SPP2,14.7771,101.0988,exact,9.5,DC,29.9,Fixed tilt (N-S)
THA,73073,Shera Rooftop,14.802,100.908,inexact,5.0,DC,,Rooftop
THA,66094,Si Maha Phot I,13.815, 101.605,inexact,8.0,DC,21.4,
THA,66095,Si Maha Phot II,13.925, 101.52,inexact,8.0,DC,21.4,
THA,62027,Tha Maprang,14.4925,101.039,exact,5.5,DC,12.0,Fixed tilt (N-S)
THA,65891,Warin Chamraap I,15.069,104.93,exact,6.0,AC,11.0,Fixed tilt (N-S)
THA,73067,Warin Chamraap II,15.007,104.915,exact,6.0,AC,10.9,Fixed tilt (N-S)
THA,73068,Warin Chamraap III,15.0039,104.9148,exact,4.0,AC,7.3,Fixed tilt (N-S)
TUR,71373,Acıpınar,37.586,34.142,exact,9.1,DC,17.5,Fixed tilt (N-S)
TUR,71707,Adiyaman Hive,37.925,38.62,inexact,10.0,AC,,
TUR,69858,Akçaköy,38.825,27.265,inexact,8.5,DC,,
TUR,71230,Akhisar Asunim,38.93,27.971,exact,19.8,DC,32.1,Fixed tilt (N-S)
TUR,71376,Aktaş,38.729,29.265,exact,7.0,DC,12.8,Fixed tilt (N-S)
TUR,68673,Altınekin,38.282,32.882,exact,8.4,DC,15.6,Fixed tilt (N-S)
TUR,71377,Araban,37.446236,37.995806,inexact,6.6,DC,,
TUR,71381,Askale,39.938017,40.685406,inexact,5.9,DC,,
TUR,71371,Basoren,37.183,35.587,exact,10.0,DC,19.4,Fixed tilt (N-S)
TUR,73451,Büğet A,38.228,35.041,exact,7.0,DC,13.3,Fixed tilt (N-S)
TUR,71235,Bünyan A,38.675,36.012,exact,15.0,DC,36.5,Fixed tilt (N-S)
TUR,66689,Burdur 18,37.507,30.012,exact,8.3,DC,14.7,Fixed tilt (N-S)
TUR,65436,Burdur 5,37.44, 30.0,inexact,4.8,DC,,
TUR,68672,Çallıca,37.488,30.018,exact,6.2,DC,,Fixed tilt (N-S)
TUR,68670,Cihanbeyli,38.656,32.807,exact,12.0,DC,18.8,Fixed tilt (N-S)
TUR,71370,Cine,37.7,28.003,exact,12.3,DC,24.8,Fixed tilt (N-S)
TUR,71372,Corum,40.488669,34.834381,inexact,9.4,DC,,
TUR,73069,Cumra Koyuncu,37.46,32.705,exact,18.5,DC,,Fixed tilt (N-S)
TUR,71379,Dayıcık,36.423,33.323,exact,6.6,DC,12.8,Fixed tilt (N-S)
TUR,66810,Demercit,37.1994,36.4873,exact,9.0,AC,5.8,Fixed tilt (N-S)
TUR,65415,Denizli Karine,37.845,29.311,exact,7.4,AC,33.9,Fixed tilt (N-S)
TUR,69935,Denizli Prime,37.868,29.078,exact,14.0,DC,23.7,
TUR,72085,Eğribayat,38.114,32.7823,exact,11.0,DC,17.3,Fixed tilt (N-S)
TUR,72080,Ekinözü,38.789,39.861,inexact,10.0,AC,,
TUR,66825,Erdemli,36.5465,34.1375,exact,35.0,DC,15.2,Fixed tilt (N-S)
TUR,71375,Eskipazar,40.923,32.71,exact,7.6,DC,11.9,Fixed tilt (N-S)
TUR,71246,Fadilli,38.94,33.665,inexact,4.8,DC,,
TUR,71148,Gaziantep ,37.059,37.113,exact,25.0,AC,20.2,Fixed tilt (N-S)
TUR,71243,Güzelöz,38.3928,34.9755,exact,7.0,DC,13.5,Fixed tilt (N-S)
TUR,73452,Hıroğlu A,38.73,27.946,exact,15.0,DC,25.9,Fixed tilt (N-S)
TUR,71386,Imamoglu,37.325906,35.682931,inexact,5.2,DC,,
TUR,71244,Incesu Asunim,38.7427,35.1301,exact,3.7,DC,6.2,Fixed tilt (N-S)
TUR,71240,Incesu B,38.573,35.177,exact,15.0,DC,33.8,Fixed tilt (N-S)
TUR,69259,Kahramanmaraş,37.24,36.8,inexact,19.0,AC,,
TUR,71390,Kaman,39.3373,33.5449,exact,4.6,DC,9.0,Fixed tilt (N-S)
TUR,68597,Karapinar,37.7412,33.4837,exact,4.0,AC,8.2,Fixed tilt (N-S)
TUR,66162,Kayseri 6,38.8115,35.2151,exact,7.0,DC,13.2,Fixed tilt (N-S)
TUR,64276,Kayseri OSB,38.709,35.334,exact,6.0,DC,11.5,Fixed tilt (N-S)
TUR,69362,Kayseri OSB2,38.709,35.337,exact,45.0,DC,82.1,Fixed tilt (N-S)
TUR,68596,Kızören,38.165,33.211,exact,18.0,AC,56.2,Fixed tilt (N-S)
TUR,65898,Korkuteli,37.122,30.2424,exact,4.5,DC,6.9,1-axis horizontal
TUR,71227,Kula Manisa,38.601,28.653,exact,20.6,DC,22.6,Fixed tilt (N-S)
TUR,69546,Kulu,38.93,33.065,inexact,4.0,DC,,
TUR,72086,Obruk,38.162,33.1799,exact,4.0,DC,11.3,Fixed tilt (N-S)
TUR,73450,Pinarkent A,37.8219,29.2398,exact,5.0,DC,8.8,Double-pitch (offset)
TUR,64147,Şahinkaya Köyü,38.715,39.125,exact,8.0,AC,16.8,Fixed tilt (N-S)
TUR,68671,Sarıoğlan,39.064,36.0549,exact,6.3,DC,5.3,Fixed tilt (N-S)
TUR,68669,Savcıllı,37.9678,28.7803,exact,11.7,DC,17.2,Fixed tilt (N-S)
TUR,71394,Şeyhömer,36.3362,33.3224,exact,5.5,DC,10.0,Fixed tilt (N-S)
TUR,68675,Sivas,39.773,36.927,exact,19.1,DC,39.4,Fixed tilt (N-S)
TUR,71245,Sizir,39.2845,35.8487,exact,4.8,DC,8.5,Fixed tilt (N-S)
TUR,71385,Suleymanli,38.6451,27.1989,exact,5.2,DC,6.4,Fixed tilt (N-S)
TUR,71388,Talas,38.652175,35.759106,inexact,4.6,DC,,
TUR,71389,Tarsus,37.037,35.036,exact,4.6,DC,7.4,Fixed tilt (N-S)
TUR,66817,Türkoğlu,37.43,36.923,exact,10.0,AC,22.5,Fixed tilt (N-S)
TUR,68676,Turhal,40.33534,36.23485,inexact,4.8,DC,,
TUR,71239,Ürgüp A,38.6722,35.0698,exact,5.0,DC,9.7,Fixed tilt (N-S)
TUR,71392,Uzunahmet,39.9382,41.3985,exact,4.3,DC,9.3,Fixed tilt (N-S)
TUR,64148,Yakutiye,40.145,41.455,inexact,5.0,DC,,
TUR,72984,Yalnız A,38.5966,39.1689,exact,8.0,DC,15.0,Fixed tilt (N-S)
TUR,72985,Yalnız B,38.614,39.173,exact,30.0,DC,55.5,Fixed tilt (N-S)
TUR,68674,Yemişlik,38.6139,39.2106,exact,7.4,DC,3.2,Fixed tilt (N-S)
TUR,72079,Yeniba,38.642,26.834,inexact,5.9,DC,,
TUR,71378,YeniFoca,38.714964,26.807011,inexact,6.6,DC,,
TUR,71387,Yesilgolcuk,38.2513,34.7845,exact,5.0,DC,8.5,Fixed tilt (N-S)
TWN,71494,Changhua Coastal,24.101,120.391,exact,100.0,AC,141.0,Fixed tilt (N-S)
TWN,70406,Kouhu,23.58,120.2,inexact,5.0,AC,,
TWN,63897,Sen Jing,24.205,120.618,inexact,9.3,DC,8.0,
UGA,73277,Kabulasoke,0.15,31.795,inexact,24.0,DC,,
UGA,64813,Soroti,1.72, 33.59,inexact,10.0,DC,,
UGA,64814,Tororo,0.631,34.111,exact,10.0,DC,14.3,Fixed tilt (N-S)
UKR,62408,Bolgrad,45.765,28.599,exact,34.1,DC,86.5,Fixed tilt (N-S)
UKR,64384,Cherniatka,48.481,29.689,exact,7.7,DC,14.9,Fixed tilt (N-S)
UKR,61381,Dunayskaya,45.98,29.462,exact,43.2,DC,80.7,Fixed tilt (N-S)
UKR,62317,Gnatkiv,48.466,28.453,exact,5.0,DC,11.4,Fixed tilt (N-S)
UKR,64695,Lazurne,46.097,32.478,exact,9.5,AC,19.5,Fixed tilt (N-S)
UKR,61934,Limanskaya,45.468,28.249,exact,43.4,DC,77.8,Fixed tilt (N-S)
UKR,61379,Mityaevo,45.2364,33.6776,exact,31.6,DC,57.3,Fixed tilt (N-S)
UKR,62511,Nikolayevka,44.967,33.752,exact,69.8,DC,120.2,Fixed tilt (N-S)
UKR,71509,Nikopol,47.775,34.095,inexact,10.7,DC,,
UKR,60918,Ohotnikovo,45.28,33.6011,exact,76.0,AC,158.8,Fixed tilt (N-S)
UKR,64076,Perovo I,44.958,33.923,exact,20.0,DC,,
UKR,64073,Perovo II,44.958,33.923,exact,20.0,DC,,
UKR,64074,Perovo III,44.958,33.923,exact,20.0,DC,,
UKR,64075,Perovo IV,44.958,33.923,exact,20.0,DC,,
UKR,64072,Perovo V,44.958,33.923,exact,25.6,DC,,
UKR,62109,Porogi,48.2514,28.3341,exact,4.5,DC,10.0,Fixed tilt (N-S)
UKR,61933,Priozernaya,45.467,29.292,exact,54.8,DC,99.1,Fixed tilt (N-S)
UKR,61382,Rodnikovoye,45.036,33.931,exact,7.6,DC,14.8,Fixed tilt (N-S)
UKR,65856,Sambyrska II,49.507,23.23,exact,7.0,DC,12.4,Fixed tilt (N-S)
UKR,64383,Shargorod,48.785, 28.06,inexact,8.0,DC,16.0,Fixed tilt (N-S)
UKR,61380,Starokozache,46.344,30.004,exact,43.0,DC,79.9,Fixed tilt (N-S)
UKR,67737,Stravchany,48.751,27.313,exact,4.9,DC,11.0,Fixed tilt (N-S)
UKR,71515,Vesele,47.075,34.93,inexact,16.0,DC,,
UKR,72580,Vita,47.645,31.89,inexact,13.5,DC,20.2,
UKR,61845,Voznesenk,47.572,31.396,exact,29.3,DC,56.5,Fixed tilt (N-S)
UKR,68414,Vysokopillya,47.495,33.538,exact,4.0,AC,10.1,Fixed tilt (N-S)
UKR,60917,Perovo,44.958,33.923,exact,86.6,AC,204.6,Fixed tilt (N-S)
USA,68610,Adams OR,44.71, -121.13,inexact,10.0,AC,,
USA,72559,Adams-Neilson,46.992,-118.619,inexact,19.2,AC,69.0,1-axis horizontal
USA,67788,Adelanto A,34.5497,-117.4668,exact,3.8,DC,5.9,Fixed tilt (N-S)
USA,65941,Albany MCLB,31.525, -84.055,inexact,31.0,AC,61.0,
USA,73429,Albuquerque,35.21,-106.583,inexact,10.0,AC,,
USA,73044,Allenton,34.5805,-78.9452,exact,4.8,DC,7.4,Fixed tilt (N-S)
USA,68543,Altamont,37.793,-121.563,inexact,20.0,AC,59.0,
USA,73119,Anacostia - Bolling,38.85,-77.012,inexact,5.9,AC,,Carport-roof
USA,65908,Annapolis,38.993, -76.575,inexact,12.0,AC,32.0,Fixed tilt ballasted
USA,69628,Antelope Expansion 2,34.655,-118.284,exact,105.0,AC,168.0,1-axis horizontal
USA,65062,Apple Mesa,33.347,-111.6041,exact,5.0,AC,10.0,Rooftop & Fixed tilt (N-S)
USA,64867,Apple Valley,34.4964,-117.1442,exact,10.0,AC,,1-axis horizontal
USA,63103,Arlington Valley Ph 2,33.306,-112.832,exact,27.3,AC,,1-axis horizontal
USA,63506,Arlington Valley Ph 3,33.306,-112.832,exact,27.3,AC,,
USA,63507,Arlington Valley Ph 4,33.306,-112.832,exact,25.0,AC,,
USA,63126,Arlington Valley Ph 5,33.306,-112.832,exact,27.3,AC,470.0,
USA,73033,Arthur,34.1743,-78.8308,exact,5.0,AC,11.0,Fixed tilt (N-S)
USA,63528,Arvin,35.327,-118.804,exact,10.0,DC,11.1,1-axis horizontal
